$0;1498244355736847683;1.10;KIEKER-SINGLETON;8534d20bda9e;1;false;0;NANOSECONDS;1
$1;1498244812409065775;VisitsService.ownersIDpetsIDvisitsGET;622C021FBFEA3AACEE5D7F3FBBC5F02E;2954079880578335607;1498244812063779936;1498244812409023195;8534d20bda9e;1;1
$1;1498244815680404831;VisitsService.ownersIDpetsIDvisitsGET;81EEC729609FC7B360A54EA22D93521A;2954079880578335613;1498244815241813198;1498244815680362334;8534d20bda9e;1;1
$1;1498244818684965734;VisitsService.ownersIDpetsIDvisitsGET;F100CC8036E56CE1F1517167311079D2;2954079880578335619;1498244818266468430;1498244818684923216;8534d20bda9e;1;1
$1;1498244821215181883;VisitsService.ownersIDpetsIDvisitsGET;C4FEF1666F04968684F147B7A13606AA;2954079880578335625;1498244820837450093;1498244821215137754;8534d20bda9e;1;1
$1;1498244824620301899;VisitsService.ownersIDpetsIDvisitsGET;BCE43D201A55DDAB9EE8D34B4A7BCAEE;2954079880578335631;1498244824256193411;1498244824620257502;8534d20bda9e;1;1
$1;1498244827578358133;VisitsService.ownersIDpetsIDvisitsGET;E8FC2BE822C127AB1C1DF6541DF29092;2954079880578335637;1498244827237123192;1498244827578315429;8534d20bda9e;1;1
$1;1498244830170802150;VisitsService.ownersIDpetsIDvisitsGET;7F7EE382B6DB296DD876E9EF887753C8;2954079880578335643;1498244829833283289;1498244830170759732;8534d20bda9e;1;1
$1;1498244832879799386;VisitsService.ownersIDpetsIDvisitsGET;5446C3851E0FB517F220B7CBD540F242;2954079880578335649;1498244832539892624;1498244832879757234;8534d20bda9e;1;1
$1;1498244835216137022;VisitsService.ownersIDpetsIDvisitsGET;315DFF10FB9F2E783EB578519CAC6BEC;2954079880578335655;1498244834875843443;1498244835216095340;8534d20bda9e;1;1
$1;1498244838073069114;VisitsService.ownersIDpetsIDvisitsGET;ECA24350A7D6F981B38580F49DB9B894;2954079880578335661;1498244837732419235;1498244838073027208;8534d20bda9e;1;1
$1;1498244841083406760;VisitsService.ownersIDpetsIDvisitsGET;717FFAE0778025D99408AE1F866F438F;2954079880578335667;1498244840737512147;1498244841083363116;8534d20bda9e;1;1
$1;1498244844419657400;VisitsService.ownersIDpetsIDvisitsGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335673;1498244844037810783;1498244844419615739;8534d20bda9e;1;1
$1;1498244847364594569;VisitsService.ownersIDpetsIDvisitsGET;7F0E894978D762645DE573716D918462;2954079880578335679;1498244847027279043;1498244847364551854;8534d20bda9e;1;1
$1;1498244849809850464;VisitsService.ownersIDpetsIDvisitsGET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335685;1498244849465608012;1498244849809807486;8534d20bda9e;1;1
$1;1498244852543967579;VisitsService.ownersIDpetsIDvisitsGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335691;1498244852210726646;1498244852543921960;8534d20bda9e;1;1
$1;1498244855584441811;VisitsService.ownersIDpetsIDvisitsGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335697;1498244855236841865;1498244855584399680;8534d20bda9e;1;1
$1;1498244858686198150;VisitsService.ownersIDpetsIDvisitsGET;81E9B84D0247831BD597A52581956F04;2954079880578335703;1498244858281229574;1498244858686155833;8534d20bda9e;1;1
$1;1498244861674553786;VisitsService.ownersIDpetsIDvisitsGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335709;1498244861331602595;1498244861674512229;8534d20bda9e;1;1
$1;1498244864975842827;VisitsService.ownersIDpetsIDvisitsGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335715;1498244864536608975;1498244864975779199;8534d20bda9e;1;1
$1;1498244867711702408;VisitsService.ownersIDpetsIDvisitsGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335721;1498244867365759258;1498244867711651094;8534d20bda9e;1;1
$1;1498244870138229886;VisitsService.ownersIDpetsIDvisitsGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335727;1498244869781436203;1498244870138187950;8534d20bda9e;1;1
$1;1498244872609330083;VisitsService.ownersIDpetsIDvisitsGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335733;1498244872246405224;1498244872609289297;8534d20bda9e;1;1
$1;1498244875214796710;VisitsService.ownersIDpetsIDvisitsGET;A744E2DE445BC8541188EF88A843628F;2954079880578335739;1498244874839685602;1498244875214754938;8534d20bda9e;1;1
$1;1498244877678940988;VisitsService.ownersIDpetsIDvisitsGET;71961974267B12B9493469FC46B3BDB1;2954079880578335745;1498244877335587501;1498244877676527895;8534d20bda9e;1;1
$1;1498244880577501209;VisitsService.ownersIDpetsIDvisitsGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335751;1498244880238331992;1498244880577403950;8534d20bda9e;1;1
$1;1498244883624261882;VisitsService.ownersIDpetsIDvisitsGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335757;1498244883240724364;1498244883624219977;8534d20bda9e;1;1
$1;1498244886677717328;VisitsService.ownersIDpetsIDvisitsGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335763;1498244886331216944;1498244886677676362;8534d20bda9e;1;1
$1;1498244889878729804;VisitsService.ownersIDpetsIDvisitsGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335769;1498244889536422590;1498244889878688432;8534d20bda9e;1;1
$1;1498244892768550435;VisitsService.ownersIDpetsIDvisitsGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335775;1498244892436264860;1498244892768508077;8534d20bda9e;1;1
$1;1498244895771750664;VisitsService.ownersIDpetsIDvisitsGET;FA9DE81E9369593035003F9470BC5179;2954079880578335781;1498244895362954845;1498244895771707570;8534d20bda9e;1;1
$1;1498244898674834267;VisitsService.ownersIDpetsIDvisitsGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335787;1498244898333639028;1498244898674791261;8534d20bda9e;1;1
$1;1498244901671307029;VisitsService.ownersIDpetsIDvisitsGET;38030F2B56729414B8239045CC286A44;2954079880578335793;1498244901236885645;1498244901671264293;8534d20bda9e;1;1
$1;1498244904296791211;VisitsService.ownersIDpetsIDvisitsGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335799;1498244903940499255;1498244904296749782;8534d20bda9e;1;1
$1;1498244906501395211;VisitsService.ownersIDpetsIDvisitsGET;9D100F0C3E488DFEAF16B8D36368E254;2954079880578335805;1498244906150958068;1498244906501352869;8534d20bda9e;1;1
$1;1498244909105876355;VisitsService.ownersIDpetsIDvisitsGET;47770780350586AF4719DB36B69A7F83;2954079880578335811;1498244908739352159;1498244909105833089;8534d20bda9e;1;1
$1;1498244911509058584;VisitsService.ownersIDpetsIDvisitsGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335817;1498244911170779648;1498244911509017501;8534d20bda9e;1;1
$1;1498244914605973122;VisitsService.ownersIDpetsIDvisitsGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335823;1498244914266414323;1498244914605931079;8534d20bda9e;1;1
$1;1498244917669822835;VisitsService.ownersIDpetsIDvisitsGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335829;1498244917284088768;1498244917669781189;8534d20bda9e;1;1
$1;1498244920695028723;VisitsService.ownersIDpetsIDvisitsGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335835;1498244920237684623;1498244920694951738;8534d20bda9e;1;1
$1;1498244923793006411;VisitsService.ownersIDpetsIDvisitsGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335841;1498244923338208741;1498244923792964297;8534d20bda9e;1;1
$1;1498244927023081864;VisitsService.ownersIDpetsIDvisitsGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335847;1498244926637997819;1498244927023037442;8534d20bda9e;1;1
$1;1498244930476589164;VisitsService.ownersIDpetsIDvisitsGET;53BF580B75DE466C2065EEE0D8F2EF71;2954079880578335853;1498244930036245306;1498244930476545148;8534d20bda9e;1;1
$1;1498244933687958398;VisitsService.ownersIDpetsIDvisitsGET;45DE0F65EC6AC2DDB77CD547702203D2;2954079880578335859;1498244933239521858;1498244933687914529;8534d20bda9e;1;1
$1;1498244936106007990;VisitsService.ownersIDpetsIDvisitsGET;CC87B79CAE69C78A425BA9E9E10131C4;2954079880578335865;1498244935739493135;1498244936105963822;8534d20bda9e;1;1
$1;1498244939109486963;VisitsService.ownersIDpetsIDvisitsGET;77BFE50A8893C08160B6DDBADB323750;2954079880578335871;1498244938746320967;1498244939109442330;8534d20bda9e;1;1
$1;1498244941582586385;VisitsService.ownersIDpetsIDvisitsGET;3AB6829C824BFD7943DCADB856E34025;2954079880578335877;1498244941234468859;1498244941582541332;8534d20bda9e;1;1
$1;1498244944272957521;VisitsService.ownersIDpetsIDvisitsGET;7CA73DB541BA667F678876D4E312459A;2954079880578335883;1498244943839685121;1498244944272915742;8534d20bda9e;1;1
$1;1498244946840060048;VisitsService.ownersIDpetsIDvisitsGET;BFF9A826359F7798F504F5A5F3B6AB2F;2954079880578335889;1498244946497657547;1498244946840017605;8534d20bda9e;1;1
$1;1498244949577444212;VisitsService.ownersIDpetsIDvisitsGET;8340C2C55CEDA46A1430E679DB43111C;2954079880578335895;1498244949139372335;1498244949577400884;8534d20bda9e;1;1
$1;1498244952569924630;VisitsService.ownersIDpetsIDvisitsGET;4EB792092F4D9D83238869FC99849618;2954079880578335901;1498244952136156173;1498244952569882749;8534d20bda9e;1;1
$1;1498244955530914995;VisitsService.ownersIDpetsIDvisitsGET;9859D98031047649C1FE36D3A46B31CB;2954079880578335907;1498244955194206597;1498244955530872704;8534d20bda9e;1;1
$1;1498244958576640058;VisitsService.ownersIDpetsIDvisitsGET;79584BA29E9A43A503190287A32C0CA6;2954079880578335913;1498244958192623957;1498244958576597162;8534d20bda9e;1;1
$1;1498244961671690432;VisitsService.ownersIDpetsIDvisitsGET;419248EA1086928C7F43950B801E97C6;2954079880578335919;1498244961237702835;1498244961671648438;8534d20bda9e;1;1
$1;1498244964149712990;VisitsService.ownersIDpetsIDvisitsGET;6F62C7CDB19A85591B5E2FC6E90D14E6;2954079880578335925;1498244963767268242;1498244964149668022;8534d20bda9e;1;1
$1;1498244967202370738;VisitsService.ownersIDpetsIDvisitsGET;AC5761AB1672E34CFB43957520244E30;2954079880578335931;1498244966861361833;1498244967202329135;8534d20bda9e;1;1
$1;1498244970277245213;VisitsService.ownersIDpetsIDvisitsGET;A6E264F1E94F8A8ACB5FF77F92F13BC7;2954079880578335937;1498244969836802087;1498244970277201785;8534d20bda9e;1;1
$1;1498244973250712532;VisitsService.ownersIDpetsIDvisitsGET;117FE93292CFE6BE7D2483E837DD905C;2954079880578335943;1498244972908933478;1498244973250669158;8534d20bda9e;1;1
$1;1498244976480890206;VisitsService.ownersIDpetsIDvisitsGET;7E5E324D1BFE6CAB40BA649135E0BC3E;2954079880578335949;1498244976135269139;1498244976480846903;8534d20bda9e;1;1
$1;1498244978804115461;VisitsService.ownersIDpetsIDvisitsGET;9FB34246940CEF82A499EE13AD5F7D8A;2954079880578335955;1498244978444199623;1498244978804074269;8534d20bda9e;1;1
$1;1498244981396299105;VisitsService.ownersIDpetsIDvisitsGET;E19E6512D865576BED9FF3A020B024AE;2954079880578335961;1498244981055631247;1498244981396256765;8534d20bda9e;1;1
$1;1498244983906296057;VisitsService.ownersIDpetsIDvisitsGET;540CA40CFD0D2A7670A45FDC9A79C639;2954079880578335967;1498244983539133747;1498244983906254967;8534d20bda9e;1;1
$1;1498244986588201876;VisitsService.ownersIDpetsIDvisitsGET;87849D41E8857CBBD141742B818763D3;2954079880578335973;1498244986146634476;1498244986588159274;8534d20bda9e;1;1
$1;1498244989458268248;VisitsService.ownersIDpetsIDvisitsGET;6C0E2441EE82BE9D42FFAF7EEB54A1A2;2954079880578335979;1498244989113347408;1498244989458225747;8534d20bda9e;1;1
$1;1498244991974065019;VisitsService.ownersIDpetsIDvisitsGET;D850CEEEB37EE0A734160F46FCD91CFB;2954079880578335985;1498244991636553709;1498244991974022710;8534d20bda9e;1;1
$1;1498244994976746081;VisitsService.ownersIDpetsIDvisitsGET;EE50B38DEE730C977C84B4E94DF01407;2954079880578335991;1498244994636988673;1498244994976703262;8534d20bda9e;1;1
$1;1498244997971913863;VisitsService.ownersIDpetsIDvisitsGET;94D5FBDE889AC9FF01344075A01B106E;2954079880578335997;1498244997639043002;1498244997971872116;8534d20bda9e;1;1
$1;1498245001008462041;VisitsService.ownersIDpetsIDvisitsGET;FDAC1F8894937A42BAB8A76E68AAE0C6;2954079880578336003;1498245000636241780;1498245001008418032;8534d20bda9e;1;1
$1;1498245004427963670;VisitsService.ownersIDpetsIDvisitsGET;4CD0208F749FE9FDDC4DE5975BDC9ED8;2954079880578336009;1498245003747666929;1498245004427920146;8534d20bda9e;1;1
$1;1498245007308250853;VisitsService.ownersIDpetsIDvisitsGET;15E98FFA953F325486CC5BE5466B0438;2954079880578336015;1498245006875509915;1498245007308207190;8534d20bda9e;1;1
$1;1498245010008602345;VisitsService.ownersIDpetsIDvisitsGET;56AE676A129F19EEB80110AB26959B19;2954079880578336021;1498245009662539147;1498245010008545369;8534d20bda9e;1;1
$1;1498245013096087039;VisitsService.ownersIDpetsIDvisitsGET;13805EEB92944782AB65717737880222;2954079880578336027;1498245012738913181;1498245013096044904;8534d20bda9e;1;1
$1;1498245015512743420;VisitsService.ownersIDpetsIDvisitsGET;C12DE77F1651AD753E4E0F0B3DB5386A;2954079880578336033;1498245015176603927;1498245015512700446;8534d20bda9e;1;1
$1;1498245018077780012;VisitsService.ownersIDpetsIDvisitsGET;8E7157E2617F5480993AE4E29404B329;2954079880578336039;1498245017734496017;1498245018077727013;8534d20bda9e;1;1
$1;1498245020010040017;VisitsService.ownersIDpetsIDvisitsGET;F3D4534E4121217E0D329F8B9302F351;2954079880578336045;1498245019647949609;1498245020009997750;8534d20bda9e;1;1
$1;1498245022685116874;VisitsService.ownersIDpetsIDvisitsGET;9525A9673F9DDFF9A9C3CAE936BACB2E;2954079880578336051;1498245022168546452;1498245022685073579;8534d20bda9e;1;1
$1;1498245025607219688;VisitsService.ownersIDpetsIDvisitsGET;DADD60F9BE7294BA8D69D6BACC12BDDA;2954079880578336057;1498245025266849955;1498245025607173907;8534d20bda9e;1;1
$1;1498245028602500118;VisitsService.ownersIDpetsIDvisitsGET;F24D987F1DCB0DB1AA7B06386747C94B;2954079880578336063;1498245028237254859;1498245028602457242;8534d20bda9e;1;1
$1;1498245031669500620;VisitsService.ownersIDpetsIDvisitsGET;C01FD9011AAF116E8D08F59EF26B91F4;2954079880578336069;1498245031316188834;1498245031669458267;8534d20bda9e;1;1
$1;1498245035126002166;VisitsService.ownersIDpetsIDvisitsGET;96398E0A1D795F8EC6910CDD0ECFBBD4;2954079880578336075;1498245034532516840;1498245035125953660;8534d20bda9e;1;1
$1;1498245037980472242;VisitsService.ownersIDpetsIDvisitsGET;4FD228E80B934A732BF392E69356EA02;2954079880578336081;1498245037636809919;1498245037980430368;8534d20bda9e;1;1
$1;1498245040917483146;VisitsService.ownersIDpetsIDvisitsGET;9F8AEA9D22F21EA003C1F16DD8B75351;2954079880578336087;1498245040567915930;1498245040917442102;8534d20bda9e;1;1
$1;1498245043771572721;VisitsService.ownersIDpetsIDvisitsGET;65ECFCC0963BD8F30F232CBD3EF97C1E;2954079880578336093;1498245043431332383;1498245043771530240;8534d20bda9e;1;1
$1;1498245046784977943;VisitsService.ownersIDpetsIDvisitsGET;F082D3FF1A22031B4255DE0008BE1E38;2954079880578336099;1498245046436668718;1498245046784933471;8534d20bda9e;1;1
$1;1498245049271474102;VisitsService.ownersIDpetsIDvisitsGET;E83B2DC8C7936A53796931E70408FEF7;2954079880578336105;1498245048932315677;1498245049271431495;8534d20bda9e;1;1
$1;1498245051725912517;VisitsService.ownersIDpetsIDvisitsGET;D9129C994B1BBCAD4AB0866D00760C43;2954079880578336111;1498245051340018406;1498245051725870298;8534d20bda9e;1;1
$1;1498245054103198220;VisitsService.ownersIDpetsIDvisitsGET;7EA3A51D245F5CF027FCE3188C94F955;2954079880578336117;1498245053741617322;1498245054103146576;8534d20bda9e;1;1
$1;1498245056669405638;VisitsService.ownersIDpetsIDvisitsGET;A616038CFD66D3720B361F6A0BA576A5;2954079880578336123;1498245056245775107;1498245056669362354;8534d20bda9e;1;1
$1;1498245059097287238;VisitsService.ownersIDpetsIDvisitsGET;17CF010D5271F04191B56E0C354810EC;2954079880578336129;1498245058757069283;1498245059097245311;8534d20bda9e;1;1
$1;1498245062080708415;VisitsService.ownersIDpetsIDvisitsGET;18A610296588C4C154FE752D49B7CE2B;2954079880578336135;1498245061737040488;1498245062080661787;8534d20bda9e;1;1
$1;1498245064872915073;VisitsService.ownersIDpetsIDvisitsGET;0B3CE72FABEB8AED64D940D0BC3BFC1A;2954079880578336141;1498245064531362382;1498245064872872577;8534d20bda9e;1;1
$1;1498245067708314771;VisitsService.ownersIDpetsIDvisitsGET;9A3FF1B83EE6C1B7788069CA32291FE6;2954079880578336147;1498245067366407639;1498245067708272364;8534d20bda9e;1;1
$1;1498245070573635596;VisitsService.ownersIDpetsIDvisitsGET;A839E6CBD44B27D5A287E184E633416E;2954079880578336153;1498245070136874556;1498245070573593018;8534d20bda9e;1;1
$1;1498245073514369824;VisitsService.ownersIDpetsIDvisitsGET;1AF572F2763859EC0E62A4D609845986;2954079880578336159;1498245073135972603;1498245073514327908;8534d20bda9e;1;1
$1;1498245075977642922;VisitsService.ownersIDpetsIDvisitsGET;A9A870F09D541C4B7772EE99A927C8B4;2954079880578336165;1498245075637192243;1498245075977599742;8534d20bda9e;1;1
$1;1498245079090466107;VisitsService.ownersIDpetsIDvisitsGET;82061C40342D1AB6E0E3E1F795A611A9;2954079880578336171;1498245078714194055;1498245079090410468;8534d20bda9e;1;1
$1;1498245082116483910;VisitsService.ownersIDpetsIDvisitsGET;E517B834B9327E3B4B936BED82987CB1;2954079880578336177;1498245081736088145;1498245082116416313;8534d20bda9e;1;1
$1;1498245085014582993;VisitsService.ownersIDpetsIDvisitsGET;6019ED39C274CAC38E1536A3620651EF;2954079880578336183;1498245084671351209;1498245085014537768;8534d20bda9e;1;1
$1;1498245089207988202;VisitsService.ownersIDpetsIDvisitsGET;2D4BA992F6D85E6C2C728F995C458D4B;2954079880578336189;1498245088853284943;1498245089207937884;8534d20bda9e;1;1
$1;1498245091606062301;VisitsService.ownersIDpetsIDvisitsGET;011ED33921177E73058127FFF47B5D87;2954079880578336195;1498245091250332062;1498245091606018766;8534d20bda9e;1;1
$1;1498245094172285280;VisitsService.ownersIDpetsIDvisitsGET;BA5217A2A7AD70E75633D1BD5176F89F;2954079880578336201;1498245093742812645;1498245094172242463;8534d20bda9e;1;1
$1;1498245096738250667;VisitsService.ownersIDpetsIDvisitsGET;7C2E90785776A033E611ED6BAB2B9E09;2954079880578336207;1498245096368483754;1498245096738201751;8534d20bda9e;1;1
$1;1498245099673154081;VisitsService.ownersIDpetsIDvisitsGET;6FCE1DE6EF8B87835F142987ADD5CDA4;2954079880578336213;1498245099333316173;1498245099673111536;8534d20bda9e;1;1
$1;1498245102714055575;VisitsService.ownersIDpetsIDvisitsGET;2CC8CD57AF2DCEF8088A393B13230134;2954079880578336219;1498245102236275007;1498245102713990791;8534d20bda9e;1;1
$1;1498245105170605293;VisitsService.ownersIDpetsIDvisitsGET;5964EAD680B6AC0A52CB312A454F7FA5;2954079880578336225;1498245104832118980;1498245105170558105;8534d20bda9e;1;1
$1;1498245108215578426;VisitsService.ownersIDpetsIDvisitsGET;0AB966E0DC67017A542551C3FB1007B5;2954079880578336231;1498245107867239925;1498245108215075791;8534d20bda9e;1;1
$1;1498245111692396396;VisitsService.ownersIDpetsIDvisitsGET;C855BE870F898C61B80F391A87584D9D;2954079880578336237;1498245111334470864;1498245111691547066;8534d20bda9e;1;1
$1;1498245114787721502;VisitsService.ownersIDpetsIDvisitsGET;5B9F4D7B189F6FF0F7A9A03FFC05D85F;2954079880578336243;1498245114440894696;1498245114787663483;8534d20bda9e;1;1
$1;1498245117793560358;VisitsService.ownersIDpetsIDvisitsGET;8ADC968126E5075D71F75BE53E2798C6;2954079880578336249;1498245117434894200;1498245117793483342;8534d20bda9e;1;1
$1;1498245121086599719;VisitsService.ownersIDpetsIDvisitsGET;D27C38663B2964ADF4A8C7DF82C750B6;2954079880578336255;1498245120660716697;1498245121086555425;8534d20bda9e;1;1
$1;1498245124086392513;VisitsService.ownersIDpetsIDvisitsGET;F9353B0B27073B93CF3495237AD6B53B;2954079880578336261;1498245123733622661;1498245124086351781;8534d20bda9e;1;1
$1;1498245126471720806;VisitsService.ownersIDpetsIDvisitsGET;A6629193617E1F23EACDEDF34E4603AA;2954079880578336267;1498245126135297871;1498245126471680485;8534d20bda9e;1;1
$1;1498245128896412353;VisitsService.ownersIDpetsIDvisitsGET;DE4511B8E0B2DF0DA89A9AF967B95B10;2954079880578336273;1498245128547934669;1498245128896373343;8534d20bda9e;1;1
$1;1498245131682538974;VisitsService.ownersIDpetsIDvisitsGET;7ED307BE6F18F5CD754F6E0A501F0E0C;2954079880578336279;1498245131131231662;1498245131682497494;8534d20bda9e;1;1
$1;1498245133489327232;VisitsService.ownersIDpetsIDvisitsGET;AEDC7FED5F1BFBC3430848B94E208244;2954079880578336285;1498245133150654039;1498245133489283557;8534d20bda9e;1;1
$1;1498245136472320333;VisitsService.ownersIDpetsIDvisitsGET;DF34881755A54EBDE120FDFD03BD7C20;2954079880578336291;1498245136132662619;1498245136472275567;8534d20bda9e;1;1
$1;1498245139308653409;VisitsService.ownersIDpetsIDvisitsGET;A0E1D474EA2569C643E09B944B14374B;2954079880578336297;1498245138970215544;1498245139308613732;8534d20bda9e;1;1
$1;1498245142270708273;VisitsService.ownersIDpetsIDvisitsGET;DF777A22C4B74210992033B8A91327C6;2954079880578336303;1498245141836180695;1498245142270668793;8534d20bda9e;1;1
$1;1498245145216848079;VisitsService.ownersIDpetsIDvisitsGET;8E6C0B52699088EBAA547052C84F62EB;2954079880578336309;1498245144836494432;1498245145216809306;8534d20bda9e;1;1
$1;1498245148169490421;VisitsService.ownersIDpetsIDvisitsGET;B45BCAD02211F7D0270FF5D593DF3EE0;2954079880578336315;1498245147758038473;1498245148169442039;8534d20bda9e;1;1
$1;1498245150908827518;VisitsService.ownersIDpetsIDvisitsGET;DB9358880619F910F7F4CD7DD66B30D1;2954079880578336321;1498245150551494279;1498245150908786979;8534d20bda9e;1;1
$1;1498245153908960547;VisitsService.ownersIDpetsIDvisitsGET;1C84BFECD5F655299D31D3F4998F16E1;2954079880578336327;1498245153537732093;1498245153908913748;8534d20bda9e;1;1
$1;1498245156721913726;VisitsService.ownersIDpetsIDvisitsGET;1337FFB6BBEE5603C9A2D9EB1E12E967;2954079880578336333;1498245156376403364;1498245156721873994;8534d20bda9e;1;1
$1;1498245159695783452;VisitsService.ownersIDpetsIDvisitsGET;9E11A7006762F220230C634A85C7D3D9;2954079880578336339;1498245159359536139;1498245159695744345;8534d20bda9e;1;1
$1;1498245161532713019;VisitsService.ownersIDpetsIDvisitsGET;BD27AE98EAAB400D6442BE9EBB31F5CC;2954079880578336345;1498245161185489574;1498245161532669951;8534d20bda9e;1;1
$1;1498245164094539176;VisitsService.ownersIDpetsIDvisitsGET;838D1DA4911B406563A828575F38110D;2954079880578336351;1498245163732250825;1498245164094487462;8534d20bda9e;1;1
$1;1498245166517925436;VisitsService.ownersIDpetsIDvisitsGET;3BF2088969E308BC18ACB3CB25E1AF10;2954079880578336357;1498245166178013179;1498245166517885370;8534d20bda9e;1;1
$1;1498245169113575838;VisitsService.ownersIDpetsIDvisitsGET;5B0670DE1AE2856CD8422D4C404C36E8;2954079880578336363;1498245168741094678;1498245169113535507;8534d20bda9e;1;1
$1;1498245171963982862;VisitsService.ownersIDpetsIDvisitsGET;15ABBE5E7BC41ACC4A869142042D7F26;2954079880578336369;1498245171627477555;1498245171963944839;8534d20bda9e;1;1
$1;1498245175014606754;VisitsService.ownersIDpetsIDvisitsGET;AF13512EACC04DE2259BE9F51BE6B3CE;2954079880578336375;1498245174636984273;1498245175014543523;8534d20bda9e;1;1
$1;1498245177666906911;VisitsService.ownersIDpetsIDvisitsGET;DF07061906779C65AFB25A98DE9E8821;2954079880578336381;1498245177330179751;1498245177666865772;8534d20bda9e;1;1
$1;1498245180672587001;VisitsService.ownersIDpetsIDvisitsGET;BEE01316D61DB5CC5FA822491B7CD588;2954079880578336387;1498245180333091838;1498245180672546541;8534d20bda9e;1;1
$1;1498245183572952213;VisitsService.ownersIDpetsIDvisitsGET;11708E1B16BB6B81F97DB43FFD415210;2954079880578336393;1498245183233484350;1498245183572913190;8534d20bda9e;1;1
$1;1498245186476150318;VisitsService.ownersIDpetsIDvisitsGET;81005FEE00C5828B9B276508E18DBB56;2954079880578336399;1498245186136637299;1498245186476112166;8534d20bda9e;1;1
$1;1498245188769995931;VisitsService.ownersIDpetsIDvisitsGET;644205821D17AA8EC0733DAD2201F615;2954079880578336405;1498245188434821874;1498245188769957669;8534d20bda9e;1;1
$1;1498245191588048220;VisitsService.ownersIDpetsIDvisitsGET;E3854AEE07C21DD6DEAA5AA9166785CD;2954079880578336411;1498245191238167104;1498245191588008564;8534d20bda9e;1;1
$1;1498245194511721096;VisitsService.ownersIDpetsIDvisitsGET;C8CD846A3A490F2D6BA199DF2AC522F1;2954079880578336417;1498245194136972468;1498245194511681563;8534d20bda9e;1;1
$1;1498245197068701763;VisitsService.ownersIDpetsIDvisitsGET;CBAA064EDB096F4607C33BA7EE33D706;2954079880578336423;1498245196732001369;1498245197068663410;8534d20bda9e;1;1
$1;1498245199482571198;VisitsService.ownersIDpetsIDvisitsGET;B999AF02B9C651E3896F182C45E09EDE;2954079880578336429;1498245199143190639;1498245199482532263;8534d20bda9e;1;1
$1;1498245202171291227;VisitsService.ownersIDpetsIDvisitsGET;336F73B3C00453101F7D3267B1360D34;2954079880578336435;1498245201775616798;1498245202171251065;8534d20bda9e;1;1
$1;1498245204631776867;VisitsService.ownersIDpetsIDvisitsGET;A20EBBEE2865D0B66E224C8D48582437;2954079880578336441;1498245204278108236;1498245204631737406;8534d20bda9e;1;1
$1;1498245207689851208;VisitsService.ownersIDpetsIDvisitsGET;EA8D7E70CCDBF3C19C3A8A1541451D09;2954079880578336447;1498245207351039595;1498245207689810087;8534d20bda9e;1;1
$1;1498245211104068965;VisitsService.ownersIDpetsIDvisitsGET;218ADF76C4F6D8CBA2600011E9B2146F;2954079880578336453;1498245210736879338;1498245211104031563;8534d20bda9e;1;1
$1;1498245214106237787;VisitsService.ownersIDpetsIDvisitsGET;7E9A6487EC637ABABD6C72B4CB48416B;2954079880578336459;1498245213750204464;1498245214106199915;8534d20bda9e;1;1
$1;1498245216471676441;VisitsService.ownersIDpetsIDvisitsGET;155B03FBE2C8690963AFF1E52327D16A;2954079880578336465;1498245216131707070;1498245216471637713;8534d20bda9e;1;1
$1;1498245219368210570;VisitsService.ownersIDpetsIDvisitsGET;30C6CC274C2CEDB06B8CB230134A86CD;2954079880578336471;1498245218936314313;1498245219368172955;8534d20bda9e;1;1
$1;1498245222222657608;VisitsService.ownersIDpetsIDvisitsGET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336477;1498245221886076505;1498245222222620534;8534d20bda9e;1;1
$1;1498245225117292951;VisitsService.ownersIDpetsIDvisitsGET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336483;1498245224781614198;1498245225117254674;8534d20bda9e;1;1
$1;1498245227950769193;VisitsService.ownersIDpetsIDvisitsGET;044C655B8555A3C57973522C2EF06405;2954079880578336489;1498245227606207082;1498245227950728456;8534d20bda9e;1;1
