$0;1496076185279915018;1.10;KIEKER-SINGLETON;02dfab33bc9e;1;false;0;NANOSECONDS;1
$1;1496076299528259469;api.ownersNumberedPUT;EB265A6BCF65E7CF261B3733B8260C66;6081829821787146949;1496076299514286140;1496076299528252554;02dfab33bc9e;0;0
$1;1496076299540908512;api.petsNumberedGET;EB265A6BCF65E7CF261B3733B8260C66;6081829821787146950;1496076299530294679;1496076299540901422;02dfab33bc9e;0;0
$1;1496076299553499264;api.visitsGET;EB265A6BCF65E7CF261B3733B8260C66;6081829821787146951;1496076299542701314;1496076299553494269;02dfab33bc9e;0;0
$1;1496076299661876894;HTTP_API-Gateway.gateway.GET;D2C4DA2F3E390C9991D8F45F5687B18A;6081829821787146952;1496076299660670521;1496076299661858274;02dfab33bc9e;0;0
$1;1496076299678767809;api.vetsGET;D2C4DA2F3E390C9991D8F45F5687B18A;6081829821787146953;1496076299663320898;1496076299678759765;02dfab33bc9e;0;0
$1;1496076299696864589;api.ownersGET;D2C4DA2F3E390C9991D8F45F5687B18A;6081829821787146954;1496076299680221398;1496076299696858077;02dfab33bc9e;0;0
$1;1496076299707883292;api.ownersNumberedGET;D2C4DA2F3E390C9991D8F45F5687B18A;6081829821787146955;1496076299698571561;1496076299707879081;02dfab33bc9e;0;0
$1;1496076299727129207;api.ownersNumberedPUT;D2C4DA2F3E390C9991D8F45F5687B18A;6081829821787146956;1496076299714021226;1496076299727121559;02dfab33bc9e;0;0
$1;1496076299738238717;api.petsNumberedGET;D2C4DA2F3E390C9991D8F45F5687B18A;6081829821787146957;1496076299728911763;1496076299738232892;02dfab33bc9e;0;0
$1;1496076299751938595;api.visitsGET;D2C4DA2F3E390C9991D8F45F5687B18A;6081829821787146958;1496076299740202057;1496076299751929668;02dfab33bc9e;0;0
$1;1496076299849518153;HTTP_API-Gateway.gateway.GET;E7C180F81E696407163111611D434920;6081829821787146959;1496076299848096730;1496076299849495540;02dfab33bc9e;0;0
$1;1496076299866767678;api.vetsGET;E7C180F81E696407163111611D434920;6081829821787146960;1496076299851059187;1496076299866760194;02dfab33bc9e;0;0
$1;1496076299886797430;api.ownersGET;E7C180F81E696407163111611D434920;6081829821787146961;1496076299868557814;1496076299886790721;02dfab33bc9e;0;0
$1;1496076299897750938;api.ownersNumberedGET;E7C180F81E696407163111611D434920;6081829821787146962;1496076299888397962;1496076299897745311;02dfab33bc9e;0;0
$1;1496076299916496146;api.ownersNumberedPUT;E7C180F81E696407163111611D434920;6081829821787146963;1496076299904036660;1496076299916484309;02dfab33bc9e;0;0
$1;1496076299929255545;api.petsNumberedGET;E7C180F81E696407163111611D434920;6081829821787146964;1496076299918299799;1496076299929248439;02dfab33bc9e;0;0
$1;1496076299940160244;api.visitsGET;E7C180F81E696407163111611D434920;6081829821787146965;1496076299931128261;1496076299940154036;02dfab33bc9e;0;0
$1;1496076300052803871;HTTP_API-Gateway.gateway.GET;6A900E112928FFC7B135106FF15B1309;6081829821787146966;1496076300051484445;1496076300052780594;02dfab33bc9e;0;0
$1;1496076300070061972;api.vetsGET;6A900E112928FFC7B135106FF15B1309;6081829821787146967;1496076300055102045;1496076300070055136;02dfab33bc9e;0;0
$1;1496076300089557791;api.ownersGET;6A900E112928FFC7B135106FF15B1309;6081829821787146968;1496076300071762544;1496076300089548605;02dfab33bc9e;0;0
$1;1496076300100098867;api.ownersNumberedGET;6A900E112928FFC7B135106FF15B1309;6081829821787146969;1496076300091044602;1496076300100092277;02dfab33bc9e;0;0
$1;1496076300118489805;api.ownersNumberedPUT;6A900E112928FFC7B135106FF15B1309;6081829821787146970;1496076300106284359;1496076300118484381;02dfab33bc9e;0;0
$1;1496076300129779427;api.petsNumberedGET;6A900E112928FFC7B135106FF15B1309;6081829821787146971;1496076300120320611;1496076300129774440;02dfab33bc9e;0;0
$1;1496076300141925801;api.visitsGET;6A900E112928FFC7B135106FF15B1309;6081829821787146972;1496076300131499219;1496076300141919691;02dfab33bc9e;0;0
$1;1496076300240485715;HTTP_API-Gateway.gateway.GET;B4C107CF57E83CBB3ADD9DF8B138D8BE;6081829821787146973;1496076300239134211;1496076300240464861;02dfab33bc9e;0;0
$1;1496076300256904722;api.vetsGET;B4C107CF57E83CBB3ADD9DF8B138D8BE;6081829821787146974;1496076300241963333;1496076300256898939;02dfab33bc9e;0;0
$1;1496076300274322428;api.ownersGET;B4C107CF57E83CBB3ADD9DF8B138D8BE;6081829821787146975;1496076300258171308;1496076300274316269;02dfab33bc9e;0;0
$1;1496076300284764293;api.ownersNumberedGET;B4C107CF57E83CBB3ADD9DF8B138D8BE;6081829821787146976;1496076300275860168;1496076300284759145;02dfab33bc9e;0;0
$1;1496076300304631364;api.ownersNumberedPUT;B4C107CF57E83CBB3ADD9DF8B138D8BE;6081829821787146977;1496076300291158353;1496076300304624049;02dfab33bc9e;0;0
$1;1496076300316709327;api.petsNumberedGET;B4C107CF57E83CBB3ADD9DF8B138D8BE;6081829821787146978;1496076300306557627;1496076300316704562;02dfab33bc9e;0;0
$1;1496076300329255787;api.visitsGET;B4C107CF57E83CBB3ADD9DF8B138D8BE;6081829821787146979;1496076300318498733;1496076300329248664;02dfab33bc9e;0;0
$1;1496076300427586595;HTTP_API-Gateway.gateway.GET;AB445BE69BD013B33C6E55173E6072E3;6081829821787146980;1496076300426331836;1496076300427567994;02dfab33bc9e;0;0
$1;1496076300445696684;api.vetsGET;AB445BE69BD013B33C6E55173E6072E3;6081829821787146981;1496076300428921393;1496076300445689890;02dfab33bc9e;0;0
$1;1496076300465304283;api.ownersGET;AB445BE69BD013B33C6E55173E6072E3;6081829821787146982;1496076300447669216;1496076300465297610;02dfab33bc9e;0;0
$1;1496076300475700803;api.ownersNumberedGET;AB445BE69BD013B33C6E55173E6072E3;6081829821787146983;1496076300467021421;1496076300475690573;02dfab33bc9e;0;0
$1;1496076300496681646;api.ownersNumberedPUT;AB445BE69BD013B33C6E55173E6072E3;6081829821787146984;1496076300482399401;1496076300496673940;02dfab33bc9e;0;0
$1;1496076300509666460;api.petsNumberedGET;AB445BE69BD013B33C6E55173E6072E3;6081829821787146985;1496076300498804986;1496076300509661635;02dfab33bc9e;0;0
$1;1496076300523694833;api.visitsGET;AB445BE69BD013B33C6E55173E6072E3;6081829821787146986;1496076300511555484;1496076300523686971;02dfab33bc9e;0;0
$1;1496076300630662313;HTTP_API-Gateway.gateway.GET;BF44A84E88855B7F4FB6519351A1236D;6081829821787146987;1496076300629453835;1496076300630638443;02dfab33bc9e;0;0
$1;1496076300649990507;api.vetsGET;BF44A84E88855B7F4FB6519351A1236D;6081829821787146988;1496076300632297735;1496076300649982450;02dfab33bc9e;0;0
$1;1496076300669760256;api.ownersGET;BF44A84E88855B7F4FB6519351A1236D;6081829821787146989;1496076300652031888;1496076300669754177;02dfab33bc9e;0;0
$1;1496076300695697759;api.visitsGET;BF44A84E88855B7F4FB6519351A1236D;6081829821787146993;1496076300683766345;1496076300695691469;02dfab33bc9e;0;0
$1;1496076300802661094;HTTP_API-Gateway.gateway.GET;5147531217FC0DABB8FDB00312133AD7;6081829821787146994;1496076300801467866;1496076300802641694;02dfab33bc9e;0;0
$1;1496076300821641769;api.vetsGET;5147531217FC0DABB8FDB00312133AD7;6081829821787146995;1496076300804057090;1496076300821634527;02dfab33bc9e;0;0
$1;1496076300841249227;api.ownersGET;5147531217FC0DABB8FDB00312133AD7;6081829821787146996;1496076300823519776;1496076300841242570;02dfab33bc9e;0;0
$1;1496076300853900044;api.ownersNumberedGET;5147531217FC0DABB8FDB00312133AD7;6081829821787146997;1496076300843010586;1496076300853896133;02dfab33bc9e;0;0
$1;1496076300874036319;api.ownersNumberedPUT;5147531217FC0DABB8FDB00312133AD7;6081829821787146998;1496076300861246445;1496076300874030965;02dfab33bc9e;0;0
$1;1496076300892024519;api.visitsGET;5147531217FC0DABB8FDB00312133AD7;6081829821787147000;1496076300878775359;1496076300892017575;02dfab33bc9e;0;0
$1;1496076300990300224;HTTP_API-Gateway.gateway.GET;91958D2B78B8118A7EFA5634A2BEDD84;6081829821787147001;1496076300989125266;1496076300990281512;02dfab33bc9e;0;0
$1;1496076301010158890;api.vetsGET;91958D2B78B8118A7EFA5634A2BEDD84;6081829821787147002;1496076300992067455;1496076301010150711;02dfab33bc9e;0;0
$1;1496076301029355010;api.ownersGET;91958D2B78B8118A7EFA5634A2BEDD84;6081829821787147003;1496076301011766811;1496076301029350363;02dfab33bc9e;0;0
$1;1496076301039297987;api.ownersNumberedGET;91958D2B78B8118A7EFA5634A2BEDD84;6081829821787147004;1496076301030626192;1496076301039290065;02dfab33bc9e;0;0
$1;1496076301058024843;api.ownersNumberedPUT;91958D2B78B8118A7EFA5634A2BEDD84;6081829821787147005;1496076301045474399;1496076301058017128;02dfab33bc9e;0;0
$1;1496076301076313389;api.visitsGET;91958D2B78B8118A7EFA5634A2BEDD84;6081829821787147007;1496076301062656624;1496076301076309076;02dfab33bc9e;0;0
$1;1496076301178046749;HTTP_API-Gateway.gateway.GET;011A7B30922EF4B9E4A9512F9B750CA6;6081829821787147008;1496076301176701678;1496076301178025450;02dfab33bc9e;0;0
$1;1496076301195706811;api.vetsGET;011A7B30922EF4B9E4A9512F9B750CA6;6081829821787147009;1496076301179646256;1496076301195696731;02dfab33bc9e;0;0
$1;1496076301214609174;api.ownersGET;011A7B30922EF4B9E4A9512F9B750CA6;6081829821787147010;1496076301197601651;1496076301214602236;02dfab33bc9e;0;0
$1;1496076301226255225;api.ownersNumberedGET;011A7B30922EF4B9E4A9512F9B750CA6;6081829821787147011;1496076301216448098;1496076301226246438;02dfab33bc9e;0;0
$1;1496076301245841265;api.ownersNumberedPUT;011A7B30922EF4B9E4A9512F9B750CA6;6081829821787147012;1496076301233067796;1496076301245832547;02dfab33bc9e;0;0
$1;1496076301261018751;api.visitsGET;011A7B30922EF4B9E4A9512F9B750CA6;6081829821787147014;1496076301249204010;1496076301261014711;02dfab33bc9e;0;0
$1;1496076301365125367;HTTP_API-Gateway.gateway.GET;F53C7B52CFAC083F1E79763613D4CA27;6081829821787147015;1496076301363930146;1496076301365108196;02dfab33bc9e;0;0
$1;1496076301382882035;api.vetsGET;F53C7B52CFAC083F1E79763613D4CA27;6081829821787147016;1496076301366544941;1496076301382878154;02dfab33bc9e;0;0
$1;1496076301402128283;api.ownersGET;F53C7B52CFAC083F1E79763613D4CA27;6081829821787147017;1496076301384629326;1496076301402124354;02dfab33bc9e;0;0
$1;1496076301411541213;api.ownersNumberedGET;F53C7B52CFAC083F1E79763613D4CA27;6081829821787147018;1496076301403712589;1496076301411534505;02dfab33bc9e;0;0
$1;1496076301429614862;api.ownersNumberedPUT;F53C7B52CFAC083F1E79763613D4CA27;6081829821787147019;1496076301417581704;1496076301429602364;02dfab33bc9e;0;0
$1;1496076301441937862;api.petsNumberedGET;F53C7B52CFAC083F1E79763613D4CA27;6081829821787147020;1496076301431688891;1496076301441932475;02dfab33bc9e;0;0
$1;1496076301455899895;api.visitsGET;F53C7B52CFAC083F1E79763613D4CA27;6081829821787147021;1496076301443906789;1496076301455888641;02dfab33bc9e;0;0
$1;1496076301568671705;HTTP_API-Gateway.gateway.GET;F51EC46651BB0AF7C41DAB70DA9DBD43;6081829821787147022;1496076301567305741;1496076301568651747;02dfab33bc9e;0;0
$1;1496076301587893209;api.vetsGET;F51EC46651BB0AF7C41DAB70DA9DBD43;6081829821787147023;1496076301570375527;1496076301587893209;02dfab33bc9e;0;0
$1;1496076301606203004;api.ownersGET;F51EC46651BB0AF7C41DAB70DA9DBD43;6081829821787147024;1496076301589551285;1496076301606198947;02dfab33bc9e;0;0
$1;1496076301615081188;api.ownersNumberedGET;F51EC46651BB0AF7C41DAB70DA9DBD43;6081829821787147025;1496076301607555875;1496076301615077440;02dfab33bc9e;0;0
$1;1496076301633499492;api.ownersNumberedPUT;F51EC46651BB0AF7C41DAB70DA9DBD43;6081829821787147026;1496076301621035320;1496076301633488905;02dfab33bc9e;0;0
$1;1496076301644571270;api.petsNumberedGET;F51EC46651BB0AF7C41DAB70DA9DBD43;6081829821787147027;1496076301635554469;1496076301644565653;02dfab33bc9e;0;0
$1;1496076301657476752;api.visitsGET;F51EC46651BB0AF7C41DAB70DA9DBD43;6081829821787147028;1496076301646054645;1496076301657466947;02dfab33bc9e;0;0
$1;1496076301756198673;HTTP_API-Gateway.gateway.GET;F6407285F2043383768F84D385B0C213;6081829821787147029;1496076301754975266;1496076301756179235;02dfab33bc9e;0;0
$1;1496076301774118564;api.vetsGET;F6407285F2043383768F84D385B0C213;6081829821787147030;1496076301757715348;1496076301774110693;02dfab33bc9e;0;0
$1;1496076301793507885;api.ownersGET;F6407285F2043383768F84D385B0C213;6081829821787147031;1496076301776292234;1496076301793500090;02dfab33bc9e;0;0
$1;1496076301803990010;api.ownersNumberedGET;F6407285F2043383768F84D385B0C213;6081829821787147032;1496076301795224406;1496076301803982648;02dfab33bc9e;0;0
$1;1496076301823024229;api.ownersNumberedPUT;F6407285F2043383768F84D385B0C213;6081829821787147033;1496076301809943649;1496076301823015658;02dfab33bc9e;0;0
$1;1496076301835561671;api.petsNumberedGET;F6407285F2043383768F84D385B0C213;6081829821787147034;1496076301825314477;1496076301835555377;02dfab33bc9e;0;0
$1;1496076301848232674;api.visitsGET;F6407285F2043383768F84D385B0C213;6081829821787147035;1496076301837259962;1496076301848225918;02dfab33bc9e;0;0
$1;1496076301959388254;HTTP_API-Gateway.gateway.GET;B544E2C7CBB4DFB44554600E4FA00A10;6081829821787147036;1496076301958073578;1496076301959369380;02dfab33bc9e;0;0
$1;1496076301979838935;api.vetsGET;B544E2C7CBB4DFB44554600E4FA00A10;6081829821787147037;1496076301961215826;1496076301979831086;02dfab33bc9e;0;0
$1;1496076301999964841;api.ownersGET;B544E2C7CBB4DFB44554600E4FA00A10;6081829821787147038;1496076301981614427;1496076301999958648;02dfab33bc9e;0;0
$1;1496076302009391196;api.ownersNumberedGET;B544E2C7CBB4DFB44554600E4FA00A10;6081829821787147039;1496076302001336038;1496076302009386501;02dfab33bc9e;0;0
$1;1496076302030248576;api.ownersNumberedPUT;B544E2C7CBB4DFB44554600E4FA00A10;6081829821787147040;1496076302015747874;1496076302030243592;02dfab33bc9e;0;0
$1;1496076302043891735;api.petsNumberedGET;B544E2C7CBB4DFB44554600E4FA00A10;6081829821787147041;1496076302032612790;1496076302043883816;02dfab33bc9e;0;0
$1;1496076302057394564;api.visitsGET;B544E2C7CBB4DFB44554600E4FA00A10;6081829821787147042;1496076302046157408;1496076302057386866;02dfab33bc9e;0;0
$1;1496076302162476464;HTTP_API-Gateway.gateway.GET;C330B2AD4101A9EEFD89F4E3B2E00283;6081829821787147043;1496076302161267171;1496076302162456812;02dfab33bc9e;0;0
$1;1496076302180563057;api.vetsGET;C330B2AD4101A9EEFD89F4E3B2E00283;6081829821787147044;1496076302164502820;1496076302180555901;02dfab33bc9e;0;0
$1;1496076302200970078;api.ownersGET;C330B2AD4101A9EEFD89F4E3B2E00283;6081829821787147045;1496076302182541277;1496076302200959348;02dfab33bc9e;0;0
$1;1496076302211351791;api.ownersNumberedGET;C330B2AD4101A9EEFD89F4E3B2E00283;6081829821787147046;1496076302202749896;1496076302211345629;02dfab33bc9e;0;0
$1;1496076302230845166;api.ownersNumberedPUT;C330B2AD4101A9EEFD89F4E3B2E00283;6081829821787147047;1496076302217859855;1496076302230833846;02dfab33bc9e;0;0
$1;1496076302242454952;api.petsNumberedGET;C330B2AD4101A9EEFD89F4E3B2E00283;6081829821787147048;1496076302232565161;1496076302242448074;02dfab33bc9e;0;0
$1;1496076302255299151;api.visitsGET;C330B2AD4101A9EEFD89F4E3B2E00283;6081829821787147049;1496076302244516707;1496076302255294609;02dfab33bc9e;0;0
$1;1496076302365817675;HTTP_API-Gateway.gateway.GET;50E7ECAE37334979EB068D03144FC93A;6081829821787147050;1496076302364439904;1496076302365797966;02dfab33bc9e;0;0
$1;1496076302383979225;api.vetsGET;50E7ECAE37334979EB068D03144FC93A;6081829821787147051;1496076302367413193;1496076302383971409;02dfab33bc9e;0;0
$1;1496076302401807793;api.ownersGET;50E7ECAE37334979EB068D03144FC93A;6081829821787147052;1496076302385632393;1496076302401800948;02dfab33bc9e;0;0
$1;1496076302412946791;api.ownersNumberedGET;50E7ECAE37334979EB068D03144FC93A;6081829821787147053;1496076302403580092;1496076302412939375;02dfab33bc9e;0;0
$1;1496076302430662196;api.ownersNumberedPUT;50E7ECAE37334979EB068D03144FC93A;6081829821787147054;1496076302419051614;1496076302430657117;02dfab33bc9e;0;0
$1;1496076302442670098;api.petsNumberedGET;50E7ECAE37334979EB068D03144FC93A;6081829821787147055;1496076302432503452;1496076302442664613;02dfab33bc9e;0;0
$1;1496076302455005424;api.visitsGET;50E7ECAE37334979EB068D03144FC93A;6081829821787147056;1496076302444278678;1496076302454997803;02dfab33bc9e;0;0
$1;1496076302553250990;HTTP_API-Gateway.gateway.GET;E28EFDAE5C4B987201F125AABC61DDD9;6081829821787147057;1496076302551905815;1496076302553225029;02dfab33bc9e;0;0
$1;1496076302572464831;api.vetsGET;E28EFDAE5C4B987201F125AABC61DDD9;6081829821787147058;1496076302555194659;1496076302572457331;02dfab33bc9e;0;0
$1;1496076302591499916;api.ownersGET;E28EFDAE5C4B987201F125AABC61DDD9;6081829821787147059;1496076302574206335;1496076302591490093;02dfab33bc9e;0;0
$1;1496076302613697440;api.petsNumberedGET;E28EFDAE5C4B987201F125AABC61DDD9;6081829821787147062;1496076302603420119;1496076302613692479;02dfab33bc9e;0;0
$1;1496076302629475374;api.visitsGET;E28EFDAE5C4B987201F125AABC61DDD9;6081829821787147063;1496076302615771348;1496076302629472076;02dfab33bc9e;0;0
$1;1496076302740503112;HTTP_API-Gateway.gateway.GET;2F9B5BE68E0D5BA8042632CDD39541EC;6081829821787147064;1496076302739219970;1496076302740480561;02dfab33bc9e;0;0
$1;1496076302757340979;api.vetsGET;2F9B5BE68E0D5BA8042632CDD39541EC;6081829821787147065;1496076302741905210;1496076302757332934;02dfab33bc9e;0;0
$1;1496076302776123898;api.ownersGET;2F9B5BE68E0D5BA8042632CDD39541EC;6081829821787147066;1496076302759265426;1496076302776111774;02dfab33bc9e;0;0
$1;1496076302786451288;api.ownersNumberedGET;2F9B5BE68E0D5BA8042632CDD39541EC;6081829821787147067;1496076302777664992;1496076302786445232;02dfab33bc9e;0;0
$1;1496076302804954716;api.ownersNumberedPUT;2F9B5BE68E0D5BA8042632CDD39541EC;6081829821787147068;1496076302792360065;1496076302804943734;02dfab33bc9e;0;0
$1;1496076302818337351;api.petsNumberedGET;2F9B5BE68E0D5BA8042632CDD39541EC;6081829821787147069;1496076302807124265;1496076302818329044;02dfab33bc9e;0;0
$1;1496076302836959613;api.visitsGET;2F9B5BE68E0D5BA8042632CDD39541EC;6081829821787147070;1496076302820083634;1496076302836951888;02dfab33bc9e;0;0
$1;1496076302945149016;HTTP_API-Gateway.gateway.GET;C22967D21BD4CAF0D6346F96FD6E979B;6081829821787147071;1496076302943902429;1496076302945124137;02dfab33bc9e;0;0
$1;1496076302965902602;api.vetsGET;C22967D21BD4CAF0D6346F96FD6E979B;6081829821787147072;1496076302948088796;1496076302965893963;02dfab33bc9e;0;0
$1;1496076302985143871;api.ownersGET;C22967D21BD4CAF0D6346F96FD6E979B;6081829821787147073;1496076302968584555;1496076302985134643;02dfab33bc9e;0;0
$1;1496076302993873851;api.ownersNumberedGET;C22967D21BD4CAF0D6346F96FD6E979B;6081829821787147074;1496076302986533580;1496076302993867214;02dfab33bc9e;0;0
$1;1496076303010248148;api.ownersNumberedPUT;C22967D21BD4CAF0D6346F96FD6E979B;6081829821787147075;1496076302999871081;1496076303010243532;02dfab33bc9e;0;0
$1;1496076303019969372;api.petsNumberedGET;C22967D21BD4CAF0D6346F96FD6E979B;6081829821787147076;1496076303011698557;1496076303019965074;02dfab33bc9e;0;0
$1;1496076303032476830;api.visitsGET;C22967D21BD4CAF0D6346F96FD6E979B;6081829821787147077;1496076303021331573;1496076303032475877;02dfab33bc9e;0;0
$1;1496076303130988325;HTTP_API-Gateway.gateway.GET;61DDFF4FC514E64957C1C2F5160E464A;6081829821787147078;1496076303129648665;1496076303130967549;02dfab33bc9e;0;0
$1;1496076303147678793;api.vetsGET;61DDFF4FC514E64957C1C2F5160E464A;6081829821787147079;1496076303132453760;1496076303147673823;02dfab33bc9e;0;0
$1;1496076303166858697;api.ownersGET;61DDFF4FC514E64957C1C2F5160E464A;6081829821787147080;1496076303149558205;1496076303166843344;02dfab33bc9e;0;0
$1;1496076303177605975;api.ownersNumberedGET;61DDFF4FC514E64957C1C2F5160E464A;6081829821787147081;1496076303168670688;1496076303177596428;02dfab33bc9e;0;0
$1;1496076303196976478;api.ownersNumberedPUT;61DDFF4FC514E64957C1C2F5160E464A;6081829821787147082;1496076303183709665;1496076303196969786;02dfab33bc9e;0;0
$1;1496076303212710453;api.visitsGET;61DDFF4FC514E64957C1C2F5160E464A;6081829821787147084;1496076303200874086;1496076303212705312;02dfab33bc9e;0;0
$1;1496076303318494173;HTTP_API-Gateway.gateway.GET;3BEB3DE048173F21FF8E40017F2C8C11;6081829821787147085;1496076303317323422;1496076303318477491;02dfab33bc9e;0;0
$1;1496076303336220852;api.vetsGET;3BEB3DE048173F21FF8E40017F2C8C11;6081829821787147086;1496076303319844593;1496076303336213167;02dfab33bc9e;0;0
$1;1496076303355931609;api.ownersGET;3BEB3DE048173F21FF8E40017F2C8C11;6081829821787147087;1496076303338357861;1496076303355923913;02dfab33bc9e;0;0
$1;1496076303366025414;api.ownersNumberedGET;3BEB3DE048173F21FF8E40017F2C8C11;6081829821787147088;1496076303357554186;1496076303366021686;02dfab33bc9e;0;0
$1;1496076303384110068;api.ownersNumberedPUT;3BEB3DE048173F21FF8E40017F2C8C11;6081829821787147089;1496076303372360374;1496076303384105870;02dfab33bc9e;0;0
$1;1496076303400659178;api.visitsGET;3BEB3DE048173F21FF8E40017F2C8C11;6081829821787147091;1496076303388630932;1496076303400650730;02dfab33bc9e;0;0
$1;1496076303506050748;HTTP_API-Gateway.gateway.GET;087CA536E9F1ADC8B4F2815C08B1C65C;6081829821787147092;1496076303504852719;1496076303506027240;02dfab33bc9e;0;0
$1;1496076303524701033;api.vetsGET;087CA536E9F1ADC8B4F2815C08B1C65C;6081829821787147093;1496076303507871407;1496076303524696173;02dfab33bc9e;0;0
$1;1496076303542717618;api.ownersGET;087CA536E9F1ADC8B4F2815C08B1C65C;6081829821787147094;1496076303526391204;1496076303542706241;02dfab33bc9e;0;0
$1;1496076303551542371;api.ownersNumberedGET;087CA536E9F1ADC8B4F2815C08B1C65C;6081829821787147095;1496076303544123770;1496076303551535303;02dfab33bc9e;0;0
$1;1496076303569820738;api.ownersNumberedPUT;087CA536E9F1ADC8B4F2815C08B1C65C;6081829821787147096;1496076303557941049;1496076303569812794;02dfab33bc9e;0;0
$1;1496076303585801201;api.visitsGET;087CA536E9F1ADC8B4F2815C08B1C65C;6081829821787147098;1496076303574632883;1496076303585793639;02dfab33bc9e;0;0
$1;1496076303693424407;HTTP_API-Gateway.gateway.GET;13A82B8C53245EEDC1BE4FB569856720;6081829821787147099;1496076303692220537;1496076303693405154;02dfab33bc9e;0;0
$1;1496076303711583304;api.vetsGET;13A82B8C53245EEDC1BE4FB569856720;6081829821787147100;1496076303694758866;1496076303711576925;02dfab33bc9e;0;0
$1;1496076303729715851;api.ownersGET;13A82B8C53245EEDC1BE4FB569856720;6081829821787147101;1496076303713483756;1496076303729707745;02dfab33bc9e;0;0
$1;1496076303740371001;api.ownersNumberedGET;13A82B8C53245EEDC1BE4FB569856720;6081829821787147102;1496076303731381784;1496076303740363447;02dfab33bc9e;0;0
$1;1496076303758810489;api.ownersNumberedPUT;13A82B8C53245EEDC1BE4FB569856720;6081829821787147103;1496076303746706414;1496076303758801152;02dfab33bc9e;0;0
$1;1496076303773741149;api.visitsGET;13A82B8C53245EEDC1BE4FB569856720;6081829821787147105;1496076303763680355;1496076303773735159;02dfab33bc9e;0;0
$1;1496076303880941262;HTTP_API-Gateway.gateway.GET;259972E6E821946C114FD663223CC55C;6081829821787147106;1496076303879762476;1496076303880924063;02dfab33bc9e;0;0
$1;1496076303897097342;api.vetsGET;259972E6E821946C114FD663223CC55C;6081829821787147107;1496076303882258197;1496076303897092166;02dfab33bc9e;0;0
$1;1496076303913875077;api.ownersGET;259972E6E821946C114FD663223CC55C;6081829821787147108;1496076303898432244;1496076303913869735;02dfab33bc9e;0;0
$1;1496076303924454104;api.ownersNumberedGET;259972E6E821946C114FD663223CC55C;6081829821787147109;1496076303915178175;1496076303924448147;02dfab33bc9e;0;0
$1;1496076303943074405;api.ownersNumberedPUT;259972E6E821946C114FD663223CC55C;6081829821787147110;1496076303930472799;1496076303943066150;02dfab33bc9e;0;0
$1;1496076303955529668;api.petsNumberedGET;259972E6E821946C114FD663223CC55C;6081829821787147111;1496076303945276686;1496076303955517397;02dfab33bc9e;0;0
$1;1496076303967079027;api.visitsGET;259972E6E821946C114FD663223CC55C;6081829821787147112;1496076303957514754;1496076303967070664;02dfab33bc9e;0;0
$1;1496076304069206160;HTTP_API-Gateway.gateway.GET;C96991336568582962F871C85FDFD653;6081829821787147113;1496076304067814066;1496076304069185867;02dfab33bc9e;0;0
$1;1496076304087041058;api.vetsGET;C96991336568582962F871C85FDFD653;6081829821787147114;1496076304070828018;1496076304087038379;02dfab33bc9e;0;0
$1;1496076304106107222;api.ownersGET;C96991336568582962F871C85FDFD653;6081829821787147115;1496076304088911261;1496076304106099639;02dfab33bc9e;0;0
$1;1496076304116791749;api.ownersNumberedGET;C96991336568582962F871C85FDFD653;6081829821787147116;1496076304107843483;1496076304116783245;02dfab33bc9e;0;0
$1;1496076304136383326;api.ownersNumberedPUT;C96991336568582962F871C85FDFD653;6081829821787147117;1496076304123108969;1496076304136377748;02dfab33bc9e;0;0
$1;1496076304148082197;api.petsNumberedGET;C96991336568582962F871C85FDFD653;6081829821787147118;1496076304138363671;1496076304148074485;02dfab33bc9e;0;0
$1;1496076304159824451;api.visitsGET;C96991336568582962F871C85FDFD653;6081829821787147119;1496076304149869033;1496076304159817080;02dfab33bc9e;0;0
$1;1496076304272088777;HTTP_API-Gateway.gateway.GET;156AF08ACD01212B6F85AB99936B789E;6081829821787147120;1496076304270824271;1496076304272070766;02dfab33bc9e;0;0
$1;1496076304290402264;api.vetsGET;156AF08ACD01212B6F85AB99936B789E;6081829821787147121;1496076304274157603;1496076304290390386;02dfab33bc9e;0;0
$1;1496076304308364242;api.ownersGET;156AF08ACD01212B6F85AB99936B789E;6081829821787147122;1496076304292068842;1496076304308359099;02dfab33bc9e;0;0
$1;1496076304318781947;api.ownersNumberedGET;156AF08ACD01212B6F85AB99936B789E;6081829821787147123;1496076304310326754;1496076304318778224;02dfab33bc9e;0;0
$1;1496076304340946571;api.ownersNumberedPUT;156AF08ACD01212B6F85AB99936B789E;6081829821787147124;1496076304325148287;1496076304340939116;02dfab33bc9e;0;0
$1;1496076304354512747;api.petsNumberedGET;156AF08ACD01212B6F85AB99936B789E;6081829821787147125;1496076304343030285;1496076304354504135;02dfab33bc9e;0;0
$1;1496076304367161568;api.visitsGET;156AF08ACD01212B6F85AB99936B789E;6081829821787147126;1496076304356419585;1496076304367154234;02dfab33bc9e;0;0
$1;1496076304475060129;HTTP_API-Gateway.gateway.GET;5635DDD0F0B52B76A32319B34411E9D4;6081829821787147127;1496076304473773589;1496076304475039990;02dfab33bc9e;0;0
$1;1496076304492617012;api.vetsGET;5635DDD0F0B52B76A32319B34411E9D4;6081829821787147128;1496076304476382290;1496076304492610577;02dfab33bc9e;0;0
