$0;1494868713305104354;1.10;KIEKER-SINGLETON;1387e53d1e9a;1;false;0;NANOSECONDS;1
$1;1494868758413591480;HTTP_VetsService.GET;5235F6AFABFF11320D34630BCC9FA076;6922595577221874199;1494868758403308022;1494868758413560485;1387e53d1e9a;1;1
$1;1494868758708702571;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8546929DBC64592FBD0636039701D268;6922595577221874207;1494868758708595711;1494868758708698526;1387e53d1e9a;2;2
$1;1494868758710735480;HTTP_VetsService.GET;8546929DBC64592FBD0636039701D268;6922595577221874207;1494868758708218464;1494868758710709947;1387e53d1e9a;1;1
$1;1494868759055248896;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();04098A9D251DB0C3CD68BFACCE8B936F;6922595577221874215;1494868759055160874;1494868759055244827;1387e53d1e9a;2;2
$1;1494868759056397628;HTTP_VetsService.GET;04098A9D251DB0C3CD68BFACCE8B936F;6922595577221874215;1494868759054835051;1494868759056385781;1387e53d1e9a;1;1
$1;1494868759528710656;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();DAFB500FFA48F1A41E7FD0250FC9FE2F;6922595577221874223;1494868759528619545;1494868759528707197;1387e53d1e9a;2;2
$1;1494868759530469189;HTTP_VetsService.GET;DAFB500FFA48F1A41E7FD0250FC9FE2F;6922595577221874223;1494868759528327649;1494868759530457379;1387e53d1e9a;1;1
$1;1494868759821976011;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();39009C660A4AF278B0E3A98030B0603F;6922595577221874231;1494868759821826456;1494868759821970399;1387e53d1e9a;2;2
$1;1494868759823872577;HTTP_VetsService.GET;39009C660A4AF278B0E3A98030B0603F;6922595577221874231;1494868759821406905;1494868759823851071;1387e53d1e9a;1;1
$1;1494868760152669425;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();2020F8072B8A16C28FC0C3925CE0364D;6922595577221874239;1494868760152463586;1494868760152663110;1387e53d1e9a;2;2
$1;1494868760155855251;HTTP_VetsService.GET;2020F8072B8A16C28FC0C3925CE0364D;6922595577221874239;1494868760150028135;1494868760155835013;1387e53d1e9a;1;1
$1;1494868760444551882;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C525802F1A59F2AB2813060A4FD027B7;6922595577221874247;1494868760444429421;1494868760444547554;1387e53d1e9a;2;2
$1;1494868760446473895;HTTP_VetsService.GET;C525802F1A59F2AB2813060A4FD027B7;6922595577221874247;1494868760444134559;1494868760446460472;1387e53d1e9a;1;1
$1;1494868760783397307;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874255;1494868760783229837;1494868760783390574;1387e53d1e9a;2;2
$1;1494868760799259580;HTTP_VetsService.GET;1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874255;1494868760777251337;1494868760799238378;1387e53d1e9a;1;1
$1;1494868761247463238;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();48B0330B517612DA489BDA7B11785D0F;6922595577221874263;1494868761247363747;1494868761247459370;1387e53d1e9a;2;2
$1;1494868761249226385;HTTP_VetsService.GET;48B0330B517612DA489BDA7B11785D0F;6922595577221874263;1494868761247089110;1494868761249212711;1387e53d1e9a;1;1
$1;1494868761537482534;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874271;1494868761537334032;1494868761537476790;1387e53d1e9a;2;2
$1;1494868761542348917;HTTP_VetsService.GET;CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874271;1494868761536821094;1494868761542326189;1387e53d1e9a;1;1
$1;1494868761826757691;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874279;1494868761826659824;1494868761826753815;1387e53d1e9a;2;2
$1;1494868761827946895;HTTP_VetsService.GET;F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874279;1494868761826268939;1494868761827935766;1387e53d1e9a;1;1
$1;1494868762137300506;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874287;1494868762137089955;1494868762137291380;1387e53d1e9a;2;2
$1;1494868762157952729;HTTP_VetsService.GET;304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874287;1494868762136349322;1494868762157935782;1387e53d1e9a;1;1
$1;1494868762443363175;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();65977872711950979945C1BA7753C200;6922595577221874295;1494868762443164181;1494868762443355260;1387e53d1e9a;2;2
$1;1494868762450967632;HTTP_VetsService.GET;65977872711950979945C1BA7753C200;6922595577221874295;1494868762442502097;1494868762450940236;1387e53d1e9a;1;1
$1;1494868762698789262;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874303;1494868762698697495;1494868762698785624;1387e53d1e9a;2;2
$1;1494868762707839988;HTTP_VetsService.GET;EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874303;1494868762698372487;1494868762707827723;1387e53d1e9a;1;1
$1;1494868763001397717;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874311;1494868763001285808;1494868763001393330;1387e53d1e9a;2;2
$1;1494868763002724629;HTTP_VetsService.GET;D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874311;1494868763000889435;1494868763002710878;1387e53d1e9a;1;1
$1;1494868763330721750;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874319;1494868763330504139;1494868763330714727;1387e53d1e9a;2;2
$1;1494868763348258093;HTTP_VetsService.GET;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874319;1494868763329971748;1494868763348231020;1387e53d1e9a;1;1
$1;1494868763622652773;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();ABCA4848A88EC027CEF94B55B28176F0;6922595577221874327;1494868763622416756;1494868763622644220;1387e53d1e9a;2;2
$1;1494868763628849451;HTTP_VetsService.GET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874327;1494868763621788187;1494868763628831352;1387e53d1e9a;1;1
$1;1494868763910213815;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874335;1494868763909777065;1494868763910199878;1387e53d1e9a;2;2
$1;1494868763938485925;HTTP_VetsService.GET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874335;1494868763908707406;1494868763938463089;1387e53d1e9a;1;1
$1;1494868764209453798;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();07592468270107D7527ABBC98F6A84D9;6922595577221874343;1494868764209237462;1494868764209446578;1387e53d1e9a;2;2
$1;1494868764222471629;HTTP_VetsService.GET;07592468270107D7527ABBC98F6A84D9;6922595577221874343;1494868764205992533;1494868764222447564;1387e53d1e9a;1;1
$1;1494868764535599440;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6DDAEF945A74565C052CE69DE5FBB769;6922595577221874351;1494868764535258792;1494868764535588255;1387e53d1e9a;2;2
$1;1494868764551928591;HTTP_VetsService.GET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874351;1494868764534398445;1494868764551864360;1387e53d1e9a;1;1
$1;1494868764892943467;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();59884338B12586D72B2E84B5129CE4B9;6922595577221874359;1494868764892769480;1494868764892936567;1387e53d1e9a;2;2
$1;1494868764894871550;HTTP_VetsService.GET;59884338B12586D72B2E84B5129CE4B9;6922595577221874359;1494868764892190401;1494868764894850443;1387e53d1e9a;1;1
$1;1494868765191243291;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874367;1494868765191090043;1494868765191237256;1387e53d1e9a;2;2
$1;1494868765203977696;HTTP_VetsService.GET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874367;1494868765190646482;1494868765203956649;1387e53d1e9a;1;1
$1;1494868765444733450;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A73FEF6A283872B8974D45CFFFE9C280;6922595577221874375;1494868765444592395;1494868765444727818;1387e53d1e9a;2;2
$1;1494868765466944131;HTTP_VetsService.GET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874375;1494868765444138562;1494868765466930440;1387e53d1e9a;1;1
$1;1494868765704392867;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874383;1494868765704254072;1494868765704386938;1387e53d1e9a;2;2
$1;1494868765705925050;HTTP_VetsService.GET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874383;1494868765703689227;1494868765705902111;1387e53d1e9a;1;1
$1;1494868765980247330;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();CC91BA469BF2442D709970D4F2148712;6922595577221874391;1494868765980034273;1494868765980238617;1387e53d1e9a;2;2
$1;1494868765992169146;HTTP_VetsService.GET;CC91BA469BF2442D709970D4F2148712;6922595577221874391;1494868765978972693;1494868765992104893;1387e53d1e9a;1;1
$1;1494868766240122287;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874399;1494868766239968982;1494868766240117230;1387e53d1e9a;2;2
$1;1494868766251820828;HTTP_VetsService.GET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874399;1494868766239629532;1494868766251804053;1387e53d1e9a;1;1
$1;1494868766536363949;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B1C20C2460D57FE6DF922749BE4C4249;6922595577221874407;1494868766535968158;1494868766536349709;1387e53d1e9a;2;2
$1;1494868766541560317;HTTP_VetsService.GET;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874407;1494868766534829753;1494868766541522014;1387e53d1e9a;1;1
$1;1494868766820889146;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();04B80147B17007EAAF2F7239776CB85A;6922595577221874415;1494868766820350742;1494868766820487983;1387e53d1e9a;2;2
$1;1494868766824922265;HTTP_VetsService.GET;04B80147B17007EAAF2F7239776CB85A;6922595577221874415;1494868766819435733;1494868766824902265;1387e53d1e9a;1;1
$1;1494868767055381946;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874423;1494868767055215731;1494868767055375068;1387e53d1e9a;2;2
$1;1494868767064211577;HTTP_VetsService.GET;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874423;1494868767054710882;1494868767064175197;1387e53d1e9a;1;1
$1;1494868767341900664;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874431;1494868767341675969;1494868767341892519;1387e53d1e9a;2;2
$1;1494868767348338855;HTTP_VetsService.GET;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874431;1494868767340918069;1494868767348312650;1387e53d1e9a;1;1
$1;1494868767657731679;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();432F64D5B52C84B5C6A511AD977DC699;6922595577221874439;1494868767657620130;1494868767657727519;1387e53d1e9a;2;2
$1;1494868767660504406;HTTP_VetsService.GET;432F64D5B52C84B5C6A511AD977DC699;6922595577221874439;1494868767657235709;1494868767660480980;1387e53d1e9a;1;1
$1;1494868767922413173;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D45907322582CD5729EEE45744A4B8A9;6922595577221874447;1494868767922246242;1494868767922407213;1387e53d1e9a;2;2
$1;1494868767930028122;HTTP_VetsService.GET;D45907322582CD5729EEE45744A4B8A9;6922595577221874447;1494868767921643441;1494868767929996288;1387e53d1e9a;1;1
$1;1494868768219408907;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874455;1494868768219137391;1494868768219399850;1387e53d1e9a;2;2
$1;1494868768248676056;HTTP_VetsService.GET;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874455;1494868768218294987;1494868768248627272;1387e53d1e9a;1;1
$1;1494868768615897181;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874463;1494868768615744686;1494868768615891431;1387e53d1e9a;2;2
$1;1494868768628895984;HTTP_VetsService.GET;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874463;1494868768615137586;1494868768628876688;1387e53d1e9a;1;1
$1;1494868768965255627;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874471;1494868768965167504;1494868768965251758;1387e53d1e9a;2;2
$1;1494868768967364616;HTTP_VetsService.GET;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874471;1494868768964857382;1494868768967353017;1387e53d1e9a;1;1
$1;1494868769366271193;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();375F53F720FF53D68275AA2E936DB51E;6922595577221874479;1494868769366155267;1494868769366267771;1387e53d1e9a;2;2
$1;1494868769367902691;HTTP_VetsService.GET;375F53F720FF53D68275AA2E936DB51E;6922595577221874479;1494868769365783104;1494868769367889919;1387e53d1e9a;1;1
$1;1494868769701389933;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();90A0A60A2E0C23CDC31629C19830B91E;6922595577221874487;1494868769701269689;1494868769701385970;1387e53d1e9a;2;2
$1;1494868769702804551;HTTP_VetsService.GET;90A0A60A2E0C23CDC31629C19830B91E;6922595577221874487;1494868769700818297;1494868769702793469;1387e53d1e9a;1;1
$1;1494868769995490173;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();51DEACFD0C7AECFC1940114A6A3EFA3C;6922595577221874495;1494868769995363351;1494868769995485217;1387e53d1e9a;2;2
$1;1494868770008329215;HTTP_VetsService.GET;51DEACFD0C7AECFC1940114A6A3EFA3C;6922595577221874495;1494868769994958754;1494868770008311574;1387e53d1e9a;1;1
$1;1494868770289250790;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();83A7128A5EF2A888FA2764DC966E6A07;6922595577221874503;1494868770289119354;1494868770289245856;1387e53d1e9a;2;2
$1;1494868770293228410;HTTP_VetsService.GET;83A7128A5EF2A888FA2764DC966E6A07;6922595577221874503;1494868770288730548;1494868770293210311;1387e53d1e9a;1;1
$1;1494868770645617454;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7206230EFC739AF28E8C5C29A5AD37A9;6922595577221874511;1494868770645444398;1494868770645613621;1387e53d1e9a;2;2
$1;1494868770646726711;HTTP_VetsService.GET;7206230EFC739AF28E8C5C29A5AD37A9;6922595577221874511;1494868770644816916;1494868770646714607;1387e53d1e9a;1;1
$1;1494868770884035111;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A16B410F2FD04770159A3E5CE604F51B;6922595577221874519;1494868770883880991;1494868770884029848;1387e53d1e9a;2;2
$1;1494868770885584220;HTTP_VetsService.GET;A16B410F2FD04770159A3E5CE604F51B;6922595577221874519;1494868770883480049;1494868770885564633;1387e53d1e9a;1;1
$1;1494868771133764391;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();F1E5658FE33E7C7C9E5DC6422CCC3B30;6922595577221874527;1494868771133675624;1494868771133760976;1387e53d1e9a;2;2
$1;1494868771134849252;HTTP_VetsService.GET;F1E5658FE33E7C7C9E5DC6422CCC3B30;6922595577221874527;1494868771133362611;1494868771134839387;1387e53d1e9a;1;1
$1;1494868771456772532;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();4AC14B553C2CDA5AC95623C791004D57;6922595577221874535;1494868771456682185;1494868771456769063;1387e53d1e9a;2;2
$1;1494868771457888803;HTTP_VetsService.GET;4AC14B553C2CDA5AC95623C791004D57;6922595577221874535;1494868771456295390;1494868771457878341;1387e53d1e9a;1;1
$1;1494868771839353389;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();EB7E1F10455C52CE67F56196C656DC7B;6922595577221874543;1494868771839264264;1494868771839349809;1387e53d1e9a;2;2
$1;1494868771840429524;HTTP_VetsService.GET;EB7E1F10455C52CE67F56196C656DC7B;6922595577221874543;1494868771838943564;1494868771840419111;1387e53d1e9a;1;1
$1;1494868772318899430;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();EB03714DB62DD34701CF0C543C7C08F4;6922595577221874551;1494868772318811460;1494868772318895794;1387e53d1e9a;2;2
$1;1494868772321166493;HTTP_VetsService.GET;EB03714DB62DD34701CF0C543C7C08F4;6922595577221874551;1494868772318461064;1494868772321155089;1387e53d1e9a;1;1
$1;1494868772781423870;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();645381A8669CD538D9ED3CBA534BB084;6922595577221874559;1494868772781330712;1494868772781420315;1387e53d1e9a;2;2
$1;1494868772783843036;HTTP_VetsService.GET;645381A8669CD538D9ED3CBA534BB084;6922595577221874559;1494868772781007754;1494868772783830310;1387e53d1e9a;1;1
$1;1494868773258721798;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D59999CF85187A5A230B6E531392C08F;6922595577221874567;1494868773258614985;1494868773258718421;1387e53d1e9a;2;2
$1;1494868773268799321;HTTP_VetsService.GET;D59999CF85187A5A230B6E531392C08F;6922595577221874567;1494868773258291336;1494868773268786726;1387e53d1e9a;1;1
$1;1494868773630224521;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll() throws org.springframework.dao.DataAccessException;3FA9C56391051D538E36B68D5AC8372B;6922595577221874575;1494868773605919143;1494868773630219127;1387e53d1e9a;4;4
$1;1494868773635180559;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets() throws org.springframework.dao.DataAccessException;3FA9C56391051D538E36B68D5AC8372B;6922595577221874575;1494868773597564965;1494868773635174965;1387e53d1e9a;3;3
$1;1494868773635415988;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();3FA9C56391051D538E36B68D5AC8372B;6922595577221874575;1494868773595816092;1494868773635413597;1387e53d1e9a;2;2
$1;1494868773639384994;HTTP_VetsService.GET;3FA9C56391051D538E36B68D5AC8372B;6922595577221874575;1494868773595251845;1494868773639369756;1387e53d1e9a;1;1
$1;1494868773890478572;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();2AFE14090640D6FDEF340D01208AC1A2;6922595577221874583;1494868773890239682;1494868773890470599;1387e53d1e9a;2;2
$1;1494868773901124585;HTTP_VetsService.GET;2AFE14090640D6FDEF340D01208AC1A2;6922595577221874583;1494868773883772460;1494868773901083072;1387e53d1e9a;1;1
$1;1494868774165600795;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B1D5910B17EEFD8888A76302E9B3EDE7;6922595577221874591;1494868774165398568;1494868774165593798;1387e53d1e9a;2;2
$1;1494868774168779204;HTTP_VetsService.GET;B1D5910B17EEFD8888A76302E9B3EDE7;6922595577221874591;1494868774164866372;1494868774168750327;1387e53d1e9a;1;1
$1;1494868774439327212;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D2DC0070BB824F4ADE9550DB4ED65943;6922595577221874599;1494868774437018018;1494868774439319933;1387e53d1e9a;2;2
$1;1494868774447810418;HTTP_VetsService.GET;D2DC0070BB824F4ADE9550DB4ED65943;6922595577221874599;1494868774436454061;1494868774447787164;1387e53d1e9a;1;1
$1;1494868774802248637;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B569923FBA4C0A90B801CC7FC02C4983;6922595577221874607;1494868774801943452;1494868774802238601;1387e53d1e9a;2;2
$1;1494868774812637682;HTTP_VetsService.GET;B569923FBA4C0A90B801CC7FC02C4983;6922595577221874607;1494868774801182365;1494868774812598210;1387e53d1e9a;1;1
$1;1494868775073414610;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();18F4AA69926FD22EF5BA4B5B398B56A8;6922595577221874615;1494868775073246737;1494868775073408518;1387e53d1e9a;2;2
$1;1494868775087118444;HTTP_VetsService.GET;18F4AA69926FD22EF5BA4B5B398B56A8;6922595577221874615;1494868775072738610;1494868775087089995;1387e53d1e9a;1;1
$1;1494868775352599768;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();EFB9A38BA834E8F955833E2F9E1388B1;6922595577221874623;1494868775352366055;1494868775352592402;1387e53d1e9a;2;2
$1;1494868775355704286;HTTP_VetsService.GET;EFB9A38BA834E8F955833E2F9E1388B1;6922595577221874623;1494868775345681568;1494868775355672943;1387e53d1e9a;1;1
$1;1494868775582902111;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A84007E39AF4983D1792F001A8CA8E36;6922595577221874631;1494868775582728486;1494868775582892745;1387e53d1e9a;2;2
$1;1494868775589393231;HTTP_VetsService.GET;A84007E39AF4983D1792F001A8CA8E36;6922595577221874631;1494868775582111011;1494868775589370105;1387e53d1e9a;1;1
$1;1494868775825595162;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B0D7F7BB59480C26AEE1BC18C684B8A2;6922595577221874639;1494868775825385097;1494868775825588310;1387e53d1e9a;2;2
$1;1494868775838733982;HTTP_VetsService.GET;B0D7F7BB59480C26AEE1BC18C684B8A2;6922595577221874639;1494868775824765311;1494868775838707713;1387e53d1e9a;1;1
$1;1494868776115181623;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();DE3C189E294266778606FFE705371E2E;6922595577221874647;1494868776115091889;1494868776115177948;1387e53d1e9a;2;2
$1;1494868776120030479;HTTP_VetsService.GET;DE3C189E294266778606FFE705371E2E;6922595577221874647;1494868776114714933;1494868776119983766;1387e53d1e9a;1;1
$1;1494868776561973909;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();04AF57EF4FEE98AA5BDF650B0D2620C3;6922595577221874655;1494868776561745868;1494868776561960721;1387e53d1e9a;2;2
$1;1494868776568380080;HTTP_VetsService.GET;04AF57EF4FEE98AA5BDF650B0D2620C3;6922595577221874655;1494868776559302525;1494868776568321380;1387e53d1e9a;1;1
$1;1494868776835042352;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();34086614C306FD626A1A8671397584A4;6922595577221874663;1494868776834809700;1494868776835034380;1387e53d1e9a;2;2
$1;1494868776838247679;HTTP_VetsService.GET;34086614C306FD626A1A8671397584A4;6922595577221874663;1494868776834261932;1494868776838214453;1387e53d1e9a;1;1
$1;1494868777108984932;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();9C267CA7CBEDC3546CBDF42169E6CFBE;6922595577221874671;1494868777108840072;1494868777108979643;1387e53d1e9a;2;2
$1;1494868777110440365;HTTP_VetsService.GET;9C267CA7CBEDC3546CBDF42169E6CFBE;6922595577221874671;1494868777108442456;1494868777110424592;1387e53d1e9a;1;1
$1;1494868777377980906;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B0AFAFABA81D44B93402A04A43C48A5F;6922595577221874679;1494868777377701000;1494868777377973028;1387e53d1e9a;2;2
$1;1494868777387843595;HTTP_VetsService.GET;B0AFAFABA81D44B93402A04A43C48A5F;6922595577221874679;1494868777375905665;1494868777387725808;1387e53d1e9a;1;1
$1;1494868777649370949;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5863539A26F02617F1EFE472FEB39DE4;6922595577221874687;1494868777649162930;1494868777649363228;1387e53d1e9a;2;2
$1;1494868777664906749;HTTP_VetsService.GET;5863539A26F02617F1EFE472FEB39DE4;6922595577221874687;1494868777648590967;1494868777664868144;1387e53d1e9a;1;1
$1;1494868777975969319;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D79FBF777A8F1210D6258F113F61E420;6922595577221874695;1494868777975549939;1494868777975963981;1387e53d1e9a;2;2
$1;1494868777977398593;HTTP_VetsService.GET;D79FBF777A8F1210D6258F113F61E420;6922595577221874695;1494868777975189505;1494868777977376574;1387e53d1e9a;1;1
$1;1494868778342850199;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();9A2ABA21BE7F0FEE7F29E328E9DC539C;6922595577221874703;1494868778342709089;1494868778342844467;1387e53d1e9a;2;2
$1;1494868778344302688;HTTP_VetsService.GET;9A2ABA21BE7F0FEE7F29E328E9DC539C;6922595577221874703;1494868778342209788;1494868778344285541;1387e53d1e9a;1;1
$1;1494868778606116804;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1E972CD4CB5157E073ED81BD7CBD8EDE;6922595577221874711;1494868778605836671;1494868778606108338;1387e53d1e9a;2;2
$1;1494868778611263185;HTTP_VetsService.GET;1E972CD4CB5157E073ED81BD7CBD8EDE;6922595577221874711;1494868778605235033;1494868778611223114;1387e53d1e9a;1;1
$1;1494868778874841516;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();E08F57BEFBD7CD16294D132CBA378B5B;6922595577221874719;1494868778874653378;1494868778874834329;1387e53d1e9a;2;2
$1;1494868778877762033;HTTP_VetsService.GET;E08F57BEFBD7CD16294D132CBA378B5B;6922595577221874719;1494868778869540352;1494868778877739165;1387e53d1e9a;1;1
$1;1494868779115641469;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();32B017A489135DD5F689F8CF86DC65EF;6922595577221874727;1494868779115488180;1494868779115636778;1387e53d1e9a;2;2
$1;1494868779117560945;HTTP_VetsService.GET;32B017A489135DD5F689F8CF86DC65EF;6922595577221874727;1494868779115179650;1494868779117543479;1387e53d1e9a;1;1
$1;1494868779333350487;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874735;1494868779333181914;1494868779333344077;1387e53d1e9a;2;2
$1;1494868779349086226;HTTP_VetsService.GET;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874735;1494868779332701472;1494868779349058832;1387e53d1e9a;1;1
