$0;1498244345846078484;1.10;KIEKER-SINGLETON;4fdf49dfbfd5;1;false;0;NANOSECONDS;1
$1;1498244856244775980;VetsService.vetsGET;81E9B84D0247831BD597A52581956F04;2954079880578335699;1498244855640764310;1498244856244734425;4fdf49dfbfd5;1;1
$1;1498244859203414748;VetsService.vetsGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335705;1498244858698102243;1498244859203360931;4fdf49dfbfd5;1;1
$1;1498244862398827894;VetsService.vetsGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335711;1498244861741751725;1498244862398783102;4fdf49dfbfd5;1;1
$1;1498244865742654289;VetsService.vetsGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335717;1498244865141975826;1498244865742609511;4fdf49dfbfd5;1;1
$1;1498244868344555091;VetsService.vetsGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335723;1498244867831890355;1498244868344510630;4fdf49dfbfd5;1;1
$1;1498244870737561446;VetsService.vetsGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335729;1498244870149102967;1498244870737515277;4fdf49dfbfd5;1;1
$1;1498244873126061939;VetsService.vetsGET;A744E2DE445BC8541188EF88A843628F;2954079880578335735;1498244872619079693;1498244873126016332;4fdf49dfbfd5;1;1
$1;1498244875860801015;VetsService.vetsGET;71961974267B12B9493469FC46B3BDB1;2954079880578335741;1498244875336139327;1498244875860749819;4fdf49dfbfd5;1;1
$1;1498244878232245718;VetsService.vetsGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335747;1498244877703923859;1498244878232199792;4fdf49dfbfd5;1;1
$1;1498244881158434727;VetsService.vetsGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335753;1498244880644773925;1498244881158389680;4fdf49dfbfd5;1;1
$1;1498244884253697636;VetsService.vetsGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335759;1498244883640654336;1498244884253651697;4fdf49dfbfd5;1;1
$1;1498244887351684819;VetsService.vetsGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335765;1498244886741610767;1498244887351637334;4fdf49dfbfd5;1;1
$1;1498244890492656558;VetsService.vetsGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335771;1498244889890883100;1498244890492614867;4fdf49dfbfd5;1;1
$1;1498244893287731509;VetsService.vetsGET;FA9DE81E9369593035003F9470BC5179;2954079880578335777;1498244892782130207;1498244893287687435;4fdf49dfbfd5;1;1
$1;1498244896364433415;VetsService.vetsGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335783;1498244895785893233;1498244896364387541;4fdf49dfbfd5;1;1
$1;1498244899245654325;VetsService.vetsGET;38030F2B56729414B8239045CC286A44;2954079880578335789;1498244898687468726;1498244899245603113;4fdf49dfbfd5;1;1
$1;1498244902285603214;VetsService.vetsGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335795;1498244901740665508;1498244902285557329;4fdf49dfbfd5;1;1
$1;1498244904932920663;VetsService.vetsGET;9D100F0C3E488DFEAF16B8D36368E254;2954079880578335801;1498244904345349732;1498244904932875484;4fdf49dfbfd5;1;1
$1;1498244907146615251;VetsService.vetsGET;47770780350586AF4719DB36B69A7F83;2954079880578335807;1498244906511887003;1498244907146567819;4fdf49dfbfd5;1;1
$1;1498244909679630511;VetsService.vetsGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335813;1498244909143486637;1498244909679587683;4fdf49dfbfd5;1;1
$1;1498244912155305153;VetsService.vetsGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335819;1498244911631870991;1498244912155260534;4fdf49dfbfd5;1;1
$1;1498244915249701169;VetsService.vetsGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335825;1498244914644258615;1498244915249656734;4fdf49dfbfd5;1;1
$1;1498244918220325683;VetsService.vetsGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335831;1498244917694480435;1498244918220280245;4fdf49dfbfd5;1;1
$1;1498244921343124496;VetsService.vetsGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335837;1498244920741708210;1498244921343079096;4fdf49dfbfd5;1;1
$1;1498244924515125232;VetsService.vetsGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335843;1498244923840929107;1498244924515079881;4fdf49dfbfd5;1;1
$1;1498244927640418912;VetsService.vetsGET;53BF580B75DE466C2065EEE0D8F2EF71;2954079880578335849;1498244927040454351;1498244927640373124;4fdf49dfbfd5;1;1
$1;1498244931134385302;VetsService.vetsGET;45DE0F65EC6AC2DDB77CD547702203D2;2954079880578335855;1498244930540884822;1498244931134340072;4fdf49dfbfd5;1;1
$1;1498244934371934766;VetsService.vetsGET;CC87B79CAE69C78A425BA9E9E10131C4;2954079880578335861;1498244933740861446;1498244934371889431;4fdf49dfbfd5;1;1
$1;1498244936785617175;VetsService.vetsGET;77BFE50A8893C08160B6DDBADB323750;2954079880578335867;1498244936246651474;1498244936785572592;4fdf49dfbfd5;1;1
$1;1498244939692131818;VetsService.vetsGET;3AB6829C824BFD7943DCADB856E34025;2954079880578335873;1498244939144911949;1498244939692084390;4fdf49dfbfd5;1;1
$1;1498244942237110642;VetsService.vetsGET;7CA73DB541BA667F678876D4E312459A;2954079880578335879;1498244941643138854;1498244942237067650;4fdf49dfbfd5;1;1
$1;1498244944782417744;VetsService.vetsGET;BFF9A826359F7798F504F5A5F3B6AB2F;2954079880578335885;1498244944285105229;1498244944782374557;4fdf49dfbfd5;1;1
$1;1498244947529163936;VetsService.vetsGET;8340C2C55CEDA46A1430E679DB43111C;2954079880578335891;1498244946943195551;1498244947529119160;4fdf49dfbfd5;1;1
$1;1498244950108439224;VetsService.vetsGET;4EB792092F4D9D83238869FC99849618;2954079880578335897;1498244949611655381;1498244950108394215;4fdf49dfbfd5;1;1
$1;1498244953080206035;VetsService.vetsGET;9859D98031047649C1FE36D3A46B31CB;2954079880578335903;1498244952585558391;1498244953080162133;4fdf49dfbfd5;1;1
$1;1498244956060105951;VetsService.vetsGET;79584BA29E9A43A503190287A32C0CA6;2954079880578335909;1498244955544675405;1498244956060062576;4fdf49dfbfd5;1;1
$1;1498244959135526671;VetsService.vetsGET;419248EA1086928C7F43950B801E97C6;2954079880578335915;1498244958605398670;1498244959135481272;4fdf49dfbfd5;1;1
$1;1498244962360153206;VetsService.vetsGET;6F62C7CDB19A85591B5E2FC6E90D14E6;2954079880578335921;1498244961759795967;1498244962360112659;4fdf49dfbfd5;1;1
$1;1498244964832259814;VetsService.vetsGET;AC5761AB1672E34CFB43957520244E30;2954079880578335927;1498244964258837096;1498244964832209990;4fdf49dfbfd5;1;1
$1;1498244967746405722;VetsService.vetsGET;A6E264F1E94F8A8ACB5FF77F92F13BC7;2954079880578335933;1498244967244539586;1498244967746361676;4fdf49dfbfd5;1;1
$1;1498244970922046520;VetsService.vetsGET;117FE93292CFE6BE7D2483E837DD905C;2954079880578335939;1498244970343010819;1498244970921992274;4fdf49dfbfd5;1;1
$1;1498244973959377109;VetsService.vetsGET;7E5E324D1BFE6CAB40BA649135E0BC3E;2954079880578335945;1498244973448874980;1498244973959295358;4fdf49dfbfd5;1;1
$1;1498244977026819556;VetsService.vetsGET;9FB34246940CEF82A499EE13AD5F7D8A;2954079880578335951;1498244976517538008;1498244977026775968;4fdf49dfbfd5;1;1
$1;1498244979535926758;VetsService.vetsGET;E19E6512D865576BED9FF3A020B024AE;2954079880578335957;1498244978946606322;1498244979535883583;4fdf49dfbfd5;1;1
$1;1498244981919217360;VetsService.vetsGET;540CA40CFD0D2A7670A45FDC9A79C639;2954079880578335963;1498244981418434521;1498244981919174202;4fdf49dfbfd5;1;1
$1;1498244984553709273;VetsService.vetsGET;87849D41E8857CBBD141742B818763D3;2954079880578335969;1498244983945204468;1498244984553666024;4fdf49dfbfd5;1;1
$1;1498244987180079331;VetsService.vetsGET;6C0E2441EE82BE9D42FFAF7EEB54A1A2;2954079880578335975;1498244986642175548;1498244987180037510;4fdf49dfbfd5;1;1
$1;1498244990055662749;VetsService.vetsGET;D850CEEEB37EE0A734160F46FCD91CFB;2954079880578335981;1498244989559748003;1498244990055617031;4fdf49dfbfd5;1;1
$1;1498244992699510017;VetsService.vetsGET;EE50B38DEE730C977C84B4E94DF01407;2954079880578335987;1498244992038717350;1498244992699464140;4fdf49dfbfd5;1;1
$1;1498244995638452219;VetsService.vetsGET;94D5FBDE889AC9FF01344075A01B106E;2954079880578335993;1498244995131841714;1498244995638408768;4fdf49dfbfd5;1;1
$1;1498244998556469988;VetsService.vetsGET;FDAC1F8894937A42BAB8A76E68AAE0C6;2954079880578335999;1498244998031840648;1498244998556425300;4fdf49dfbfd5;1;1
$1;1498245001537002824;VetsService.vetsGET;4CD0208F749FE9FDDC4DE5975BDC9ED8;2954079880578336005;1498245001020243353;1498245001536935704;4fdf49dfbfd5;1;1
$1;1498245004963759122;VetsService.vetsGET;15E98FFA953F325486CC5BE5466B0438;2954079880578336011;1498245004444653674;1498245004963714034;4fdf49dfbfd5;1;1
$1;1498245007824746401;VetsService.vetsGET;56AE676A129F19EEB80110AB26959B19;2954079880578336017;1498245007326901091;1498245007824704083;4fdf49dfbfd5;1;1
$1;1498245010553818243;VetsService.vetsGET;13805EEB92944782AB65717737880222;2954079880578336023;1498245010042473142;1498245010553774563;4fdf49dfbfd5;1;1
$1;1498245013784488636;VetsService.vetsGET;C12DE77F1651AD753E4E0F0B3DB5386A;2954079880578336029;1498245013232874414;1498245013784445067;4fdf49dfbfd5;1;1
$1;1498245016132294007;VetsService.vetsGET;8E7157E2617F5480993AE4E29404B329;2954079880578336035;1498245015538750343;1498245016132239914;4fdf49dfbfd5;1;1
$1;1498245018727850446;VetsService.vetsGET;F3D4534E4121217E0D329F8B9302F351;2954079880578336041;1498245018140574855;1498245018727808074;4fdf49dfbfd5;1;1
$1;1498245020633899590;VetsService.vetsGET;9525A9673F9DDFF9A9C3CAE936BACB2E;2954079880578336047;1498245020038807835;1498245020633857739;4fdf49dfbfd5;1;1
$1;1498245023277752125;VetsService.vetsGET;DADD60F9BE7294BA8D69D6BACC12BDDA;2954079880578336053;1498245022696172423;1498245023277709453;4fdf49dfbfd5;1;1
$1;1498245026156816401;VetsService.vetsGET;F24D987F1DCB0DB1AA7B06386747C94B;2954079880578336059;1498245025657774436;1498245026156771172;4fdf49dfbfd5;1;1
$1;1498245029286996018;VetsService.vetsGET;C01FD9011AAF116E8D08F59EF26B91F4;2954079880578336065;1498245028737584242;1498245029286951743;4fdf49dfbfd5;1;1
$1;1498245032232465805;VetsService.vetsGET;96398E0A1D795F8EC6910CDD0ECFBBD4;2954079880578336071;1498245031732450147;1498245032232417174;4fdf49dfbfd5;1;1
$1;1498245035674332296;VetsService.vetsGET;4FD228E80B934A732BF392E69356EA02;2954079880578336077;1498245035140461986;1498245035674284326;4fdf49dfbfd5;1;1
$1;1498245038542812788;VetsService.vetsGET;9F8AEA9D22F21EA003C1F16DD8B75351;2954079880578336083;1498245038034095868;1498245038542767367;4fdf49dfbfd5;1;1
$1;1498245041432956335;VetsService.vetsGET;65ECFCC0963BD8F30F232CBD3EF97C1E;2954079880578336089;1498245040935978219;1498245041432912342;4fdf49dfbfd5;1;1
$1;1498245044404743022;VetsService.vetsGET;F082D3FF1A22031B4255DE0008BE1E38;2954079880578336095;1498245043853702688;1498245044404698457;4fdf49dfbfd5;1;1
$1;1498245047443858458;VetsService.vetsGET;E83B2DC8C7936A53796931E70408FEF7;2954079880578336101;1498245046939304993;1498245047443814648;4fdf49dfbfd5;1;1
$1;1498245049827371288;VetsService.vetsGET;D9129C994B1BBCAD4AB0866D00760C43;2954079880578336107;1498245049296190802;1498245049827287209;4fdf49dfbfd5;1;1
$1;1498245052330353600;VetsService.vetsGET;7EA3A51D245F5CF027FCE3188C94F955;2954079880578336113;1498245051738665554;1498245052330304502;4fdf49dfbfd5;1;1
$1;1498245054751832457;VetsService.vetsGET;A616038CFD66D3720B361F6A0BA576A5;2954079880578336119;1498245054231597685;1498245054751788512;4fdf49dfbfd5;1;1
$1;1498245057325282019;VetsService.vetsGET;17CF010D5271F04191B56E0C354810EC;2954079880578336125;1498245056742784335;1498245057325239048;4fdf49dfbfd5;1;1
$1;1498245059603827964;VetsService.vetsGET;18A610296588C4C154FE752D49B7CE2B;2954079880578336131;1498245059106774815;1498245059603784260;4fdf49dfbfd5;1;1
$1;1498245062594016996;VetsService.vetsGET;0B3CE72FABEB8AED64D940D0BC3BFC1A;2954079880578336137;1498245062093624990;1498245062593972611;4fdf49dfbfd5;1;1
$1;1498245065531290849;VetsService.vetsGET;9A3FF1B83EE6C1B7788069CA32291FE6;2954079880578336143;1498245064941533741;1498245065531240959;4fdf49dfbfd5;1;1
$1;1498245068277917295;VetsService.vetsGET;A839E6CBD44B27D5A287E184E633416E;2954079880578336149;1498245067743692925;1498245068276862267;4fdf49dfbfd5;1;1
$1;1498245071147270514;VetsService.vetsGET;1AF572F2763859EC0E62A4D609845986;2954079880578336155;1498245070646464266;1498245071147221571;4fdf49dfbfd5;1;1
$1;1498245074279136756;VetsService.vetsGET;A9A870F09D541C4B7772EE99A927C8B4;2954079880578336161;1498245073552393542;1498245074279091925;4fdf49dfbfd5;1;1
$1;1498245076557049036;VetsService.vetsGET;82061C40342D1AB6E0E3E1F795A611A9;2954079880578336167;1498245076038495166;1498245076556998940;4fdf49dfbfd5;1;1
$1;1498245079735685465;VetsService.vetsGET;E517B834B9327E3B4B936BED82987CB1;2954079880578336173;1498245079141163680;1498245079735632376;4fdf49dfbfd5;1;1
$1;1498245082648047771;VetsService.vetsGET;6019ED39C274CAC38E1536A3620651EF;2954079880578336179;1498245082149360489;1498245082648002005;4fdf49dfbfd5;1;1
$1;1498245087389451777;VetsService.vetsGET;2D4BA992F6D85E6C2C728F995C458D4B;2954079880578336185;1498245085252284919;1498245087389406789;4fdf49dfbfd5;1;1
$1;1498245089770809998;VetsService.vetsGET;011ED33921177E73058127FFF47B5D87;2954079880578336191;1498245089219747072;1498245089770766954;4fdf49dfbfd5;1;1
$1;1498245092169444730;VetsService.vetsGET;BA5217A2A7AD70E75633D1BD5176F89F;2954079880578336197;1498245091638624628;1498245092169401823;4fdf49dfbfd5;1;1
$1;1498245094758826594;VetsService.vetsGET;7C2E90785776A033E611ED6BAB2B9E09;2954079880578336203;1498245094231781630;1498245094758773706;4fdf49dfbfd5;1;1
$1;1498245097352681880;VetsService.vetsGET;6FCE1DE6EF8B87835F142987ADD5CDA4;2954079880578336209;1498245096835024909;1498245097333064110;4fdf49dfbfd5;1;1
$1;1498245100331485498;VetsService.vetsGET;2CC8CD57AF2DCEF8088A393B13230134;2954079880578336215;1498245099741271653;1498245100331426866;4fdf49dfbfd5;1;1
$1;1498245103241260694;VetsService.vetsGET;5964EAD680B6AC0A52CB312A454F7FA5;2954079880578336221;1498245102732795979;1498245103241204383;4fdf49dfbfd5;1;1
$1;1498245105771377878;VetsService.vetsGET;0AB966E0DC67017A542551C3FB1007B5;2954079880578336227;1498245105231546060;1498245105770875943;4fdf49dfbfd5;1;1
$1;1498245109360155640;VetsService.vetsGET;C855BE870F898C61B80F391A87584D9D;2954079880578336233;1498245108335265702;1498245109359209917;4fdf49dfbfd5;1;1
$1;1498245112336356623;VetsService.vetsGET;5B9F4D7B189F6FF0F7A9A03FFC05D85F;2954079880578336239;1498245111835089454;1498245112336297586;4fdf49dfbfd5;1;1
$1;1498245115445909976;VetsService.vetsGET;8ADC968126E5075D71F75BE53E2798C6;2954079880578336245;1498245114934931524;1498245115445857845;4fdf49dfbfd5;1;1
$1;1498245118572584796;VetsService.vetsGET;D27C38663B2964ADF4A8C7DF82C750B6;2954079880578336251;1498245117957580945;1498245118572539522;4fdf49dfbfd5;1;1
$1;1498245121806382971;VetsService.vetsGET;F9353B0B27073B93CF3495237AD6B53B;2954079880578336257;1498245121156948209;1498245121806342541;4fdf49dfbfd5;1;1
$1;1498245124649039210;VetsService.vetsGET;A6629193617E1F23EACDEDF34E4603AA;2954079880578336263;1498245124132242586;1498245124648996898;4fdf49dfbfd5;1;1
$1;1498245127062076907;VetsService.vetsGET;DE4511B8E0B2DF0DA89A9AF967B95B10;2954079880578336269;1498245126551671861;1498245127062036120;4fdf49dfbfd5;1;1
$1;1498245129539515271;VetsService.vetsGET;7ED307BE6F18F5CD754F6E0A501F0E0C;2954079880578336275;1498245129031601229;1498245129539474158;4fdf49dfbfd5;1;1
$1;1498245132219344547;VetsService.vetsGET;AEDC7FED5F1BFBC3430848B94E208244;2954079880578336281;1498245131714751736;1498245132219295625;4fdf49dfbfd5;1;1
$1;1498245134052422010;VetsService.vetsGET;DF34881755A54EBDE120FDFD03BD7C20;2954079880578336287;1498245133540481194;1498245134052382047;4fdf49dfbfd5;1;1
$1;1498245136992114482;VetsService.vetsGET;A0E1D474EA2569C643E09B944B14374B;2954079880578336293;1498245136485729200;1498245136992069819;4fdf49dfbfd5;1;1
$1;1498245139943817613;VetsService.vetsGET;DF777A22C4B74210992033B8A91327C6;2954079880578336299;1498245139432111745;1498245139943764508;4fdf49dfbfd5;1;1
$1;1498245142860882249;VetsService.vetsGET;8E6C0B52699088EBAA547052C84F62EB;2954079880578336305;1498245142342572451;1498245142860840348;4fdf49dfbfd5;1;1
$1;1498245145840362676;VetsService.vetsGET;B45BCAD02211F7D0270FF5D593DF3EE0;2954079880578336311;1498245145241514028;1498245145840321572;4fdf49dfbfd5;1;1
$1;1498245148734641652;VetsService.vetsGET;DB9358880619F910F7F4CD7DD66B30D1;2954079880578336317;1498245148188068676;1498245148734599190;4fdf49dfbfd5;1;1
$1;1498245151554050026;VetsService.vetsGET;1C84BFECD5F655299D31D3F4998F16E1;2954079880578336323;1498245150940477342;1498245151553995200;4fdf49dfbfd5;1;1
$1;1498245154562988219;VetsService.vetsGET;1337FFB6BBEE5603C9A2D9EB1E12E967;2954079880578336329;1498245153939297007;1498245154562924445;4fdf49dfbfd5;1;1
$1;1498245157347429423;VetsService.vetsGET;9E11A7006762F220230C634A85C7D3D9;2954079880578336335;1498245156834989126;1498245157347387101;4fdf49dfbfd5;1;1
$1;1498245160308095775;VetsService.vetsGET;BD27AE98EAAB400D6442BE9EBB31F5CC;2954079880578336341;1498245159709021631;1498245160308053742;4fdf49dfbfd5;1;1
$1;1498245162156424011;VetsService.vetsGET;838D1DA4911B406563A828575F38110D;2954079880578336347;1498245161638656574;1498245162156377666;4fdf49dfbfd5;1;1
$1;1498245164748867918;VetsService.vetsGET;3BF2088969E308BC18ACB3CB25E1AF10;2954079880578336353;1498245164140715676;1498245164748828360;4fdf49dfbfd5;1;1
$1;1498245167157774441;VetsService.vetsGET;5B0670DE1AE2856CD8422D4C404C36E8;2954079880578336359;1498245166632541595;1498245167157733618;4fdf49dfbfd5;1;1
$1;1498245169679690201;VetsService.vetsGET;15ABBE5E7BC41ACC4A869142042D7F26;2954079880578336365;1498245169140455716;1498245169679650458;4fdf49dfbfd5;1;1
$1;1498245172582718498;VetsService.vetsGET;AF13512EACC04DE2259BE9F51BE6B3CE;2954079880578336371;1498245172039255713;1498245172582674173;4fdf49dfbfd5;1;1
$1;1498245175532084176;VetsService.vetsGET;DF07061906779C65AFB25A98DE9E8821;2954079880578336377;1498245175025452782;1498245175532044457;4fdf49dfbfd5;1;1
$1;1498245178260137731;VetsService.vetsGET;BEE01316D61DB5CC5FA822491B7CD588;2954079880578336383;1498245177743467975;1498245178260096539;4fdf49dfbfd5;1;1
$1;1498245181199984368;VetsService.vetsGET;11708E1B16BB6B81F97DB43FFD415210;2954079880578336389;1498245180696517266;1498245181199945202;4fdf49dfbfd5;1;1
$1;1498245184236145790;VetsService.vetsGET;81005FEE00C5828B9B276508E18DBB56;2954079880578336395;1498245183640231622;1498245184236103384;4fdf49dfbfd5;1;1
$1;1498245187083096568;VetsService.vetsGET;644205821D17AA8EC0733DAD2201F615;2954079880578336401;1498245186568552383;1498245187083045618;4fdf49dfbfd5;1;1
$1;1498245189341055997;VetsService.vetsGET;E3854AEE07C21DD6DEAA5AA9166785CD;2954079880578336407;1498245188837316966;1498245189341020119;4fdf49dfbfd5;1;1
$1;1498245192106983499;VetsService.vetsGET;C8CD846A3A490F2D6BA199DF2AC522F1;2954079880578336413;1498245191598477432;1498245192106943282;4fdf49dfbfd5;1;1
$1;1498245195098947233;VetsService.vetsGET;CBAA064EDB096F4607C33BA7EE33D706;2954079880578336419;1498245194539854181;1498245195098905730;4fdf49dfbfd5;1;1
$1;1498245197682930136;VetsService.vetsGET;B999AF02B9C651E3896F182C45E09EDE;2954079880578336425;1498245197140569287;1498245197682893358;4fdf49dfbfd5;1;1
$1;1498245200137124422;VetsService.vetsGET;336F73B3C00453101F7D3267B1360D34;2954079880578336431;1498245199547610986;1498245200137082247;4fdf49dfbfd5;1;1
$1;1498245202851617809;VetsService.vetsGET;A20EBBEE2865D0B66E224C8D48582437;2954079880578336437;1498245202248698384;1498245202851576225;4fdf49dfbfd5;1;1
$1;1498245205253966443;VetsService.vetsGET;EA8D7E70CCDBF3C19C3A8A1541451D09;2954079880578336443;1498245204643132467;1498245205253925807;4fdf49dfbfd5;1;1
$1;1498245208344591342;VetsService.vetsGET;218ADF76C4F6D8CBA2600011E9B2146F;2954079880578336449;1498245207739882344;1498245208344555048;4fdf49dfbfd5;1;1
$1;1498245211657689621;VetsService.vetsGET;7E9A6487EC637ABABD6C72B4CB48416B;2954079880578336455;1498245211140670895;1498245211657654191;4fdf49dfbfd5;1;1
$1;1498245214631720040;VetsService.vetsGET;155B03FBE2C8690963AFF1E52327D16A;2954079880578336461;1498245214117112839;1498245214631679335;4fdf49dfbfd5;1;1
$1;1498245217043713843;VetsService.vetsGET;30C6CC274C2CEDB06B8CB230134A86CD;2954079880578336467;1498245216538309760;1498245217043656244;4fdf49dfbfd5;1;1
$1;1498245219991745608;VetsService.vetsGET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336473;1498245219484218977;1498245219991707133;4fdf49dfbfd5;1;1
$1;1498245222894976964;VetsService.vetsGET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336479;1498245222239963157;1498245222894939480;4fdf49dfbfd5;1;1
$1;1498245225719973580;VetsService.vetsGET;044C655B8555A3C57973522C2EF06405;2954079880578336485;1498245225129936097;1498245225719935269;4fdf49dfbfd5;1;1
$1;1498245228608643169;VetsService.vetsGET;64C2D876B72BF0741E65159F292AB16C;2954079880578336491;1498245228041053093;1498245228608573188;4fdf49dfbfd5;1;1
$1;1498245231498485411;VetsService.vetsGET;30E0BCCEB93FE9DEBAAA461EA49C5CC5;2954079880578336497;1498245230992220131;1498245231498445802;4fdf49dfbfd5;1;1
$1;1498245233821949788;VetsService.vetsGET;2663A8ECF5E64DD2211851924E4A2290;2954079880578336503;1498245233284335523;1498245233821901472;4fdf49dfbfd5;1;1
$1;1498245236233442279;VetsService.vetsGET;B5C5E85908640E8CCA8D82650378BD8F;2954079880578336509;1498245235640390950;1498245236233399581;4fdf49dfbfd5;1;1
$1;1498245238573311481;VetsService.vetsGET;40776C908328AF771EBBAF122D0AE0FC;2954079880578336515;1498245238043677083;1498245238573272014;4fdf49dfbfd5;1;1
$1;1498245241085849685;VetsService.vetsGET;98AE434C999AD5C3880BD979E0E00C78;2954079880578336521;1498245240542233973;1498245241085810788;4fdf49dfbfd5;1;1
$1;1498245243562132541;VetsService.vetsGET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336527;1498245242939530735;1498245243562092185;4fdf49dfbfd5;1;1
$1;1498245246841025808;VetsService.vetsGET;9315E761269FC2779AFC57F09195B1C2;2954079880578336533;1498245246245806423;1498245246840986494;4fdf49dfbfd5;1;1
$1;1498245249647688664;VetsService.vetsGET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336539;1498245249139842230;1498245249647650077;4fdf49dfbfd5;1;1
$1;1498245252654522686;VetsService.vetsGET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336545;1498245252040285347;1498245252654482901;4fdf49dfbfd5;1;1
$1;1498245255708496693;VetsService.vetsGET;ED838451149F04A865E00AC8AA851BF9;2954079880578336551;1498245255179406540;1498245255708458707;4fdf49dfbfd5;1;1
$1;1498245258744793584;VetsService.vetsGET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336557;1498245258238152588;1498245258744751965;4fdf49dfbfd5;1;1
$1;1498245261746623071;VetsService.vetsGET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336563;1498245261140442379;1498245261746583262;4fdf49dfbfd5;1;1
$1;1498245264582917620;VetsService.vetsGET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336569;1498245264040309570;1498245264582877035;4fdf49dfbfd5;1;1
$1;1498245267673830219;VetsService.vetsGET;37D4A0EBB17D6EF02BB6502F67446BA6;2954079880578336575;1498245267148190581;1498245267673794788;4fdf49dfbfd5;1;1
$1;1498245270073711501;VetsService.vetsGET;82D5F5188BA3CABB60C7BCAACBBEE234;2954079880578336581;1498245269538184341;1498245270073672183;4fdf49dfbfd5;1;1
$1;1498245272137268062;VetsService.vetsGET;0C081B18948249D060E7B7A33D0535C8;2954079880578336587;1498245271564944149;1498245272137228619;4fdf49dfbfd5;1;1
$1;1498245274653964688;VetsService.vetsGET;3F525C32E82C3860296B511D1EF74BF5;2954079880578336593;1498245274138069783;1498245274653924179;4fdf49dfbfd5;1;1
$1;1498245277238585071;VetsService.vetsGET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336599;1498245276727720144;1498245277238544700;4fdf49dfbfd5;1;1
$1;1498245280231599338;VetsService.vetsGET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336605;1498245279639843797;1498245280231558201;4fdf49dfbfd5;1;1
$1;1498245283180726428;VetsService.vetsGET;F7EBE648D18716F20461D829BA88F74A;2954079880578336611;1498245282642129983;1498245283180685462;4fdf49dfbfd5;1;1
$1;1498245286260811751;VetsService.vetsGET;8E8594485857C686AC678E36C9B4F396;2954079880578336617;1498245285732313861;1498245286260769915;4fdf49dfbfd5;1;1
$1;1498245289274404312;VetsService.vetsGET;759402876F3FF4597DB047F9E7F6140D;2954079880578336623;1498245288743584703;1498245289274365602;4fdf49dfbfd5;1;1
$1;1498245292187789860;VetsService.vetsGET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336629;1498245291643587681;1498245292187750196;4fdf49dfbfd5;1;1
$1;1498245295355191627;VetsService.vetsGET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336635;1498245294832931321;1498245295355151822;4fdf49dfbfd5;1;1
$1;1498245298273431295;VetsService.vetsGET;FE115767ADD2D4643F032196F738DC71;2954079880578336641;1498245297768663302;1498245298273391362;4fdf49dfbfd5;1;1
$1;1498245300724280802;VetsService.vetsGET;4611DD284ABA84FCBAAD4DA3AE1DFA5E;2954079880578336647;1498245300138686052;1498245300724240084;4fdf49dfbfd5;1;1
$1;1498245303738985585;VetsService.vetsGET;58F1F8DF0BE1D6017B8003E070DA545B;2954079880578336653;1498245303140088209;1498245303738944772;4fdf49dfbfd5;1;1
$1;1498245306120449919;VetsService.vetsGET;535D4C52713704A98133EE2B54C06944;2954079880578336659;1498245305615806818;1498245306120411435;4fdf49dfbfd5;1;1
$1;1498245308649711995;VetsService.vetsGET;B197DF51E3A4F2B7CE831344C1BD82E7;2954079880578336665;1498245308143265738;1498245308649672060;4fdf49dfbfd5;1;1
$1;1498245311142541091;VetsService.vetsGET;D89621BD9EC0C07FB43E449385712516;2954079880578336671;1498245310537603709;1498245311142416068;4fdf49dfbfd5;1;1
$1;1498245313742261473;VetsService.vetsGET;6F7C9F9969DCCDB3F0C00641404B8D63;2954079880578336677;1498245313195507968;1498245313742222526;4fdf49dfbfd5;1;1
