$0;1494868625190227546;1.10;KIEKER-SINGLETON;342660d3932c;1;false;0;NANOSECONDS;1
$1;1494868748005845026;api.vet.vets.GET;CAB4195940A18564C5728655272644BE;6922595577221873967;1494868747990777128;1494868748005840327;342660d3932c;0;0
$1;1494868748043814529;api.customer.owners.GET;CAB4195940A18564C5728655272644BE;6922595577221873968;1494868748008876079;1494868748043811121;342660d3932c;0;0
$1;1494868748085987320;api.customer.owners.numberedGET;CAB4195940A18564C5728655272644BE;6922595577221873969;1494868748048107535;1494868748085983812;342660d3932c;0;0
$1;1494868748145379453;api.customer.owners.numberedPUT;CAB4195940A18564C5728655272644BE;6922595577221873970;1494868748122655319;1494868748145375195;342660d3932c;0;0
$1;1494868748180723741;api.customer.owners.numberedGET;CAB4195940A18564C5728655272644BE;6922595577221873971;1494868748166134815;1494868748180718989;342660d3932c;0;0
$1;1494868748202304966;api.visit.owners.7.pets.11.visits.GET;CAB4195940A18564C5728655272644BE;6922595577221873972;1494868748186898119;1494868748202301180;342660d3932c;0;0
$1;1494868748229277208;api.visit.owners.7.pets.11.visits.POST;CAB4195940A18564C5728655272644BE;6922595577221873973;1494868748213214530;1494868748229273443;342660d3932c;0;0
$1;1494868748340994633;HTTP_API-Gateway.gateway.GET;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873974;1494868748338345072;1494868748340969503;342660d3932c;0;0
$1;1494868748374210896;api.vet.vets.GET;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873975;1494868748348032834;1494868748374203735;342660d3932c;0;0
$1;1494868748411704847;api.customer.owners.GET;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873976;1494868748380244273;1494868748411700361;342660d3932c;0;0
$1;1494868748447757306;api.customer.owners.numberedGET;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873977;1494868748417590284;1494868748447753670;342660d3932c;0;0
$1;1494868748488284718;api.customer.owners.numberedPUT;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873978;1494868748460538043;1494868748488281008;342660d3932c;0;0
$1;1494868748509519634;api.customer.owners.numberedGET;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873979;1494868748499203961;1494868748509516456;342660d3932c;0;0
$1;1494868748532868024;api.visit.owners.8.pets.12.visits.GET;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873980;1494868748517824353;1494868748532863556;342660d3932c;0;0
$1;1494868748559234884;api.visit.owners.8.pets.12.visits.POST;31B7F38C0DEC564A9365D2539AC0B0E6;6922595577221873981;1494868748544344142;1494868748559231756;342660d3932c;0;0
$1;1494868748672862434;HTTP_API-Gateway.gateway.GET;732303583DE2ED905B8D5407EFFA03ED;6922595577221873982;1494868748669870585;1494868748672833604;342660d3932c;0;0
$1;1494868748699618798;api.vet.vets.GET;732303583DE2ED905B8D5407EFFA03ED;6922595577221873983;1494868748685781170;1494868748699580351;342660d3932c;0;0
$1;1494868748742306408;api.customer.owners.GET;732303583DE2ED905B8D5407EFFA03ED;6922595577221873984;1494868748704898484;1494868748742301467;342660d3932c;0;0
$1;1494868748758794821;api.customer.owners.numberedGET;732303583DE2ED905B8D5407EFFA03ED;6922595577221873985;1494868748748749659;1494868748758791157;342660d3932c;0;0
$1;1494868748802518777;api.customer.owners.numberedPUT;732303583DE2ED905B8D5407EFFA03ED;6922595577221873986;1494868748772904554;1494868748802515304;342660d3932c;0;0
$1;1494868748843020174;api.customer.owners.numberedGET;732303583DE2ED905B8D5407EFFA03ED;6922595577221873987;1494868748822853804;1494868748843016305;342660d3932c;0;0
$1;1494868748874999210;api.visit.owners.9.pets.13.visits.GET;732303583DE2ED905B8D5407EFFA03ED;6922595577221873988;1494868748854990883;1494868748874995692;342660d3932c;0;0
$1;1494868748900916548;api.visit.owners.9.pets.13.visits.POST;732303583DE2ED905B8D5407EFFA03ED;6922595577221873989;1494868748883357020;1494868748900913548;342660d3932c;0;0
$1;1494868749010848970;HTTP_API-Gateway.gateway.GET;36A647143AAF2929D5221493D00391F8;6922595577221873990;1494868749008344884;1494868749010816282;342660d3932c;0;0
$1;1494868749033052564;api.vet.vets.GET;36A647143AAF2929D5221493D00391F8;6922595577221873991;1494868749016744531;1494868749033047580;342660d3932c;0;0
$1;1494868749083511618;api.customer.owners.GET;36A647143AAF2929D5221493D00391F8;6922595577221873992;1494868749035982122;1494868749083507887;342660d3932c;0;0
$1;1494868749095997660;api.customer.owners.numberedGET;36A647143AAF2929D5221493D00391F8;6922595577221873993;1494868749086755417;1494868749095994226;342660d3932c;0;0
$1;1494868749141341134;api.customer.owners.numberedPUT;36A647143AAF2929D5221493D00391F8;6922595577221873994;1494868749125164977;1494868749141337064;342660d3932c;0;0
$1;1494868749163305293;api.customer.owners.numberedGET;36A647143AAF2929D5221493D00391F8;6922595577221873995;1494868749153189512;1494868749163301620;342660d3932c;0;0
$1;1494868749202921679;api.visit.owners.10.pets.1.visits.GET;36A647143AAF2929D5221493D00391F8;6922595577221873996;1494868749170411727;1494868749202918139;342660d3932c;0;0
$1;1494868749277430885;api.visit.owners.10.pets.1.visits.POST;36A647143AAF2929D5221493D00391F8;6922595577221873997;1494868749236468147;1494868749277426991;342660d3932c;0;0
$1;1494868749393231996;HTTP_API-Gateway.gateway.GET;983D3567297AA200801B1994062F5B2B;6922595577221873998;1494868749389466288;1494868749393186538;342660d3932c;0;0
$1;1494868749440483479;api.vet.vets.GET;983D3567297AA200801B1994062F5B2B;6922595577221873999;1494868749402984447;1494868749440477902;342660d3932c;0;0
$1;1494868749492309427;api.customer.owners.GET;983D3567297AA200801B1994062F5B2B;6922595577221874000;1494868749444428089;1494868749492305005;342660d3932c;0;0
$1;1494868749520074120;api.customer.owners.numberedGET;983D3567297AA200801B1994062F5B2B;6922595577221874001;1494868749501273383;1494868749520069419;342660d3932c;0;0
$1;1494868749593532198;api.customer.owners.numberedPUT;983D3567297AA200801B1994062F5B2B;6922595577221874002;1494868749565499673;1494868749593528216;342660d3932c;0;0
$1;1494868749622454171;api.customer.owners.numberedGET;983D3567297AA200801B1994062F5B2B;6922595577221874003;1494868749603030109;1494868749622450315;342660d3932c;0;0
$1;1494868749646850998;api.visit.owners.1.pets.2.visits.GET;983D3567297AA200801B1994062F5B2B;6922595577221874004;1494868749628348790;1494868749646846919;342660d3932c;0;0
$1;1494868749668729305;api.visit.owners.1.pets.2.visits.POST;983D3567297AA200801B1994062F5B2B;6922595577221874005;1494868749655950851;1494868749668725638;342660d3932c;0;0
$1;1494868749804056555;HTTP_API-Gateway.gateway.GET;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874006;1494868749788243494;1494868749804034616;342660d3932c;0;0
$1;1494868749846952013;api.vet.vets.GET;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874007;1494868749812287838;1494868749846948226;342660d3932c;0;0
$1;1494868749913835689;api.customer.owners.GET;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874008;1494868749853521743;1494868749913831976;342660d3932c;0;0
$1;1494868749931181946;api.customer.owners.numberedGET;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874009;1494868749918051715;1494868749931177927;342660d3932c;0;0
$1;1494868749962809339;api.customer.owners.numberedPUT;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874010;1494868749947306462;1494868749962805636;342660d3932c;0;0
$1;1494868749989554380;api.customer.owners.numberedGET;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874011;1494868749968023636;1494868749989550589;342660d3932c;0;0
$1;1494868750026068213;api.visit.owners.2.pets.3.visits.GET;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874012;1494868749997568870;1494868750026064280;342660d3932c;0;0
$1;1494868750055643302;api.visit.owners.2.pets.3.visits.POST;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874013;1494868750037302102;1494868750055577338;342660d3932c;0;0
$1;1494868750169015390;HTTP_API-Gateway.gateway.GET;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874014;1494868750165831491;1494868750168987557;342660d3932c;0;0
$1;1494868750196958947;api.vet.vets.GET;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874015;1494868750176973407;1494868750196907542;342660d3932c;0;0
$1;1494868750236439146;api.customer.owners.GET;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874016;1494868750201736797;1494868750236433973;342660d3932c;0;0
$1;1494868750257826720;api.customer.owners.numberedGET;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874017;1494868750241350067;1494868750257822915;342660d3932c;0;0
$1;1494868750302892767;api.customer.owners.numberedPUT;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874018;1494868750277511745;1494868750302889030;342660d3932c;0;0
$1;1494868750335928157;api.customer.owners.numberedGET;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874019;1494868750317381718;1494868750335924749;342660d3932c;0;0
$1;1494868750367810315;api.visit.owners.3.pets.4.visits.GET;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874020;1494868750344728651;1494868750367806504;342660d3932c;0;0
$1;1494868750389878693;api.visit.owners.3.pets.4.visits.POST;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874021;1494868750377173464;1494868750389875252;342660d3932c;0;0
$1;1494868750504528128;HTTP_API-Gateway.gateway.GET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874022;1494868750501770163;1494868750504502888;342660d3932c;0;0
$1;1494868750540191259;api.vet.vets.GET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874023;1494868750512789455;1494868750540185326;342660d3932c;0;0
$1;1494868750572727922;api.customer.owners.GET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874024;1494868750544218173;1494868750572724016;342660d3932c;0;0
$1;1494868750593018081;api.customer.owners.numberedGET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874025;1494868750578510037;1494868750593014433;342660d3932c;0;0
$1;1494868750637740348;api.customer.owners.numberedPUT;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874026;1494868750617549026;1494868750637736602;342660d3932c;0;0
$1;1494868750695683664;api.customer.owners.numberedGET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874027;1494868750670061070;1494868750695678704;342660d3932c;0;0
$1;1494868750727258120;api.visit.owners.4.pets.5.visits.GET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874028;1494868750701895229;1494868750727254166;342660d3932c;0;0
$1;1494868750749361474;api.visit.owners.4.pets.5.visits.POST;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874029;1494868750737004013;1494868750749358193;342660d3932c;0;0
$1;1494868750871743505;HTTP_API-Gateway.gateway.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874030;1494868750863403251;1494868750871691139;342660d3932c;0;0
$1;1494868750898560429;api.vet.vets.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874031;1494868750879244557;1494868750898553507;342660d3932c;0;0
$1;1494868750938216515;api.customer.owners.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874032;1494868750903724630;1494868750938212429;342660d3932c;0;0
$1;1494868750955787681;api.customer.owners.numberedGET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874033;1494868750941265292;1494868750955784146;342660d3932c;0;0
$1;1494868750988165515;api.customer.owners.numberedPUT;132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750965945618;1494868750988160914;342660d3932c;0;0
$1;1494868751037565677;api.customer.owners.numberedGET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874035;1494868751007551606;1494868751037562386;342660d3932c;0;0
$1;1494868751122736348;api.visit.owners.5.pets.6.visits.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874036;1494868751073386736;1494868751122732544;342660d3932c;0;0
$1;1494868751145978801;api.visit.owners.5.pets.6.visits.POST;132E21A62A55E46A4690E78DBB533FB7;6922595577221874037;1494868751132233277;1494868751145975235;342660d3932c;0;0
$1;1494868751259326383;HTTP_API-Gateway.gateway.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874038;1494868751254806351;1494868751259304160;342660d3932c;0;0
$1;1494868751286855613;api.vet.vets.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874039;1494868751265218492;1494868751286847737;342660d3932c;0;0
$1;1494868751318271610;api.customer.owners.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874040;1494868751291963165;1494868751318267984;342660d3932c;0;0
$1;1494868751333044284;api.customer.owners.numberedGET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874041;1494868751321521355;1494868751333040606;342660d3932c;0;0
$1;1494868751360799037;api.customer.owners.numberedPUT;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751343768586;1494868751360794832;342660d3932c;0;0
$1;1494868751389117243;api.customer.owners.numberedGET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874043;1494868751378377332;1494868751389112903;342660d3932c;0;0
$1;1494868751410742661;api.visit.owners.6.pets.7.visits.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874044;1494868751395278095;1494868751410738168;342660d3932c;0;0
$1;1494868751440919841;api.visit.owners.6.pets.7.visits.POST;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874045;1494868751421578345;1494868751440916513;342660d3932c;0;0
$1;1494868751555914737;HTTP_API-Gateway.gateway.GET;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874046;1494868751550210789;1494868751555885567;342660d3932c;0;0
$1;1494868751598170158;api.vet.vets.GET;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874047;1494868751566457385;1494868751598164892;342660d3932c;0;0
$1;1494868751638439051;api.customer.owners.GET;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874048;1494868751600966811;1494868751638435405;342660d3932c;0;0
$1;1494868751677733643;api.customer.owners.numberedGET;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874049;1494868751641626038;1494868751677729898;342660d3932c;0;0
$1;1494868751720871718;api.customer.owners.numberedPUT;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874050;1494868751692366241;1494868751720868197;342660d3932c;0;0
$1;1494868751772424493;api.customer.owners.numberedGET;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874051;1494868751741045508;1494868751772421106;342660d3932c;0;0
$1;1494868751825125773;api.visit.owners.7.pets.8.visits.GET;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874052;1494868751792983911;1494868751825121614;342660d3932c;0;0
$1;1494868751857866709;api.visit.owners.7.pets.8.visits.POST;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874053;1494868751835698097;1494868751857863416;342660d3932c;0;0
$1;1494868751963436459;HTTP_API-Gateway.gateway.GET;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874054;1494868751961136546;1494868751963424999;342660d3932c;0;0
$1;1494868751981249014;api.vet.vets.GET;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874055;1494868751973857719;1494868751981245809;342660d3932c;0;0
$1;1494868752053821693;api.customer.owners.GET;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874056;1494868751987246125;1494868752053817551;342660d3932c;0;0
$1;1494868752118851290;api.customer.owners.numberedGET;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874057;1494868752056412570;1494868752118847147;342660d3932c;0;0
$1;1494868752154671550;api.customer.owners.numberedPUT;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874058;1494868752128977515;1494868752154667410;342660d3932c;0;0
$1;1494868752201431822;api.customer.owners.numberedGET;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874059;1494868752177531675;1494868752201428077;342660d3932c;0;0
$1;1494868752259903714;api.visit.owners.8.pets.9.visits.GET;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874060;1494868752224650847;1494868752259900016;342660d3932c;0;0
$1;1494868752295689647;api.visit.owners.8.pets.9.visits.POST;FA4BB5E20B2EEFEA5028AEAB8FE19767;6922595577221874061;1494868752274121865;1494868752295680335;342660d3932c;0;0
$1;1494868752407132933;HTTP_API-Gateway.gateway.GET;0DB055A7A8C86E2E6B95882849185405;6922595577221874062;1494868752400031553;1494868752407119424;342660d3932c;0;0
$1;1494868752422530293;api.vet.vets.GET;0DB055A7A8C86E2E6B95882849185405;6922595577221874063;1494868752416673432;1494868752422526743;342660d3932c;0;0
$1;1494868752464715368;api.customer.owners.GET;0DB055A7A8C86E2E6B95882849185405;6922595577221874064;1494868752427268147;1494868752464711052;342660d3932c;0;0
$1;1494868752478748896;api.customer.owners.numberedGET;0DB055A7A8C86E2E6B95882849185405;6922595577221874065;1494868752467529157;1494868752478744849;342660d3932c;0;0
$1;1494868752507243016;api.customer.owners.numberedPUT;0DB055A7A8C86E2E6B95882849185405;6922595577221874066;1494868752489491247;1494868752507239109;342660d3932c;0;0
$1;1494868752554447080;api.customer.owners.numberedGET;0DB055A7A8C86E2E6B95882849185405;6922595577221874067;1494868752528515890;1494868752554443683;342660d3932c;0;0
$1;1494868752597175871;api.visit.owners.9.pets.10.visits.GET;0DB055A7A8C86E2E6B95882849185405;6922595577221874068;1494868752572671987;1494868752597170810;342660d3932c;0;0
$1;1494868752632940134;api.visit.owners.9.pets.10.visits.POST;0DB055A7A8C86E2E6B95882849185405;6922595577221874069;1494868752611398619;1494868752632937015;342660d3932c;0;0
$1;1494868752736950081;HTTP_API-Gateway.gateway.GET;8C28305452DA742CA91FFC933222AAF8;6922595577221874070;1494868752735975001;1494868752736939730;342660d3932c;0;0
$1;1494868752747533574;api.vet.vets.GET;8C28305452DA742CA91FFC933222AAF8;6922595577221874071;1494868752739194777;1494868752747530521;342660d3932c;0;0
$1;1494868752777225815;api.customer.owners.GET;8C28305452DA742CA91FFC933222AAF8;6922595577221874072;1494868752754198510;1494868752777222162;342660d3932c;0;0
$1;1494868752794019359;api.customer.owners.numberedGET;8C28305452DA742CA91FFC933222AAF8;6922595577221874073;1494868752779327822;1494868752794015768;342660d3932c;0;0
$1;1494868752843256886;api.customer.owners.numberedPUT;8C28305452DA742CA91FFC933222AAF8;6922595577221874074;1494868752817826087;1494868752843252998;342660d3932c;0;0
$1;1494868752905694015;api.customer.owners.numberedGET;8C28305452DA742CA91FFC933222AAF8;6922595577221874075;1494868752878574305;1494868752905689489;342660d3932c;0;0
$1;1494868752975686395;api.visit.owners.10.pets.11.visits.GET;8C28305452DA742CA91FFC933222AAF8;6922595577221874076;1494868752928859975;1494868752975681775;342660d3932c;0;0
$1;1494868753008484888;api.visit.owners.10.pets.11.visits.POST;8C28305452DA742CA91FFC933222AAF8;6922595577221874077;1494868752988168551;1494868753008481693;342660d3932c;0;0
$1;1494868753112637325;HTTP_API-Gateway.gateway.GET;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874078;1494868753111732037;1494868753112626698;342660d3932c;0;0
$1;1494868753127466771;api.vet.vets.GET;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874079;1494868753115147694;1494868753127462788;342660d3932c;0;0
$1;1494868753165461517;api.customer.owners.GET;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874080;1494868753138925566;1494868753165457755;342660d3932c;0;0
$1;1494868753195475221;api.customer.owners.numberedGET;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874081;1494868753168200418;1494868753195471477;342660d3932c;0;0
$1;1494868753253802320;api.customer.owners.numberedPUT;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874082;1494868753222008374;1494868753253798804;342660d3932c;0;0
$1;1494868753301483970;api.customer.owners.numberedGET;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874083;1494868753273546280;1494868753301479856;342660d3932c;0;0
$1;1494868753359229560;api.visit.owners.1.pets.12.visits.GET;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874084;1494868753323029219;1494868753359225707;342660d3932c;0;0
$1;1494868753400519978;api.visit.owners.1.pets.12.visits.POST;1A7258C6397136E14CE0E6866BFB07F5;6922595577221874085;1494868753372440157;1494868753400516618;342660d3932c;0;0
$1;1494868753505332475;HTTP_API-Gateway.gateway.GET;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874086;1494868753503702640;1494868753505319269;342660d3932c;0;0
$1;1494868753517493980;api.vet.vets.GET;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874087;1494868753510846534;1494868753517490387;342660d3932c;0;0
$1;1494868753556286081;api.customer.owners.GET;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874088;1494868753520462222;1494868753556281455;342660d3932c;0;0
$1;1494868753573653880;api.customer.owners.numberedGET;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874089;1494868753558867817;1494868753573649898;342660d3932c;0;0
$1;1494868753635063841;api.customer.owners.numberedPUT;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874090;1494868753592706013;1494868753635050638;342660d3932c;0;0
$1;1494868753685288356;api.customer.owners.numberedGET;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874091;1494868753655023070;1494868753684836080;342660d3932c;0;0
$1;1494868753741045162;api.visit.owners.2.pets.13.visits.GET;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874092;1494868753707504878;1494868753741038740;342660d3932c;0;0
$1;1494868753767551936;api.visit.owners.2.pets.13.visits.POST;15B980942ED4ED9AEF24C0E0535A0591;6922595577221874093;1494868753752151386;1494868753767549887;342660d3932c;0;0
$1;1494868753879331791;HTTP_API-Gateway.gateway.GET;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874094;1494868753877901721;1494868753879317112;342660d3932c;0;0
$1;1494868753905210525;api.vet.vets.GET;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874095;1494868753883660712;1494868753905207737;342660d3932c;0;0
$1;1494868753945755986;api.customer.owners.GET;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874096;1494868753910192679;1494868753945754141;342660d3932c;0;0
$1;1494868753958020505;api.customer.owners.numberedGET;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874097;1494868753948825864;1494868753958018271;342660d3932c;0;0
$1;1494868753992268582;api.customer.owners.numberedPUT;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874098;1494868753968690569;1494868753992266908;342660d3932c;0;0
$1;1494868754037471090;api.customer.owners.numberedGET;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874099;1494868754015545874;1494868754037468786;342660d3932c;0;0
$1;1494868754093836561;api.visit.owners.3.pets.1.visits.GET;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874100;1494868754046853274;1494868754093834128;342660d3932c;0;0
$1;1494868754128356391;api.visit.owners.3.pets.1.visits.POST;4FC99D5985528B886C4C39B84E89C5AC;6922595577221874101;1494868754112468728;1494868754128354790;342660d3932c;0;0
$1;1494868754239567735;HTTP_API-Gateway.gateway.GET;D911514B844BEA5C02A8848F02A398BD;6922595577221874102;1494868754236885232;1494868754239538887;342660d3932c;0;0
$1;1494868754275780772;api.vet.vets.GET;D911514B844BEA5C02A8848F02A398BD;6922595577221874103;1494868754246023523;1494868754275775821;342660d3932c;0;0
$1;1494868754353450095;api.customer.owners.GET;D911514B844BEA5C02A8848F02A398BD;6922595577221874104;1494868754290230030;1494868754353446077;342660d3932c;0;0
$1;1494868754375953432;api.customer.owners.numberedGET;D911514B844BEA5C02A8848F02A398BD;6922595577221874105;1494868754356361039;1494868754375951281;342660d3932c;0;0
$1;1494868754461917865;api.customer.owners.numberedPUT;D911514B844BEA5C02A8848F02A398BD;6922595577221874106;1494868754421573632;1494868754461914499;342660d3932c;0;0
$1;1494868754507421035;api.customer.owners.numberedGET;D911514B844BEA5C02A8848F02A398BD;6922595577221874107;1494868754481199435;1494868754507418355;342660d3932c;0;0
$1;1494868754541315410;api.visit.owners.4.pets.2.visits.GET;D911514B844BEA5C02A8848F02A398BD;6922595577221874108;1494868754513990483;1494868754541312403;342660d3932c;0;0
$1;1494868754625924020;api.visit.owners.4.pets.2.visits.POST;D911514B844BEA5C02A8848F02A398BD;6922595577221874109;1494868754568722730;1494868754625921860;342660d3932c;0;0
$1;1494868754731072029;HTTP_API-Gateway.gateway.GET;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874110;1494868754730156307;1494868754731062827;342660d3932c;0;0
$1;1494868754746812657;api.vet.vets.GET;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874111;1494868754734988875;1494868754746810783;342660d3932c;0;0
$1;1494868754806812163;api.customer.owners.GET;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874112;1494868754752419755;1494868754806809788;342660d3932c;0;0
$1;1494868754835393067;api.customer.owners.numberedGET;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874113;1494868754810068043;1494868754835391113;342660d3932c;0;0
$1;1494868754892160822;api.customer.owners.numberedPUT;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874114;1494868754857170354;1494868754892152827;342660d3932c;0;0
$1;1494868754937367431;api.customer.owners.numberedGET;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874115;1494868754907816620;1494868754937365524;342660d3932c;0;0
$1;1494868754971427449;api.visit.owners.5.pets.3.visits.GET;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874116;1494868754948696707;1494868754971425250;342660d3932c;0;0
$1;1494868754989873118;api.visit.owners.5.pets.3.visits.POST;A17C2DD0C7BCCBC8F79C18B86E768E91;6922595577221874117;1494868754980240702;1494868754989871203;342660d3932c;0;0
$1;1494868755101393454;HTTP_API-Gateway.gateway.GET;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874118;1494868755094756183;1494868755101370593;342660d3932c;0;0
$1;1494868755117817771;api.vet.vets.GET;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874119;1494868755107252711;1494868755117815099;342660d3932c;0;0
$1;1494868755140975982;api.customer.owners.GET;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874120;1494868755121286697;1494868755140973981;342660d3932c;0;0
$1;1494868755187894527;api.customer.owners.numberedGET;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874121;1494868755143893768;1494868755187892601;342660d3932c;0;0
$1;1494868755220687964;api.customer.owners.numberedPUT;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874122;1494868755197570623;1494868755220685930;342660d3932c;0;0
$1;1494868755241966687;api.customer.owners.numberedGET;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874123;1494868755227477889;1494868755241964260;342660d3932c;0;0
$1;1494868755271251480;api.visit.owners.6.pets.4.visits.GET;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874124;1494868755248839379;1494868755271249276;342660d3932c;0;0
$1;1494868755293889919;api.visit.owners.6.pets.4.visits.POST;6E0AA8C58A7E45B519BC0EC10A494C96;6922595577221874125;1494868755280987049;1494868755293888162;342660d3932c;0;0
$1;1494868755403807275;HTTP_API-Gateway.gateway.GET;8AF70BCC047BE78BA0215DDAB31A0B02;6922595577221874126;1494868755400655919;1494868755403794855;342660d3932c;0;0
$1;1494868755427516439;api.vet.vets.GET;8AF70BCC047BE78BA0215DDAB31A0B02;6922595577221874127;1494868755409473568;1494868755427513869;342660d3932c;0;0
$1;1494868755474573423;api.customer.owners.GET;8AF70BCC047BE78BA0215DDAB31A0B02;6922595577221874128;1494868755437208186;1494868755474571547;342660d3932c;0;0
$1;1494868755487031049;api.customer.owners.numberedGET;8AF70BCC047BE78BA0215DDAB31A0B02;6922595577221874129;1494868755478475823;1494868755487028891;342660d3932c;0;0
$1;1494868755550118339;api.customer.owners.numberedPUT;8AF70BCC047BE78BA0215DDAB31A0B02;6922595577221874130;1494868755518323815;1494868755550116021;342660d3932c;0;0
