$0;1497018451249214684;1.10;KIEKER-SINGLETON;2a60f716d6d6;1;false;0;NANOSECONDS;1
$1;1497018577156882589;_API-Gateway.gateway.GET;667F593F2C4A7090B79CEB2D328F29BB;7587157997235736991;1497018577156038788;1497018577156866750;2a60f716d6d6;0;0
$1;1497018577165112801;api.vetsGET;667F593F2C4A7090B79CEB2D328F29BB;7587157997235736992;1497018577158057139;1497018577165104329;2a60f716d6d6;0;0
$1;1497018577170905748;api.ownersGET;667F593F2C4A7090B79CEB2D328F29BB;7587157997235736993;1497018577166583440;1497018577170895746;2a60f716d6d6;0;0
$1;1497018577175111102;api.ownersNumberedGET;667F593F2C4A7090B79CEB2D328F29BB;7587157997235736994;1497018577171999567;1497018577175100539;2a60f716d6d6;0;0
$1;1497018577195759476;api.visitsGET;667F593F2C4A7090B79CEB2D328F29BB;7587157997235736996;1497018577182871572;1497018577195748315;2a60f716d6d6;0;0
$1;1497018577198206869;_API-Gateway.gateway.GET;C14AAFEF651EDCC2DFC56838547578AF;7587157997235736997;1497018577197371904;1497018577198191206;2a60f716d6d6;0;0
$1;1497018577212118137;api.vetsGET;C14AAFEF651EDCC2DFC56838547578AF;7587157997235736998;1497018577199301772;1497018577212106585;2a60f716d6d6;0;0
$1;1497018577217400327;api.ownersGET;C14AAFEF651EDCC2DFC56838547578AF;7587157997235736999;1497018577213525612;1497018577217390869;2a60f716d6d6;0;0
$1;1497018577221391738;api.ownersNumberedGET;C14AAFEF651EDCC2DFC56838547578AF;7587157997235737000;1497018577218482920;1497018577221382486;2a60f716d6d6;0;0
$1;1497018577236148757;api.visitsGET;C14AAFEF651EDCC2DFC56838547578AF;7587157997235737002;1497018577230383527;1497018577236136418;2a60f716d6d6;0;0
$1;1497018577238341816;_API-Gateway.gateway.GET;80DAB4838869E9BCBFB84779BAA3277B;7587157997235737003;1497018577237476883;1497018577238325398;2a60f716d6d6;0;0
$1;1497018577248803485;api.vetsGET;80DAB4838869E9BCBFB84779BAA3277B;7587157997235737004;1497018577239474951;1497018577248791571;2a60f716d6d6;0;0
$1;1497018577254773079;api.ownersGET;80DAB4838869E9BCBFB84779BAA3277B;7587157997235737005;1497018577250273291;1497018577254763662;2a60f716d6d6;0;0
$1;1497018577260304882;api.ownersNumberedGET;80DAB4838869E9BCBFB84779BAA3277B;7587157997235737006;1497018577255815330;1497018577260292239;2a60f716d6d6;0;0
$1;1497018577273359403;api.visitsGET;80DAB4838869E9BCBFB84779BAA3277B;7587157997235737008;1497018577268375381;1497018577273350048;2a60f716d6d6;0;0
$1;1497018577275700254;_API-Gateway.gateway.GET;32621212EAE39BAF49CA25E50FD65B80;7587157997235737009;1497018577274902466;1497018577275684603;2a60f716d6d6;0;0
$1;1497018577339521875;api.vetsGET;32621212EAE39BAF49CA25E50FD65B80;7587157997235737010;1497018577276824972;1497018577339510864;2a60f716d6d6;0;0
$1;1497018577345801122;api.ownersGET;32621212EAE39BAF49CA25E50FD65B80;7587157997235737011;1497018577340932651;1497018577345791465;2a60f716d6d6;0;0
$1;1497018577349918141;api.ownersNumberedGET;32621212EAE39BAF49CA25E50FD65B80;7587157997235737012;1497018577346814166;1497018577349908707;2a60f716d6d6;0;0
$1;1497018577359241711;api.petsNumberedGET;32621212EAE39BAF49CA25E50FD65B80;7587157997235737013;1497018577355817172;1497018577359232603;2a60f716d6d6;0;0
$1;1497018577365177327;api.visitsGET;32621212EAE39BAF49CA25E50FD65B80;7587157997235737014;1497018577360455722;1497018577365168277;2a60f716d6d6;0;0
$1;1497018577367495396;_API-Gateway.gateway.GET;3A0A4368A016CBD5C89AF85C62F1114D;7587157997235737015;1497018577366686294;1497018577367479339;2a60f716d6d6;0;0
$1;1497018577377797682;api.vetsGET;3A0A4368A016CBD5C89AF85C62F1114D;7587157997235737016;1497018577368685720;1497018577377786404;2a60f716d6d6;0;0
$1;1497018577383135988;api.ownersGET;3A0A4368A016CBD5C89AF85C62F1114D;7587157997235737017;1497018577379245695;1497018577383126455;2a60f716d6d6;0;0
$1;1497018577389326109;api.ownersNumberedGET;3A0A4368A016CBD5C89AF85C62F1114D;7587157997235737018;1497018577384203781;1497018577389316173;2a60f716d6d6;0;0
$1;1497018577398960866;api.petsNumberedGET;3A0A4368A016CBD5C89AF85C62F1114D;7587157997235737019;1497018577395400614;1497018577398951260;2a60f716d6d6;0;0
$1;1497018577404904847;api.visitsGET;3A0A4368A016CBD5C89AF85C62F1114D;7587157997235737020;1497018577400338817;1497018577404895627;2a60f716d6d6;0;0
$1;1497018577407189945;_API-Gateway.gateway.GET;BA0C31D441F748E6CBB8B6FFBA173737;7587157997235737021;1497018577406419566;1497018577407174242;2a60f716d6d6;0;0
$1;1497018577427449272;api.vetsGET;BA0C31D441F748E6CBB8B6FFBA173737;7587157997235737022;1497018577408377910;1497018577427438215;2a60f716d6d6;0;0
$1;1497018577436500185;api.ownersGET;BA0C31D441F748E6CBB8B6FFBA173737;7587157997235737023;1497018577428975927;1497018577436490176;2a60f716d6d6;0;0
$1;1497018577441500971;api.ownersNumberedGET;BA0C31D441F748E6CBB8B6FFBA173737;7587157997235737024;1497018577437752116;1497018577441492540;2a60f716d6d6;0;0
$1;1497018577451023877;api.petsNumberedGET;BA0C31D441F748E6CBB8B6FFBA173737;7587157997235737025;1497018577447453398;1497018577451014314;2a60f716d6d6;0;0
$1;1497018577456951294;api.visitsGET;BA0C31D441F748E6CBB8B6FFBA173737;7587157997235737026;1497018577452419185;1497018577456942135;2a60f716d6d6;0;0
$1;1497018577459280170;_API-Gateway.gateway.GET;7ACADCE1BA0D271F7755ECBE40D93AE1;7587157997235737027;1497018577458488937;1497018577459263484;2a60f716d6d6;0;0
$1;1497018577467562225;api.vetsGET;7ACADCE1BA0D271F7755ECBE40D93AE1;7587157997235737028;1497018577460484757;1497018577467551218;2a60f716d6d6;0;0
$1;1497018577472838262;api.ownersGET;7ACADCE1BA0D271F7755ECBE40D93AE1;7587157997235737029;1497018577468909777;1497018577472831089;2a60f716d6d6;0;0
$1;1497018577476893944;api.ownersNumberedGET;7ACADCE1BA0D271F7755ECBE40D93AE1;7587157997235737030;1497018577473949748;1497018577476884481;2a60f716d6d6;0;0
$1;1497018577486020277;api.petsNumberedGET;7ACADCE1BA0D271F7755ECBE40D93AE1;7587157997235737031;1497018577482754495;1497018577486010819;2a60f716d6d6;0;0
$1;1497018577491772804;api.visitsGET;7ACADCE1BA0D271F7755ECBE40D93AE1;7587157997235737032;1497018577487252386;1497018577491762921;2a60f716d6d6;0;0
$1;1497018577494185996;_API-Gateway.gateway.GET;F8A283EFB4A8E96B1D28DCF78E2282A9;7587157997235737033;1497018577493391099;1497018577494169577;2a60f716d6d6;0;0
$1;1497018577509346704;api.vetsGET;F8A283EFB4A8E96B1D28DCF78E2282A9;7587157997235737034;1497018577495226200;1497018577509336735;2a60f716d6d6;0;0
$1;1497018577514539493;api.ownersGET;F8A283EFB4A8E96B1D28DCF78E2282A9;7587157997235737035;1497018577510449037;1497018577514528939;2a60f716d6d6;0;0
$1;1497018577519643488;api.ownersNumberedGET;F8A283EFB4A8E96B1D28DCF78E2282A9;7587157997235737036;1497018577515414491;1497018577519633411;2a60f716d6d6;0;0
$1;1497018577529524348;api.petsNumberedGET;F8A283EFB4A8E96B1D28DCF78E2282A9;7587157997235737037;1497018577525672115;1497018577529514573;2a60f716d6d6;0;0
$1;1497018577535513015;api.visitsGET;F8A283EFB4A8E96B1D28DCF78E2282A9;7587157997235737038;1497018577530906245;1497018577535503102;2a60f716d6d6;0;0
$1;1497018577537861891;_API-Gateway.gateway.GET;70349092543E5D5C524E9394C0B081D7;7587157997235737039;1497018577537036086;1497018577537845393;2a60f716d6d6;0;0
$1;1497018577547475627;api.vetsGET;70349092543E5D5C524E9394C0B081D7;7587157997235737040;1497018577539033806;1497018577547464723;2a60f716d6d6;0;0
$1;1497018577553147995;api.ownersGET;70349092543E5D5C524E9394C0B081D7;7587157997235737041;1497018577548930234;1497018577553135891;2a60f716d6d6;0;0
$1;1497018577565368382;api.petsNumberedGET;70349092543E5D5C524E9394C0B081D7;7587157997235737043;1497018577561932517;1497018577565358790;2a60f716d6d6;0;0
$1;1497018577571370972;api.visitsGET;70349092543E5D5C524E9394C0B081D7;7587157997235737044;1497018577566581111;1497018577571361321;2a60f716d6d6;0;0
$1;1497018577573815919;_API-Gateway.gateway.GET;3D0F3DE964B3626741EE93018D617DD6;7587157997235737045;1497018577573016927;1497018577573799644;2a60f716d6d6;0;0
$1;1497018577589260895;api.vetsGET;3D0F3DE964B3626741EE93018D617DD6;7587157997235737046;1497018577574956010;1497018577589249385;2a60f716d6d6;0;0
$1;1497018577594687815;api.ownersGET;3D0F3DE964B3626741EE93018D617DD6;7587157997235737047;1497018577590754600;1497018577594678640;2a60f716d6d6;0;0
$1;1497018577599877047;api.ownersNumberedGET;3D0F3DE964B3626741EE93018D617DD6;7587157997235737048;1497018577595697038;1497018577599866520;2a60f716d6d6;0;0
$1;1497018577609559977;api.petsNumberedGET;3D0F3DE964B3626741EE93018D617DD6;7587157997235737049;1497018577605985843;1497018577609552547;2a60f716d6d6;0;0
$1;1497018577616128392;api.visitsGET;3D0F3DE964B3626741EE93018D617DD6;7587157997235737050;1497018577610750743;1497018577616118476;2a60f716d6d6;0;0
$1;1497018577618535266;_API-Gateway.gateway.GET;43D5E6B1DDF5363EBDA212B2A4A6BDDE;7587157997235737051;1497018577617717160;1497018577618518855;2a60f716d6d6;0;0
$1;1497018577629046228;api.vetsGET;43D5E6B1DDF5363EBDA212B2A4A6BDDE;7587157997235737052;1497018577619986372;1497018577629035003;2a60f716d6d6;0;0
$1;1497018577636284640;api.ownersGET;43D5E6B1DDF5363EBDA212B2A4A6BDDE;7587157997235737053;1497018577630526042;1497018577636276214;2a60f716d6d6;0;0
$1;1497018577640930809;api.ownersNumberedGET;43D5E6B1DDF5363EBDA212B2A4A6BDDE;7587157997235737054;1497018577637567286;1497018577640921659;2a60f716d6d6;0;0
$1;1497018577650403156;api.petsNumberedGET;43D5E6B1DDF5363EBDA212B2A4A6BDDE;7587157997235737055;1497018577646870479;1497018577650394105;2a60f716d6d6;0;0
$1;1497018577657007111;api.visitsGET;43D5E6B1DDF5363EBDA212B2A4A6BDDE;7587157997235737056;1497018577651592803;1497018577656997279;2a60f716d6d6;0;0
$1;1497018577659312315;_API-Gateway.gateway.GET;E86546C03804029918BF9973B6BA4EFA;7587157997235737057;1497018577658531577;1497018577659296614;2a60f716d6d6;0;0
$1;1497018577684605010;api.vetsGET;E86546C03804029918BF9973B6BA4EFA;7587157997235737058;1497018577660511655;1497018577684593960;2a60f716d6d6;0;0
$1;1497018577690059288;api.ownersGET;E86546C03804029918BF9973B6BA4EFA;7587157997235737059;1497018577686080127;1497018577690050607;2a60f716d6d6;0;0
$1;1497018577694081515;api.ownersNumberedGET;E86546C03804029918BF9973B6BA4EFA;7587157997235737060;1497018577691146866;1497018577694072097;2a60f716d6d6;0;0
$1;1497018577704360419;api.petsNumberedGET;E86546C03804029918BF9973B6BA4EFA;7587157997235737061;1497018577700066615;1497018577704351835;2a60f716d6d6;0;0
$1;1497018577710574416;api.visitsGET;E86546C03804029918BF9973B6BA4EFA;7587157997235737062;1497018577705675877;1497018577710564881;2a60f716d6d6;0;0
$1;1497018577713160309;_API-Gateway.gateway.GET;BD917868EA1A827EA1AAFEC403564F24;7587157997235737063;1497018577712194244;1497018577713143842;2a60f716d6d6;0;0
$1;1497018577724968816;api.vetsGET;BD917868EA1A827EA1AAFEC403564F24;7587157997235737064;1497018577714299884;1497018577724957722;2a60f716d6d6;0;0
$1;1497018577743635713;api.ownersGET;BD917868EA1A827EA1AAFEC403564F24;7587157997235737065;1497018577737559210;1497018577743623561;2a60f716d6d6;0;0
$1;1497018577748630529;api.ownersNumberedGET;BD917868EA1A827EA1AAFEC403564F24;7587157997235737066;1497018577744955743;1497018577748620602;2a60f716d6d6;0;0
$1;1497018577765084511;api.visitsGET;BD917868EA1A827EA1AAFEC403564F24;7587157997235737068;1497018577756291283;1497018577765073749;2a60f716d6d6;0;0
$1;1497018577767333478;_API-Gateway.gateway.GET;C8B57A3363968D2249D504EA3E482486;7587157997235737069;1497018577766394434;1497018577767315226;2a60f716d6d6;0;0
$1;1497018577785252680;api.vetsGET;C8B57A3363968D2249D504EA3E482486;7587157997235737070;1497018577768355814;1497018577785241179;2a60f716d6d6;0;0
$1;1497018577790548804;api.ownersGET;C8B57A3363968D2249D504EA3E482486;7587157997235737071;1497018577786378693;1497018577790540471;2a60f716d6d6;0;0
$1;1497018577794456075;api.ownersNumberedGET;C8B57A3363968D2249D504EA3E482486;7587157997235737072;1497018577791469258;1497018577794446614;2a60f716d6d6;0;0
$1;1497018577807480554;api.visitsGET;C8B57A3363968D2249D504EA3E482486;7587157997235737074;1497018577801938624;1497018577807470628;2a60f716d6d6;0;0
$1;1497018577809580045;_API-Gateway.gateway.GET;B7A87A2C85957496C9639FF1464661C9;7587157997235737075;1497018577808701263;1497018577809563876;2a60f716d6d6;0;0
$1;1497018577839001891;api.vetsGET;B7A87A2C85957496C9639FF1464661C9;7587157997235737076;1497018577810528880;1497018577838989992;2a60f716d6d6;0;0
$1;1497018577844402859;api.ownersGET;B7A87A2C85957496C9639FF1464661C9;7587157997235737077;1497018577840387149;1497018577844393619;2a60f716d6d6;0;0
$1;1497018577848309795;api.ownersNumberedGET;B7A87A2C85957496C9639FF1464661C9;7587157997235737078;1497018577845441810;1497018577848300429;2a60f716d6d6;0;0
$1;1497018577892015743;api.visitsGET;B7A87A2C85957496C9639FF1464661C9;7587157997235737080;1497018577856069788;1497018577892004536;2a60f716d6d6;0;0
$1;1497018577894791884;_API-Gateway.gateway.GET;56FFFDAFBD9FDAB3B7CE2B547ACC462D;7587157997235737081;1497018577893939152;1497018577894774050;2a60f716d6d6;0;0
$1;1497018577949464149;api.vetsGET;56FFFDAFBD9FDAB3B7CE2B547ACC462D;7587157997235737082;1497018577896093448;1497018577949450246;2a60f716d6d6;0;0
$1;1497018577956875592;api.ownersGET;56FFFDAFBD9FDAB3B7CE2B547ACC462D;7587157997235737083;1497018577951188356;1497018577956865291;2a60f716d6d6;0;0
$1;1497018577962105598;api.ownersNumberedGET;56FFFDAFBD9FDAB3B7CE2B547ACC462D;7587157997235737084;1497018577958196297;1497018577962095661;2a60f716d6d6;0;0
$1;1497018577992557233;api.visitsGET;56FFFDAFBD9FDAB3B7CE2B547ACC462D;7587157997235737086;1497018577970034176;1497018577992543704;2a60f716d6d6;0;0
$1;1497018577995394874;_API-Gateway.gateway.GET;FDFB2B238BB8A9AEB13E1CCD510001A7;7587157997235737087;1497018577994436908;1497018577995375583;2a60f716d6d6;0;0
$1;1497018578034844942;api.vetsGET;FDFB2B238BB8A9AEB13E1CCD510001A7;7587157997235737088;1497018578020239496;1497018578034831585;2a60f716d6d6;0;0
$1;1497018578042429472;api.ownersGET;FDFB2B238BB8A9AEB13E1CCD510001A7;7587157997235737089;1497018578036578742;1497018578042418280;2a60f716d6d6;0;0
$1;1497018578047253164;api.ownersNumberedGET;FDFB2B238BB8A9AEB13E1CCD510001A7;7587157997235737090;1497018578043637633;1497018578047248658;2a60f716d6d6;0;0
$1;1497018578057989977;api.petsNumberedGET;FDFB2B238BB8A9AEB13E1CCD510001A7;7587157997235737091;1497018578053819928;1497018578057984947;2a60f716d6d6;0;0
$1;1497018578068711082;api.visitsGET;FDFB2B238BB8A9AEB13E1CCD510001A7;7587157997235737092;1497018578059560236;1497018578068705756;2a60f716d6d6;0;0
$1;1497018578071393011;_API-Gateway.gateway.GET;1383FCC14741D1AAE10CA20FFA991549;7587157997235737093;1497018578070480892;1497018578071373730;2a60f716d6d6;0;0
$1;1497018578078857105;api.vetsGET;1383FCC14741D1AAE10CA20FFA991549;7587157997235737094;1497018578072856950;1497018578078851474;2a60f716d6d6;0;0
$1;1497018578084708766;api.ownersGET;1383FCC14741D1AAE10CA20FFA991549;7587157997235737095;1497018578080308584;1497018578084704158;2a60f716d6d6;0;0
$1;1497018578089068208;api.ownersNumberedGET;1383FCC14741D1AAE10CA20FFA991549;7587157997235737096;1497018578085911737;1497018578089063700;2a60f716d6d6;0;0
$1;1497018578099003687;api.petsNumberedGET;1383FCC14741D1AAE10CA20FFA991549;7587157997235737097;1497018578095258858;1497018578098998746;2a60f716d6d6;0;0
$1;1497018578106379693;api.visitsGET;1383FCC14741D1AAE10CA20FFA991549;7587157997235737098;1497018578100243499;1497018578106375455;2a60f716d6d6;0;0
$1;1497018578108590843;_API-Gateway.gateway.GET;B9CF1ABF95EFCCD578279569C73BEE86;7587157997235737099;1497018578107651045;1497018578108571749;2a60f716d6d6;0;0
$1;1497018578121733702;api.vetsGET;B9CF1ABF95EFCCD578279569C73BEE86;7587157997235737100;1497018578109483392;1497018578121727660;2a60f716d6d6;0;0
$1;1497018578129129991;api.ownersGET;B9CF1ABF95EFCCD578279569C73BEE86;7587157997235737101;1497018578123157207;1497018578129124811;2a60f716d6d6;0;0
$1;1497018578144364790;api.petsNumberedGET;B9CF1ABF95EFCCD578279569C73BEE86;7587157997235737103;1497018578139956014;1497018578144359240;2a60f716d6d6;0;0
$1;1497018578150916848;api.visitsGET;B9CF1ABF95EFCCD578279569C73BEE86;7587157997235737104;1497018578145823683;1497018578150902905;2a60f716d6d6;0;0
$1;1497018578153526677;_API-Gateway.gateway.GET;58E93B3ECBD28D560C713BA3B62FE686;7587157997235737105;1497018578152633521;1497018578153507799;2a60f716d6d6;0;0
$1;1497018578164697361;api.vetsGET;58E93B3ECBD28D560C713BA3B62FE686;7587157997235737106;1497018578154761392;1497018578164692074;2a60f716d6d6;0;0
$1;1497018578170876315;api.ownersGET;58E93B3ECBD28D560C713BA3B62FE686;7587157997235737107;1497018578166080213;1497018578170871584;2a60f716d6d6;0;0
$1;1497018578176665205;api.ownersNumberedGET;58E93B3ECBD28D560C713BA3B62FE686;7587157997235737108;1497018578172355611;1497018578176660269;2a60f716d6d6;0;0
$1;1497018578192838322;api.petsNumberedGET;58E93B3ECBD28D560C713BA3B62FE686;7587157997235737109;1497018578182831652;1497018578192832485;2a60f716d6d6;0;0
$1;1497018578211109106;api.visitsGET;58E93B3ECBD28D560C713BA3B62FE686;7587157997235737110;1497018578194434312;1497018578211103541;2a60f716d6d6;0;0
$1;1497018578213934156;_API-Gateway.gateway.GET;3AAE3F4CF6DBF76B5AE8BD492382AF61;7587157997235737111;1497018578212929052;1497018578213913929;2a60f716d6d6;0;0
$1;1497018578225239249;api.vetsGET;3AAE3F4CF6DBF76B5AE8BD492382AF61;7587157997235737112;1497018578215120530;1497018578225232926;2a60f716d6d6;0;0
$1;1497018578236771670;api.ownersGET;3AAE3F4CF6DBF76B5AE8BD492382AF61;7587157997235737113;1497018578226969477;1497018578236766446;2a60f716d6d6;0;0
$1;1497018578243224882;api.ownersNumberedGET;3AAE3F4CF6DBF76B5AE8BD492382AF61;7587157997235737114;1497018578238202232;1497018578243220236;2a60f716d6d6;0;0
$1;1497018578256434998;api.petsNumberedGET;3AAE3F4CF6DBF76B5AE8BD492382AF61;7587157997235737115;1497018578249553538;1497018578256429488;2a60f716d6d6;0;0
$1;1497018578263198960;api.visitsGET;3AAE3F4CF6DBF76B5AE8BD492382AF61;7587157997235737116;1497018578257893447;1497018578263193764;2a60f716d6d6;0;0
$1;1497018578266374957;_API-Gateway.gateway.GET;F8260CB14005971081A414FE3171154E;7587157997235737117;1497018578265364632;1497018578266355755;2a60f716d6d6;0;0
$1;1497018578273153445;api.vetsGET;F8260CB14005971081A414FE3171154E;7587157997235737118;1497018578267590306;1497018578273149419;2a60f716d6d6;0;0
$1;1497018578278578452;api.ownersGET;F8260CB14005971081A414FE3171154E;7587157997235737119;1497018578274377361;1497018578278575376;2a60f716d6d6;0;0
$1;1497018578282712973;api.ownersNumberedGET;F8260CB14005971081A414FE3171154E;7587157997235737120;1497018578279609177;1497018578282709900;2a60f716d6d6;0;0
$1;1497018578292193261;api.petsNumberedGET;F8260CB14005971081A414FE3171154E;7587157997235737121;1497018578288451458;1497018578292189498;2a60f716d6d6;0;0
$1;1497018578298381477;api.visitsGET;F8260CB14005971081A414FE3171154E;7587157997235737122;1497018578293683293;1497018578298372038;2a60f716d6d6;0;0
$1;1497018578300854388;_API-Gateway.gateway.GET;2D3D1C45A947A942ED1180BCC4AB2E80;7587157997235737123;1497018578299977341;1497018578300837252;2a60f716d6d6;0;0
$1;1497018578347014459;api.vetsGET;2D3D1C45A947A942ED1180BCC4AB2E80;7587157997235737124;1497018578302010525;1497018578347002878;2a60f716d6d6;0;0
$1;1497018578352573228;api.ownersGET;2D3D1C45A947A942ED1180BCC4AB2E80;7587157997235737125;1497018578348403371;1497018578352563586;2a60f716d6d6;0;0
$1;1497018578356809191;api.ownersNumberedGET;2D3D1C45A947A942ED1180BCC4AB2E80;7587157997235737126;1497018578353825847;1497018578356799431;2a60f716d6d6;0;0
$1;1497018578367803653;api.petsNumberedGET;2D3D1C45A947A942ED1180BCC4AB2E80;7587157997235737127;1497018578362569517;1497018578367793695;2a60f716d6d6;0;0
$1;1497018578382784539;api.visitsGET;2D3D1C45A947A942ED1180BCC4AB2E80;7587157997235737128;1497018578369348639;1497018578382773842;2a60f716d6d6;0;0
$1;1497018578385243996;_API-Gateway.gateway.GET;DE27D1E4B7B57F2CA3E836B193444ED0;7587157997235737129;1497018578384408118;1497018578385227477;2a60f716d6d6;0;0
$1;1497018578398087907;api.vetsGET;DE27D1E4B7B57F2CA3E836B193444ED0;7587157997235737130;1497018578386362651;1497018578398076377;2a60f716d6d6;0;0
$1;1497018578404007744;api.ownersGET;DE27D1E4B7B57F2CA3E836B193444ED0;7587157997235737131;1497018578399547035;1497018578403997542;2a60f716d6d6;0;0
$1;1497018578408183483;api.ownersNumberedGET;DE27D1E4B7B57F2CA3E836B193444ED0;7587157997235737132;1497018578405127962;1497018578408173938;2a60f716d6d6;0;0
$1;1497018578417298614;api.petsNumberedGET;DE27D1E4B7B57F2CA3E836B193444ED0;7587157997235737133;1497018578413933574;1497018578417288686;2a60f716d6d6;0;0
$1;1497018578425764855;api.visitsGET;DE27D1E4B7B57F2CA3E836B193444ED0;7587157997235737134;1497018578418791334;1497018578425754946;2a60f716d6d6;0;0
$1;1497018578428178345;_API-Gateway.gateway.GET;399ABF61B7FF407B8845367128624305;7587157997235737135;1497018578427313147;1497018578428162860;2a60f716d6d6;0;0
$1;1497018578435487270;api.vetsGET;399ABF61B7FF407B8845367128624305;7587157997235737136;1497018578429365004;1497018578435477478;2a60f716d6d6;0;0
$1;1497018578440758153;api.ownersGET;399ABF61B7FF407B8845367128624305;7587157997235737137;1497018578436890991;1497018578440748806;2a60f716d6d6;0;0
$1;1497018578444691473;api.ownersNumberedGET;399ABF61B7FF407B8845367128624305;7587157997235737138;1497018578441783732;1497018578444681475;2a60f716d6d6;0;0
$1;1497018578453784062;api.petsNumberedGET;399ABF61B7FF407B8845367128624305;7587157997235737139;1497018578450526094;1497018578453774808;2a60f716d6d6;0;0
$1;1497018578470118498;api.visitsGET;399ABF61B7FF407B8845367128624305;7587157997235737140;1497018578455011241;1497018578470107873;2a60f716d6d6;0;0
$1;1497018578472514653;_API-Gateway.gateway.GET;921A2B572C0D1C191AF1372E280C160A;7587157997235737141;1497018578471652903;1497018578472492468;2a60f716d6d6;0;0
$1;1497018578501008386;api.vetsGET;921A2B572C0D1C191AF1372E280C160A;7587157997235737142;1497018578473655020;1497018578500996528;2a60f716d6d6;0;0
$1;1497018578507479784;api.ownersGET;921A2B572C0D1C191AF1372E280C160A;7587157997235737143;1497018578502435921;1497018578507469152;2a60f716d6d6;0;0
$1;1497018578537454122;api.ownersNumberedGET;921A2B572C0D1C191AF1372E280C160A;7587157997235737144;1497018578508866311;1497018578537443222;2a60f716d6d6;0;0
$1;1497018578551054350;api.visitsGET;921A2B572C0D1C191AF1372E280C160A;7587157997235737146;1497018578545703268;1497018578551037582;2a60f716d6d6;0;0
$1;1497018578553455659;_API-Gateway.gateway.GET;F4F6C0C8917A1EBFA9512B73423CBF91;7587157997235737147;1497018578552606849;1497018578553439211;2a60f716d6d6;0;0
$1;1497018578561326612;api.vetsGET;F4F6C0C8917A1EBFA9512B73423CBF91;7587157997235737148;1497018578554596188;1497018578561316500;2a60f716d6d6;0;0
$1;1497018578568135500;api.ownersGET;F4F6C0C8917A1EBFA9512B73423CBF91;7587157997235737149;1497018578562706280;1497018578568125345;2a60f716d6d6;0;0
$1;1497018578572752760;api.ownersNumberedGET;F4F6C0C8917A1EBFA9512B73423CBF91;7587157997235737150;1497018578569406707;1497018578572743332;2a60f716d6d6;0;0
$1;1497018578585450704;api.visitsGET;F4F6C0C8917A1EBFA9512B73423CBF91;7587157997235737152;1497018578580519341;1497018578585440398;2a60f716d6d6;0;0
$1;1497018578587838459;_API-Gateway.gateway.GET;53E9B87CE3D63F4ECA3018519174B5D3;7587157997235737153;1497018578587024811;1497018578587822073;2a60f716d6d6;0;0
$1;1497018578600093338;api.vetsGET;53E9B87CE3D63F4ECA3018519174B5D3;7587157997235737154;1497018578589005451;1497018578600079082;2a60f716d6d6;0;0
$1;1497018578605578487;api.ownersGET;53E9B87CE3D63F4ECA3018519174B5D3;7587157997235737155;1497018578601547123;1497018578605568820;2a60f716d6d6;0;0
$1;1497018578617555735;api.ownersNumberedGET;53E9B87CE3D63F4ECA3018519174B5D3;7587157997235737156;1497018578606548164;1497018578617544689;2a60f716d6d6;0;0
$1;1497018578630257365;api.visitsGET;53E9B87CE3D63F4ECA3018519174B5D3;7587157997235737158;1497018578625629854;1497018578630247736;2a60f716d6d6;0;0
$1;1497018578632609051;_API-Gateway.gateway.GET;A95B17C3F61BD7C7C922715F5F14C6BE;7587157997235737159;1497018578631759398;1497018578632593205;2a60f716d6d6;0;0
$1;1497018578638972696;api.vetsGET;A95B17C3F61BD7C7C922715F5F14C6BE;7587157997235737160;1497018578633740000;1497018578638961991;2a60f716d6d6;0;0
$1;1497018578646151357;api.ownersGET;A95B17C3F61BD7C7C922715F5F14C6BE;7587157997235737161;1497018578640078836;1497018578646141210;2a60f716d6d6;0;0
$1;1497018578661740384;api.visitsGET;A95B17C3F61BD7C7C922715F5F14C6BE;7587157997235737164;1497018578657206024;1497018578661730676;2a60f716d6d6;0;0
$1;1497018578664125518;_API-Gateway.gateway.GET;52FC4D84D0D85BFE1B09C8B4D48666E0;7587157997235737165;1497018578663260591;1497018578664109086;2a60f716d6d6;0;0
$1;1497018578670093839;api.vetsGET;52FC4D84D0D85BFE1B09C8B4D48666E0;7587157997235737166;1497018578665254574;1497018578670084342;2a60f716d6d6;0;0
$1;1497018578676040194;api.ownersGET;52FC4D84D0D85BFE1B09C8B4D48666E0;7587157997235737167;1497018578671365923;1497018578676029794;2a60f716d6d6;0;0
$1;1497018578680382800;api.ownersNumberedGET;52FC4D84D0D85BFE1B09C8B4D48666E0;7587157997235737168;1497018578677252581;1497018578680372596;2a60f716d6d6;0;0
$1;1497018578689669366;api.petsNumberedGET;52FC4D84D0D85BFE1B09C8B4D48666E0;7587157997235737169;1497018578686310694;1497018578689659955;2a60f716d6d6;0;0
$1;1497018578695288590;api.visitsGET;52FC4D84D0D85BFE1B09C8B4D48666E0;7587157997235737170;1497018578690826201;1497018578695278619;2a60f716d6d6;0;0
$1;1497018578697568492;_API-Gateway.gateway.GET;177E9820F9E84C05A8A8A2D15901090F;7587157997235737171;1497018578696777140;1497018578697552098;2a60f716d6d6;0;0
$1;1497018578703368304;api.vetsGET;177E9820F9E84C05A8A8A2D15901090F;7587157997235737172;1497018578698608208;1497018578703359110;2a60f716d6d6;0;0
