$0;1496994206400469860;1.10;KIEKER-SINGLETON;a4860cae7778;1;false;0;NANOSECONDS;1
$1;1496994502315439105;CustomerService.ownersGET;319C799F43E0A03B5A14BCA450268BE1;7612490745139699636;1496994502312832649;1496994502315418067;a4860cae7778;1;1
$1;1496994502378285337;CustomerService.ownersIDGET;319C799F43E0A03B5A14BCA450268BE1;7612490745139699637;1496994502377212909;1496994502378270665;a4860cae7778;1;1
$1;1496994502406435476;CustomerService.ownersGET;BDC260FB106AC405BE4229743D10C33A;7612490745139699642;1496994502404354596;1496994502406419248;a4860cae7778;1;1
$1;1496994502410320365;CustomerService.ownersIDGET;BDC260FB106AC405BE4229743D10C33A;7612490745139699643;1496994502409371635;1496994502410306650;a4860cae7778;1;1
$1;1496994502437625329;CustomerService.ownersGET;5561C0D00AB7BC5BC0DB410A5D30E511;7612490745139699648;1496994502435820350;1496994502437611450;a4860cae7778;1;1
$1;1496994502440970651;CustomerService.ownersIDGET;5561C0D00AB7BC5BC0DB410A5D30E511;7612490745139699649;1496994502440067137;1496994502440958005;a4860cae7778;1;1
$1;1496994502452128664;CustomerService.ownersIDpetsIDGET;5561C0D00AB7BC5BC0DB410A5D30E511;7612490745139699650;1496994502450265755;1496994502452106659;a4860cae7778;1;1
$1;1496994502474023470;CustomerService.ownersGET;83243506C52F2D9EDB084EAAB8B25173;7612490745139699654;1496994502471831189;1496994502474006123;a4860cae7778;1;1
$1;1496994502477698896;CustomerService.ownersIDGET;83243506C52F2D9EDB084EAAB8B25173;7612490745139699655;1496994502476719069;1496994502477685726;a4860cae7778;1;1
$1;1496994502485901907;CustomerService.ownersIDpetsIDGET;83243506C52F2D9EDB084EAAB8B25173;7612490745139699656;1496994502484794911;1496994502485887567;a4860cae7778;1;1
$1;1496994502507648298;CustomerService.ownersGET;E7AE762559B8B74762AE293E941CE0F3;7612490745139699660;1496994502505405755;1496994502507630548;a4860cae7778;1;1
$1;1496994502511490565;CustomerService.ownersIDGET;E7AE762559B8B74762AE293E941CE0F3;7612490745139699661;1496994502510445946;1496994502511477137;a4860cae7778;1;1
$1;1496994502519988104;CustomerService.ownersIDpetsIDGET;E7AE762559B8B74762AE293E941CE0F3;7612490745139699662;1496994502518729296;1496994502519973404;a4860cae7778;1;1
$1;1496994502541554924;CustomerService.ownersGET;485D77F0138A7C6F1A9D0826861E4721;7612490745139699666;1496994502539486258;1496994502541538925;a4860cae7778;1;1
$1;1496994502545452235;CustomerService.ownersIDGET;485D77F0138A7C6F1A9D0826861E4721;7612490745139699667;1496994502544483099;1496994502545439875;a4860cae7778;1;1
$1;1496994502553867282;CustomerService.ownersIDpetsIDGET;485D77F0138A7C6F1A9D0826861E4721;7612490745139699668;1496994502552742672;1496994502553853682;a4860cae7778;1;1
$1;1496994502574975074;CustomerService.ownersGET;1025349018D51EE57DC34D7D867C76EE;7612490745139699672;1496994502572837155;1496994502574958403;a4860cae7778;1;1
$1;1496994502578744410;CustomerService.ownersIDGET;1025349018D51EE57DC34D7D867C76EE;7612490745139699673;1496994502577809215;1496994502578730030;a4860cae7778;1;1
$1;1496994502587322741;CustomerService.ownersIDpetsIDGET;1025349018D51EE57DC34D7D867C76EE;7612490745139699674;1496994502586157009;1496994502587307136;a4860cae7778;1;1
$1;1496994502607897136;CustomerService.ownersGET;1B8B15B7B086A54088A3531B19EF85D1;7612490745139699678;1496994502605701769;1496994502607879405;a4860cae7778;1;1
$1;1496994502611424186;CustomerService.ownersIDGET;1B8B15B7B086A54088A3531B19EF85D1;7612490745139699679;1496994502610405630;1496994502611409779;a4860cae7778;1;1
$1;1496994502619883274;CustomerService.ownersIDpetsIDGET;1B8B15B7B086A54088A3531B19EF85D1;7612490745139699680;1496994502618710050;1496994502619868950;a4860cae7778;1;1
$1;1496994502640327624;CustomerService.ownersGET;57C6413BF4068E954A7FAEED978E2AA7;7612490745139699684;1496994502638227378;1496994502640311657;a4860cae7778;1;1
$1;1496994502644112080;CustomerService.ownersIDGET;57C6413BF4068E954A7FAEED978E2AA7;7612490745139699685;1496994502643129198;1496994502644098011;a4860cae7778;1;1
$1;1496994502652657301;CustomerService.ownersIDpetsIDGET;57C6413BF4068E954A7FAEED978E2AA7;7612490745139699686;1496994502651510612;1496994502652643386;a4860cae7778;1;1
$1;1496994502675613675;CustomerService.ownersGET;0E98A22A32EA05B1A4483FA62CB23F97;7612490745139699690;1496994502673438891;1496994502675596968;a4860cae7778;1;1
$1;1496994502686853707;CustomerService.ownersIDpetsIDGET;0E98A22A32EA05B1A4483FA62CB23F97;7612490745139699692;1496994502685709495;1496994502686839493;a4860cae7778;1;1
$1;1496994502708813555;CustomerService.ownersGET;22B8F9317EF4075072B383606B254CA2;7612490745139699696;1496994502706623329;1496994502708796671;a4860cae7778;1;1
$1;1496994502712395137;CustomerService.ownersIDGET;22B8F9317EF4075072B383606B254CA2;7612490745139699697;1496994502711430897;1496994502712382122;a4860cae7778;1;1
$1;1496994502721481098;CustomerService.ownersIDpetsIDGET;22B8F9317EF4075072B383606B254CA2;7612490745139699698;1496994502720082634;1496994502721464211;a4860cae7778;1;1
$1;1496994502742834721;CustomerService.ownersGET;5BEAA870AC87F4B2425C1EDB6ABF1C4B;7612490745139699702;1496994502740727753;1496994502742818536;a4860cae7778;1;1
$1;1496994502746635857;CustomerService.ownersIDGET;5BEAA870AC87F4B2425C1EDB6ABF1C4B;7612490745139699703;1496994502745665739;1496994502746621386;a4860cae7778;1;1
$1;1496994502774841696;CustomerService.ownersGET;114022A7F8E4C7BF765B1F81A5F9EA54;7612490745139699708;1496994502772782892;1496994502774825364;a4860cae7778;1;1
$1;1496994502778743119;CustomerService.ownersIDGET;114022A7F8E4C7BF765B1F81A5F9EA54;7612490745139699709;1496994502777792470;1496994502778730068;a4860cae7778;1;1
$1;1496994502807208559;CustomerService.ownersGET;B769CED0B7ACB3E860ECF1E413059B3D;7612490745139699714;1496994502804911743;1496994502807189888;a4860cae7778;1;1
$1;1496994502811104845;CustomerService.ownersIDGET;B769CED0B7ACB3E860ECF1E413059B3D;7612490745139699715;1496994502810112304;1496994502811091777;a4860cae7778;1;1
$1;1496994502838808809;CustomerService.ownersGET;CCBFA48FA08641205B7311CF74E56496;7612490745139699720;1496994502836796210;1496994502838791880;a4860cae7778;1;1
$1;1496994502842707149;CustomerService.ownersIDGET;CCBFA48FA08641205B7311CF74E56496;7612490745139699721;1496994502841779039;1496994502842694349;a4860cae7778;1;1
$1;1496994502870559208;CustomerService.ownersGET;3480A21657423A02DD15B6204571CD79;7612490745139699726;1496994502868159920;1496994502870538309;a4860cae7778;1;1
$1;1496994502874805732;CustomerService.ownersIDGET;3480A21657423A02DD15B6204571CD79;7612490745139699727;1496994502873783778;1496994502874791942;a4860cae7778;1;1
$1;1496994502883307242;CustomerService.ownersIDpetsIDGET;3480A21657423A02DD15B6204571CD79;7612490745139699728;1496994502882073171;1496994502883291672;a4860cae7778;1;1
$1;1496994502904282486;CustomerService.ownersGET;F4A55689B7E2DF4FD88F88765EAFC219;7612490745139699732;1496994502902399898;1496994502904268015;a4860cae7778;1;1
$1;1496994502907665003;CustomerService.ownersIDGET;F4A55689B7E2DF4FD88F88765EAFC219;7612490745139699733;1496994502906693734;1496994502907652062;a4860cae7778;1;1
$1;1496994502915900634;CustomerService.ownersIDpetsIDGET;F4A55689B7E2DF4FD88F88765EAFC219;7612490745139699734;1496994502914813143;1496994502915884524;a4860cae7778;1;1
$1;1496994502939071262;CustomerService.ownersGET;EED00551CAEDCFB6A0ECAD5AD82D0F7D;7612490745139699738;1496994502936840222;1496994502939052706;a4860cae7778;1;1
$1;1496994502943009452;CustomerService.ownersIDGET;EED00551CAEDCFB6A0ECAD5AD82D0F7D;7612490745139699739;1496994502942008111;1496994502942996709;a4860cae7778;1;1
$1;1496994502951207922;CustomerService.ownersIDpetsIDGET;EED00551CAEDCFB6A0ECAD5AD82D0F7D;7612490745139699740;1496994502950043158;1496994502951193076;a4860cae7778;1;1
$1;1496994502971816690;CustomerService.ownersGET;6A3DA26830A6E6E06F143AF3C791B292;7612490745139699744;1496994502969973317;1496994502971802894;a4860cae7778;1;1
$1;1496994502975202137;CustomerService.ownersIDGET;6A3DA26830A6E6E06F143AF3C791B292;7612490745139699745;1496994502974274577;1496994502975189871;a4860cae7778;1;1
$1;1496994502983377811;CustomerService.ownersIDpetsIDGET;6A3DA26830A6E6E06F143AF3C791B292;7612490745139699746;1496994502982256970;1496994502983363507;a4860cae7778;1;1
$1;1496994503005278472;CustomerService.ownersGET;6F9C8C97B5832997995AED462FD32A0A;7612490745139699750;1496994503003476745;1496994503005261876;a4860cae7778;1;1
$1;1496994503016280869;CustomerService.ownersIDpetsIDGET;6F9C8C97B5832997995AED462FD32A0A;7612490745139699752;1496994503015227546;1496994503016266416;a4860cae7778;1;1
$1;1496994503036773411;CustomerService.ownersGET;7D8557D4B7007529C3A57642886648BC;7612490745139699756;1496994503034983873;1496994503036760513;a4860cae7778;1;1
$1;1496994503040327799;CustomerService.ownersIDGET;7D8557D4B7007529C3A57642886648BC;7612490745139699757;1496994503039409839;1496994503040312815;a4860cae7778;1;1
$1;1496994503048820294;CustomerService.ownersIDpetsIDGET;7D8557D4B7007529C3A57642886648BC;7612490745139699758;1496994503047489580;1496994503048803853;a4860cae7778;1;1
$1;1496994503069347493;CustomerService.ownersGET;6F7A292E3B8F854AB51BADFCE0CF48AE;7612490745139699762;1496994503067459953;1496994503069333774;a4860cae7778;1;1
$1;1496994503072957661;CustomerService.ownersIDGET;6F7A292E3B8F854AB51BADFCE0CF48AE;7612490745139699763;1496994503072047461;1496994503072943929;a4860cae7778;1;1
$1;1496994503081043961;CustomerService.ownersIDpetsIDGET;6F7A292E3B8F854AB51BADFCE0CF48AE;7612490745139699764;1496994503079974478;1496994503081029234;a4860cae7778;1;1
$1;1496994503103236838;CustomerService.ownersGET;DE14EEBDC3D70865F0C9337981A641AC;7612490745139699768;1496994503101046044;1496994503103218674;a4860cae7778;1;1
$1;1496994503107170833;CustomerService.ownersIDGET;DE14EEBDC3D70865F0C9337981A641AC;7612490745139699769;1496994503106166012;1496994503107158404;a4860cae7778;1;1
$1;1496994503115495634;CustomerService.ownersIDpetsIDGET;DE14EEBDC3D70865F0C9337981A641AC;7612490745139699770;1496994503114335726;1496994503115482431;a4860cae7778;1;1
$1;1496994503137085486;CustomerService.ownersGET;028C4D986E414E34A91F12A321B0E847;7612490745139699774;1496994503135094438;1496994503137069701;a4860cae7778;1;1
$1;1496994503140625634;CustomerService.ownersIDGET;028C4D986E414E34A91F12A321B0E847;7612490745139699775;1496994503139675922;1496994503140614175;a4860cae7778;1;1
$1;1496994503149607401;CustomerService.ownersIDpetsIDGET;028C4D986E414E34A91F12A321B0E847;7612490745139699776;1496994503148104116;1496994503149591487;a4860cae7778;1;1
$1;1496994503171901314;CustomerService.ownersGET;35A2D3907B7AC150C1B3601327D72EE7;7612490745139699780;1496994503169334788;1496994503171879885;a4860cae7778;1;1
$1;1496994503179150095;CustomerService.ownersIDGET;35A2D3907B7AC150C1B3601327D72EE7;7612490745139699781;1496994503177782372;1496994503179131926;a4860cae7778;1;1
$1;1496994503208076000;CustomerService.ownersGET;9B43070C3D45001EAAABF4F9549B5EDD;7612490745139699786;1496994503205423137;1496994503208052901;a4860cae7778;1;1
$1;1496994503212732204;CustomerService.ownersIDGET;9B43070C3D45001EAAABF4F9549B5EDD;7612490745139699787;1496994503211609025;1496994503212716448;a4860cae7778;1;1
$1;1496994503239814879;CustomerService.ownersGET;C1D29EC3A6741DCEA028E23AA3B6703B;7612490745139699792;1496994503237902190;1496994503239799849;a4860cae7778;1;1
$1;1496994503242919895;CustomerService.ownersIDGET;C1D29EC3A6741DCEA028E23AA3B6703B;7612490745139699793;1496994503241939415;1496994503242855769;a4860cae7778;1;1
$1;1496994503280001286;CustomerService.ownersGET;FC3C30464D9A560A8E6F0159A3688516;7612490745139699798;1496994503278125572;1496994503279987104;a4860cae7778;1;1
$1;1496994503283254674;CustomerService.ownersIDGET;FC3C30464D9A560A8E6F0159A3688516;7612490745139699799;1496994503282370809;1496994503283241753;a4860cae7778;1;1
$1;1496994503310686783;CustomerService.ownersGET;B6760BC642F65DF54ABA7F182306A0AD;7612490745139699804;1496994503308855109;1496994503310674478;a4860cae7778;1;1
$1;1496994503315578777;CustomerService.ownersIDGET;B6760BC642F65DF54ABA7F182306A0AD;7612490745139699805;1496994503313845920;1496994503315564749;a4860cae7778;1;1
$1;1496994503324636760;CustomerService.ownersIDpetsIDGET;B6760BC642F65DF54ABA7F182306A0AD;7612490745139699806;1496994503323458817;1496994503324621680;a4860cae7778;1;1
$1;1496994503345600392;CustomerService.ownersGET;66E66E5AB4431391BCDEEAB439E7A46A;7612490745139699810;1496994503343777260;1496994503345585013;a4860cae7778;1;1
$1;1496994503356877880;CustomerService.ownersIDpetsIDGET;66E66E5AB4431391BCDEEAB439E7A46A;7612490745139699812;1496994503355803024;1496994503356864981;a4860cae7778;1;1
$1;1496994503377452133;CustomerService.ownersGET;3141890262F00F7E60DFD163F7503C73;7612490745139699816;1496994503375740424;1496994503377438342;a4860cae7778;1;1
$1;1496994503380709296;CustomerService.ownersIDGET;3141890262F00F7E60DFD163F7503C73;7612490745139699817;1496994503379830564;1496994503380696598;a4860cae7778;1;1
$1;1496994503389660432;CustomerService.ownersIDpetsIDGET;3141890262F00F7E60DFD163F7503C73;7612490745139699818;1496994503387776456;1496994503389642521;a4860cae7778;1;1
$1;1496994503411143493;CustomerService.ownersGET;757040EB98CFE394D2C302AF89E99F34;7612490745139699822;1496994503409065651;1496994503411126711;a4860cae7778;1;1
$1;1496994503414553331;CustomerService.ownersIDGET;757040EB98CFE394D2C302AF89E99F34;7612490745139699823;1496994503413593238;1496994503414541644;a4860cae7778;1;1
$1;1496994503423335113;CustomerService.ownersIDpetsIDGET;757040EB98CFE394D2C302AF89E99F34;7612490745139699824;1496994503422197655;1496994503423321242;a4860cae7778;1;1
$1;1496994503444485913;CustomerService.ownersGET;FFA4EA5FE4AEF861AA0419A1CFABEA56;7612490745139699828;1496994503442587610;1496994503444472007;a4860cae7778;1;1
$1;1496994503447845818;CustomerService.ownersIDGET;FFA4EA5FE4AEF861AA0419A1CFABEA56;7612490745139699829;1496994503446929461;1496994503447832810;a4860cae7778;1;1
$1;1496994503458180184;CustomerService.ownersIDpetsIDGET;FFA4EA5FE4AEF861AA0419A1CFABEA56;7612490745139699830;1496994503455784135;1496994503458152043;a4860cae7778;1;1
$1;1496994503481301808;CustomerService.ownersGET;F67B4D344CD157B1BD00AB7B01B93558;7612490745139699834;1496994503478238119;1496994503481271852;a4860cae7778;1;1
$1;1496994503487540011;CustomerService.ownersIDGET;F67B4D344CD157B1BD00AB7B01B93558;7612490745139699835;1496994503485879605;1496994503487517579;a4860cae7778;1;1
$1;1496994503497068182;CustomerService.ownersIDpetsIDGET;F67B4D344CD157B1BD00AB7B01B93558;7612490745139699836;1496994503495284191;1496994503497045713;a4860cae7778;1;1
$1;1496994503520182833;CustomerService.ownersGET;D6B33A79AB8CBCD6308015C64C74433B;7612490745139699840;1496994503517097172;1496994503520152655;a4860cae7778;1;1
$1;1496994503524749273;CustomerService.ownersIDGET;D6B33A79AB8CBCD6308015C64C74433B;7612490745139699841;1496994503523260931;1496994503524729642;a4860cae7778;1;1
$1;1496994503534261441;CustomerService.ownersIDpetsIDGET;D6B33A79AB8CBCD6308015C64C74433B;7612490745139699842;1496994503532460131;1496994503534240983;a4860cae7778;1;1
$1;1496994503577041376;CustomerService.ownersGET;D9617BFA08047B029ABF76952EEC69BD;7612490745139699846;1496994503553864448;1496994503577010955;a4860cae7778;1;1
$1;1496994503581665521;CustomerService.ownersIDGET;D9617BFA08047B029ABF76952EEC69BD;7612490745139699847;1496994503580143086;1496994503581644898;a4860cae7778;1;1
$1;1496994503591318410;CustomerService.ownersIDpetsIDGET;D9617BFA08047B029ABF76952EEC69BD;7612490745139699848;1496994503589476152;1496994503591296686;a4860cae7778;1;1
$1;1496994503612057531;CustomerService.ownersGET;AE8DA7C68A5CCCE67CC0CFF4102EF1DB;7612490745139699852;1496994503608984393;1496994503612027709;a4860cae7778;1;1
$1;1496994503616538883;CustomerService.ownersIDGET;AE8DA7C68A5CCCE67CC0CFF4102EF1DB;7612490745139699853;1496994503615048582;1496994503616517873;a4860cae7778;1;1
$1;1496994503625918404;CustomerService.ownersIDpetsIDGET;AE8DA7C68A5CCCE67CC0CFF4102EF1DB;7612490745139699854;1496994503624149308;1496994503625897285;a4860cae7778;1;1
$1;1496994503646193913;CustomerService.ownersGET;18F455B22D8A6818B8B623BF01283253;7612490745139699858;1496994503643222480;1496994503646164613;a4860cae7778;1;1
$1;1496994503676482821;CustomerService.ownersIDGET;18F455B22D8A6818B8B623BF01283253;7612490745139699859;1496994503650633411;1496994503676458653;a4860cae7778;1;1
$1;1496994503704846766;CustomerService.ownersGET;9F70BFFB93CD7D3310425CE6B8AA90EA;7612490745139699864;1496994503701957572;1496994503704819400;a4860cae7778;1;1
$1;1496994503708484986;CustomerService.ownersIDGET;9F70BFFB93CD7D3310425CE6B8AA90EA;7612490745139699865;1496994503707320936;1496994503708468714;a4860cae7778;1;1
$1;1496994503731299053;CustomerService.ownersGET;9201709A1974B139A2CCEC4B8CE2601A;7612490745139699870;1496994503729242991;1496994503731282611;a4860cae7778;1;1
$1;1496994503754981238;CustomerService.ownersGET;65C2F3A7012297381BEFB9DF714842FE;7612490745139699876;1496994503752962411;1496994503754963613;a4860cae7778;1;1
$1;1496994503776522074;CustomerService.ownersIDGET;65C2F3A7012297381BEFB9DF714842FE;7612490745139699877;1496994503775508281;1496994503776507967;a4860cae7778;1;1
$1;1496994503799621520;CustomerService.ownersGET;3F5201C4AB40821DACA359F794CC7728;7612490745139699882;1496994503797649271;1496994503799604477;a4860cae7778;1;1
$1;1496994503804650397;CustomerService.ownersIDGET;3F5201C4AB40821DACA359F794CC7728;7612490745139699883;1496994503803592701;1496994503804634937;a4860cae7778;1;1
$1;1496994503812936725;CustomerService.ownersIDpetsIDGET;3F5201C4AB40821DACA359F794CC7728;7612490745139699884;1496994503811680816;1496994503812919851;a4860cae7778;1;1
$1;1496994503833577418;CustomerService.ownersGET;3996FF265E41A81B19D8EAE3494ACC14;7612490745139699888;1496994503830755592;1496994503833551313;a4860cae7778;1;1
$1;1496994503838265366;CustomerService.ownersIDGET;3996FF265E41A81B19D8EAE3494ACC14;7612490745139699889;1496994503836773138;1496994503838244661;a4860cae7778;1;1
$1;1496994503848049291;CustomerService.ownersIDpetsIDGET;3996FF265E41A81B19D8EAE3494ACC14;7612490745139699890;1496994503846277514;1496994503848028755;a4860cae7778;1;1
$1;1496994503899257078;CustomerService.ownersGET;FEA98AB16F71D6F9D02BBC13D9620C3C;7612490745139699894;1496994503896156733;1496994503899226727;a4860cae7778;1;1
$1;1496994503903876673;CustomerService.ownersIDGET;FEA98AB16F71D6F9D02BBC13D9620C3C;7612490745139699895;1496994503902286208;1496994503903856215;a4860cae7778;1;1
$1;1496994503913561311;CustomerService.ownersIDpetsIDGET;FEA98AB16F71D6F9D02BBC13D9620C3C;7612490745139699896;1496994503911735035;1496994503913539662;a4860cae7778;1;1
$1;1496994503998369637;CustomerService.ownersGET;FFD73C34A3C9B7CB43FEBAFEF32586C2;7612490745139699900;1496994503995338595;1496994503998338097;a4860cae7778;1;1
$1;1496994504080433557;CustomerService.ownersIDGET;FFD73C34A3C9B7CB43FEBAFEF32586C2;7612490745139699901;1496994504078669852;1496994504080411025;a4860cae7778;1;1
$1;1496994504090162379;CustomerService.ownersIDpetsIDGET;FFD73C34A3C9B7CB43FEBAFEF32586C2;7612490745139699902;1496994504088645992;1496994504090142762;a4860cae7778;1;1
$1;1496994504187182165;CustomerService.ownersGET;E303BCDFF160C6BE8964FAB1A005184F;7612490745139699906;1496994504184054350;1496994504187153954;a4860cae7778;1;1
$1;1496994504191497578;CustomerService.ownersIDGET;E303BCDFF160C6BE8964FAB1A005184F;7612490745139699907;1496994504190007049;1496994504191479975;a4860cae7778;1;1
$1;1496994504200742306;CustomerService.ownersIDpetsIDGET;E303BCDFF160C6BE8964FAB1A005184F;7612490745139699908;1496994504199286305;1496994504200725679;a4860cae7778;1;1
$1;1496994504279989682;CustomerService.ownersGET;F1C2016B25BA2EBF5E3FB3678D29358D;7612490745139699912;1496994504276918979;1496994504279960466;a4860cae7778;1;1
$1;1496994504284233336;CustomerService.ownersIDGET;F1C2016B25BA2EBF5E3FB3678D29358D;7612490745139699913;1496994504282938993;1496994504284215716;a4860cae7778;1;1
$1;1496994504293530015;CustomerService.ownersIDpetsIDGET;F1C2016B25BA2EBF5E3FB3678D29358D;7612490745139699914;1496994504292129760;1496994504293512610;a4860cae7778;1;1
$1;1496994504387809982;CustomerService.ownersGET;97BA1BEE54123B429B07BFF655866D1E;7612490745139699918;1496994504384637682;1496994504387780615;a4860cae7778;1;1
$1;1496994504392896659;CustomerService.ownersIDGET;97BA1BEE54123B429B07BFF655866D1E;7612490745139699919;1496994504391341769;1496994504392874532;a4860cae7778;1;1
$1;1496994504404599536;CustomerService.ownersIDpetsIDGET;97BA1BEE54123B429B07BFF655866D1E;7612490745139699920;1496994504402287690;1496994504404573450;a4860cae7778;1;1
$1;1496994504481870114;CustomerService.ownersGET;4586FFE58EAC4BFBA230B3E41164D742;7612490745139699924;1496994504478817971;1496994504481838671;a4860cae7778;1;1
$1;1496994504486839310;CustomerService.ownersIDGET;4586FFE58EAC4BFBA230B3E41164D742;7612490745139699925;1496994504485263660;1496994504486816138;a4860cae7778;1;1
$1;1496994504496684011;CustomerService.ownersIDpetsIDGET;4586FFE58EAC4BFBA230B3E41164D742;7612490745139699926;1496994504494811834;1496994504496661319;a4860cae7778;1;1
$1;1496994504520630805;CustomerService.ownersGET;820CD9297B7183E26B05952690BC9CB8;7612490745139699930;1496994504517580225;1496994504520601500;a4860cae7778;1;1
$1;1496994504533233748;CustomerService.ownersIDpetsIDGET;820CD9297B7183E26B05952690BC9CB8;7612490745139699932;1496994504531690474;1496994504533215845;a4860cae7778;1;1
$1;1496994504588710669;CustomerService.ownersGET;8FDCF7640B6A1043BC5B13953AF2C85A;7612490745139699936;1496994504585630137;1496994504588679814;a4860cae7778;1;1
$1;1496994504593251895;CustomerService.ownersIDGET;8FDCF7640B6A1043BC5B13953AF2C85A;7612490745139699937;1496994504591733121;1496994504593230791;a4860cae7778;1;1
$1;1496994504625269451;CustomerService.ownersGET;9B8AA78F67BCCD87138A9B78934076F6;7612490745139699942;1496994504622215212;1496994504625239185;a4860cae7778;1;1
$1;1496994504629998586;CustomerService.ownersIDGET;9B8AA78F67BCCD87138A9B78934076F6;7612490745139699943;1496994504628345668;1496994504629975685;a4860cae7778;1;1
$1;1496994504675878499;CustomerService.ownersGET;68E1DB52D1CED9B9AFF58CF773902422;7612490745139699948;1496994504656665799;1496994504675848422;a4860cae7778;1;1
$1;1496994504680914733;CustomerService.ownersIDGET;68E1DB52D1CED9B9AFF58CF773902422;7612490745139699949;1496994504679312316;1496994504680893527;a4860cae7778;1;1
$1;1496994504710845346;CustomerService.ownersGET;502E5BD4D0430A32D4E99A914B14E140;7612490745139699954;1496994504707823592;1496994504710814445;a4860cae7778;1;1
$1;1496994504715924190;CustomerService.ownersIDGET;502E5BD4D0430A32D4E99A914B14E140;7612490745139699955;1496994504714296957;1496994504715903349;a4860cae7778;1;1
$1;1496994504745993569;CustomerService.ownersGET;408BF9285AA6114A485DE375B4007B27;7612490745139699960;1496994504743007110;1496994504745962021;a4860cae7778;1;1
$1;1496994504775428422;CustomerService.ownersIDGET;408BF9285AA6114A485DE375B4007B27;7612490745139699961;1496994504749561864;1496994504775396285;a4860cae7778;1;1
$1;1496994504785074103;CustomerService.ownersIDpetsIDGET;408BF9285AA6114A485DE375B4007B27;7612490745139699962;1496994504783276044;1496994504785054050;a4860cae7778;1;1
$1;1496994504808872878;CustomerService.ownersGET;55BBC8A179CA8228152D82B16289F124;7612490745139699966;1496994504805820985;1496994504808841626;a4860cae7778;1;1
$1;1496994504813852321;CustomerService.ownersIDGET;55BBC8A179CA8228152D82B16289F124;7612490745139699967;1496994504812298573;1496994504813830835;a4860cae7778;1;1
$1;1496994504823431589;CustomerService.ownersIDpetsIDGET;55BBC8A179CA8228152D82B16289F124;7612490745139699968;1496994504821630056;1496994504823409701;a4860cae7778;1;1
$1;1496994504847184047;CustomerService.ownersGET;7EC8CBADAC1FE2881A5CA9619816C8D9;7612490745139699972;1496994504844094776;1496994504847154607;a4860cae7778;1;1
$1;1496994504875957548;CustomerService.ownersIDGET;7EC8CBADAC1FE2881A5CA9619816C8D9;7612490745139699973;1496994504850250388;1496994504875935220;a4860cae7778;1;1
$1;1496994504885931635;CustomerService.ownersIDpetsIDGET;7EC8CBADAC1FE2881A5CA9619816C8D9;7612490745139699974;1496994504884051572;1496994504885907155;a4860cae7778;1;1
$1;1496994504938129691;CustomerService.ownersGET;400CFF5BE074BFC7966C857BCA31DC68;7612490745139699978;1496994504935058499;1496994504938097787;a4860cae7778;1;1
$1;1496994504943979721;CustomerService.ownersIDGET;400CFF5BE074BFC7966C857BCA31DC68;7612490745139699979;1496994504941993023;1496994504943954511;a4860cae7778;1;1
$1;1496994504975106245;CustomerService.ownersIDpetsIDGET;400CFF5BE074BFC7966C857BCA31DC68;7612490745139699980;1496994504952942715;1496994504975073857;a4860cae7778;1;1
$1;1496994505001482725;CustomerService.ownersGET;2E047E41CD0D70CF1531A229398AE9B2;7612490745139699984;1496994504998377350;1496994505001451288;a4860cae7778;1;1
$1;1496994505005711242;CustomerService.ownersIDGET;2E047E41CD0D70CF1531A229398AE9B2;7612490745139699985;1496994505004427560;1496994505005693995;a4860cae7778;1;1
$1;1496994505015152349;CustomerService.ownersIDpetsIDGET;2E047E41CD0D70CF1531A229398AE9B2;7612490745139699986;1496994505013441420;1496994505015132253;a4860cae7778;1;1
$1;1496994505037989086;CustomerService.ownersGET;D0E40C3FF16333516740F6C9E9CF75C9;7612490745139699990;1496994505034939952;1496994505037957599;a4860cae7778;1;1
$1;1496994505049627304;CustomerService.ownersIDpetsIDGET;D0E40C3FF16333516740F6C9E9CF75C9;7612490745139699992;1496994505048030225;1496994505049604596;a4860cae7778;1;1
$1;1496994505070830847;CustomerService.ownersGET;48F820CC4680F728C0A5B17CB4F0B8D3;7612490745139699996;1496994505067842896;1496994505070799314;a4860cae7778;1;1
$1;1496994505075077690;CustomerService.ownersIDGET;48F820CC4680F728C0A5B17CB4F0B8D3;7612490745139699997;1496994505073816340;1496994505075058774;a4860cae7778;1;1
$1;1496994505083768265;CustomerService.ownersIDpetsIDGET;48F820CC4680F728C0A5B17CB4F0B8D3;7612490745139699998;1496994505082317763;1496994505083750269;a4860cae7778;1;1
$1;1496994505105821174;CustomerService.ownersGET;A59690AF0E5590F8164F13BCFFFF3F30;7612490745139700002;1496994505102722509;1496994505105790079;a4860cae7778;1;1
$1;1496994505109835849;CustomerService.ownersIDGET;A59690AF0E5590F8164F13BCFFFF3F30;7612490745139700003;1496994505108525248;1496994505109816963;a4860cae7778;1;1
$1;1496994505118420155;CustomerService.ownersIDpetsIDGET;A59690AF0E5590F8164F13BCFFFF3F30;7612490745139700004;1496994505117014957;1496994505118401468;a4860cae7778;1;1
$1;1496994505139159043;CustomerService.ownersGET;765F81771389B179E6CCEDA49D6E2DA8;7612490745139700008;1496994505136347976;1496994505139130294;a4860cae7778;1;1
$1;1496994505145192114;CustomerService.ownersIDGET;765F81771389B179E6CCEDA49D6E2DA8;7612490745139700009;1496994505143139063;1496994505145162179;a4860cae7778;1;1
